Inverter_Test_ID,Switching_Frequency_kHz,Inverter_Junction_Temp_C,Motor_Speed_RPM,Power_Switching_Loss_W,Inverter_Efficiency_pct,Operating_Regime
HYUNDAI-E-GMP-1923,18.6,45.4,15614,668.0,96.46,Thermal Derating Required
HYUNDAI-E-GMP-1924,23.4,89.7,2515,842.2,95.85,Thermal Derating Required
HYUNDAI-E-GMP-1925,21.4,90.5,7407,809.6,95.97,Thermal Derating Required
HYUNDAI-E-GMP-1926,8.5,53.5,11346,447.9,97.23,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-1927,13.9,71.5,7131,572.9,96.79,Thermal Derating Required
HYUNDAI-E-GMP-1928,20.6,70.9,3541,695.4,96.37,Thermal Derating Required
HYUNDAI-E-GMP-1929,8.7,75.3,7981,546.4,96.89,Thermal Derating Required
HYUNDAI-E-GMP-1930,15.8,65.6,4288,601.2,96.7,Thermal Derating Required
HYUNDAI-E-GMP-1931,22.4,74.1,5796,748.5,96.18,Thermal Derating Required
HYUNDAI-E-GMP-1932,23.2,76.4,8006,841.8,95.85,Thermal Derating Required
HYUNDAI-E-GMP-1933,10.1,75.2,4266,555.9,96.85,Thermal Derating Required
HYUNDAI-E-GMP-1934,23.5,90.5,10183,861.8,95.78,Thermal Derating Required
HYUNDAI-E-GMP-1935,8.5,92.2,1605,509.7,97.02,Thermal Derating Required
HYUNDAI-E-GMP-1936,12.3,87.5,15930,718.7,96.28,Thermal Derating Required
HYUNDAI-E-GMP-1937,14.0,56.5,12950,629.6,96.6,Thermal Derating Required
HYUNDAI-E-GMP-1938,19.1,90.1,13826,818.0,95.94,Thermal Derating Required
HYUNDAI-E-GMP-1939,12.3,87.8,9757,658.5,96.5,Thermal Derating Required
HYUNDAI-E-GMP-1940,10.0,76.3,14644,631.6,96.59,Thermal Derating Required
HYUNDAI-E-GMP-1941,13.7,60.1,14316,577.9,96.78,Thermal Derating Required
HYUNDAI-E-GMP-1942,11.2,67.7,9118,574.1,96.79,Thermal Derating Required
HYUNDAI-E-GMP-1943,10.9,77.0,9721,593.8,96.72,Thermal Derating Required
HYUNDAI-E-GMP-1944,23.6,74.1,15079,866.4,95.77,Thermal Derating Required
HYUNDAI-E-GMP-1945,11.8,62.7,4378,535.4,96.93,Thermal Derating Required
HYUNDAI-E-GMP-1946,15.9,61.6,11528,626.8,96.61,Thermal Derating Required
HYUNDAI-E-GMP-1947,15.0,74.2,4448,590.5,96.73,Thermal Derating Required
HYUNDAI-E-GMP-1948,10.8,63.2,8258,555.3,96.86,Thermal Derating Required
HYUNDAI-E-GMP-1949,11.0,67.9,15398,598.5,96.71,Thermal Derating Required
HYUNDAI-E-GMP-1950,14.6,67.1,14805,651.1,96.52,Thermal Derating Required
HYUNDAI-E-GMP-1951,23.4,58.3,11271,738.5,96.22,Thermal Derating Required
HYUNDAI-E-GMP-1952,15.8,72.0,13930,654.2,96.51,Thermal Derating Required
HYUNDAI-E-GMP-1953,23.3,71.0,11567,824.6,95.91,Thermal Derating Required
HYUNDAI-E-GMP-1954,15.8,51.8,7902,558.8,96.84,Thermal Derating Required
HYUNDAI-E-GMP-1955,18.2,58.9,12556,680.0,96.42,Thermal Derating Required
HYUNDAI-E-GMP-1956,9.1,86.5,13407,671.8,96.45,Thermal Derating Required
HYUNDAI-E-GMP-1957,16.3,57.3,9564,622.8,96.62,Thermal Derating Required
HYUNDAI-E-GMP-1958,21.0,60.7,11023,710.4,96.31,Thermal Derating Required
HYUNDAI-E-GMP-1959,23.9,60.9,9183,736.6,96.22,Thermal Derating Required
HYUNDAI-E-GMP-1960,23.6,74.7,2805,744.7,96.19,Thermal Derating Required
HYUNDAI-E-GMP-1961,17.3,65.1,14568,700.6,96.35,Thermal Derating Required
HYUNDAI-E-GMP-1962,18.2,55.7,5831,593.1,96.72,Thermal Derating Required
HYUNDAI-E-GMP-1963,16.3,48.3,3302,546.0,96.89,Thermal Derating Required
HYUNDAI-E-GMP-1964,11.3,56.8,6738,517.1,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-1965,23.1,75.0,11863,843.6,95.85,Thermal Derating Required
HYUNDAI-E-GMP-1966,23.8,52.9,5344,703.0,96.34,Thermal Derating Required
HYUNDAI-E-GMP-1967,10.4,83.9,2162,581.5,96.76,Thermal Derating Required
HYUNDAI-E-GMP-1968,15.7,52.0,6986,556.9,96.85,Thermal Derating Required
HYUNDAI-E-GMP-1969,16.2,45.6,9817,568.0,96.81,Thermal Derating Required
HYUNDAI-E-GMP-1970,16.1,68.3,12513,681.3,96.42,Thermal Derating Required
HYUNDAI-E-GMP-1971,15.6,75.1,8442,689.2,96.39,Thermal Derating Required
HYUNDAI-E-GMP-1972,11.6,86.0,3116,596.8,96.71,Thermal Derating Required
HYUNDAI-E-GMP-1973,16.6,67.7,3612,633.9,96.58,Thermal Derating Required
HYUNDAI-E-GMP-1974,20.5,59.5,2688,642.8,96.55,Thermal Derating Required
HYUNDAI-E-GMP-1975,16.2,74.5,3412,639.2,96.56,Thermal Derating Required
HYUNDAI-E-GMP-1976,11.7,81.7,11500,654.0,96.51,Thermal Derating Required
HYUNDAI-E-GMP-1977,23.9,77.0,8302,821.4,95.93,Thermal Derating Required
HYUNDAI-E-GMP-1978,12.6,61.6,5634,468.7,97.16,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-1979,9.5,82.4,6904,554.7,96.86,Thermal Derating Required
HYUNDAI-E-GMP-1980,15.1,82.5,8177,721.4,96.28,Thermal Derating Required
HYUNDAI-E-GMP-1981,20.9,69.3,7005,692.9,96.37,Thermal Derating Required
HYUNDAI-E-GMP-1982,16.8,67.4,2529,678.6,96.42,Thermal Derating Required
HYUNDAI-E-GMP-1983,16.9,63.1,14399,738.5,96.22,Thermal Derating Required
HYUNDAI-E-GMP-1984,14.4,55.8,11238,571.4,96.8,Thermal Derating Required
HYUNDAI-E-GMP-1985,14.9,56.7,15204,604.5,96.68,Thermal Derating Required
HYUNDAI-E-GMP-1986,21.1,74.3,9257,794.4,96.02,Thermal Derating Required
HYUNDAI-E-GMP-1987,8.9,69.2,9337,533.5,96.93,Thermal Derating Required
HYUNDAI-E-GMP-1988,21.4,70.9,10740,779.1,96.07,Thermal Derating Required
HYUNDAI-E-GMP-1989,23.3,45.5,1330,640.5,96.56,Thermal Derating Required
HYUNDAI-E-GMP-1990,10.1,73.3,10425,584.0,96.76,Thermal Derating Required
HYUNDAI-E-GMP-1991,11.3,48.2,4147,444.2,97.25,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-1992,8.4,46.6,12714,466.1,97.17,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-1993,13.3,60.3,14777,614.0,96.65,Thermal Derating Required
HYUNDAI-E-GMP-1994,18.9,65.3,12742,713.2,96.3,Thermal Derating Required
HYUNDAI-E-GMP-1995,12.3,78.8,11848,658.1,96.5,Thermal Derating Required
HYUNDAI-E-GMP-1996,17.6,82.4,13774,792.1,96.03,Thermal Derating Required
HYUNDAI-E-GMP-1997,19.2,55.2,4999,598.1,96.71,Thermal Derating Required
HYUNDAI-E-GMP-1998,20.4,88.4,5347,774.9,96.09,Thermal Derating Required
HYUNDAI-E-GMP-1999,20.6,94.7,4074,780.8,96.07,Thermal Derating Required
HYUNDAI-E-GMP-2000,12.8,94.8,7664,644.2,96.55,Thermal Derating Required
HYUNDAI-E-GMP-2001,15.6,86.7,6172,703.5,96.34,Thermal Derating Required
HYUNDAI-E-GMP-2002,23.0,48.9,12486,726.8,96.26,Thermal Derating Required
HYUNDAI-E-GMP-2003,16.0,80.8,6626,695.3,96.37,Thermal Derating Required
HYUNDAI-E-GMP-2004,19.5,71.7,13560,774.7,96.09,Thermal Derating Required
HYUNDAI-E-GMP-2005,21.3,53.3,14999,741.3,96.21,Thermal Derating Required
HYUNDAI-E-GMP-2006,17.1,88.9,2621,727.3,96.25,Thermal Derating Required
HYUNDAI-E-GMP-2007,19.0,73.6,5483,733.6,96.23,Thermal Derating Required
HYUNDAI-E-GMP-2008,20.5,54.5,10899,717.5,96.29,Thermal Derating Required
HYUNDAI-E-GMP-2009,16.0,45.6,11387,594.6,96.72,Thermal Derating Required
HYUNDAI-E-GMP-2010,14.6,72.6,2653,576.6,96.78,Thermal Derating Required
HYUNDAI-E-GMP-2011,23.9,67.0,13706,801.4,96.0,Thermal Derating Required
HYUNDAI-E-GMP-2012,22.2,58.4,4896,647.9,96.53,Thermal Derating Required
HYUNDAI-E-GMP-2013,23.5,92.1,7467,896.6,95.66,Thermal Derating Required
HYUNDAI-E-GMP-2014,12.7,64.3,15322,602.3,96.69,Thermal Derating Required
HYUNDAI-E-GMP-2015,14.5,87.9,10096,751.6,96.17,Thermal Derating Required
HYUNDAI-E-GMP-2016,16.2,60.2,2947,608.1,96.67,Thermal Derating Required
HYUNDAI-E-GMP-2017,11.3,64.7,3282,527.2,96.95,Thermal Derating Required
HYUNDAI-E-GMP-2018,16.3,70.4,11944,703.2,96.34,Thermal Derating Required
HYUNDAI-E-GMP-2019,14.5,48.6,11865,560.3,96.84,Thermal Derating Required
HYUNDAI-E-GMP-2020,19.4,84.5,2568,733.9,96.23,Thermal Derating Required
HYUNDAI-E-GMP-2021,21.5,62.2,1641,655.0,96.51,Thermal Derating Required
HYUNDAI-E-GMP-2022,23.7,86.8,8244,884.7,95.7,Thermal Derating Required
HYUNDAI-E-GMP-2023,19.4,92.5,9841,822.0,95.92,Thermal Derating Required
HYUNDAI-E-GMP-2024,9.5,88.3,5279,571.4,96.8,Thermal Derating Required
HYUNDAI-E-GMP-2025,22.8,59.9,1918,708.0,96.32,Thermal Derating Required
HYUNDAI-E-GMP-2026,15.2,91.4,6653,664.5,96.47,Thermal Derating Required
HYUNDAI-E-GMP-2027,12.3,94.0,4991,652.8,96.52,Thermal Derating Required
HYUNDAI-E-GMP-2028,15.2,88.7,9947,701.3,96.35,Thermal Derating Required
HYUNDAI-E-GMP-2029,20.0,46.4,7645,642.1,96.55,Thermal Derating Required
HYUNDAI-E-GMP-2030,22.1,94.0,15613,880.0,95.72,Thermal Derating Required
HYUNDAI-E-GMP-2031,12.0,51.1,14629,552.0,96.87,Thermal Derating Required
HYUNDAI-E-GMP-2032,8.5,90.8,7840,647.1,96.54,Thermal Derating Required
HYUNDAI-E-GMP-2033,17.5,89.0,3630,728.1,96.25,Thermal Derating Required
HYUNDAI-E-GMP-2034,10.1,47.8,10241,462.9,97.18,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2035,19.5,68.7,1373,664.8,96.47,Thermal Derating Required
HYUNDAI-E-GMP-2036,9.2,63.3,15981,529.6,96.95,Thermal Derating Required
HYUNDAI-E-GMP-2037,13.7,90.7,12386,712.6,96.31,Thermal Derating Required
HYUNDAI-E-GMP-2038,20.3,84.3,3057,754.5,96.16,Thermal Derating Required
HYUNDAI-E-GMP-2039,9.1,84.7,12161,653.7,96.51,Thermal Derating Required
HYUNDAI-E-GMP-2040,22.9,66.0,14670,794.9,96.02,Thermal Derating Required
HYUNDAI-E-GMP-2041,14.8,80.4,4265,629.6,96.6,Thermal Derating Required
HYUNDAI-E-GMP-2042,11.9,86.9,5217,584.1,96.76,Thermal Derating Required
HYUNDAI-E-GMP-2043,17.9,59.2,4348,614.1,96.65,Thermal Derating Required
HYUNDAI-E-GMP-2044,17.2,63.6,1832,596.4,96.71,Thermal Derating Required
HYUNDAI-E-GMP-2045,22.4,89.3,3930,824.3,95.92,Thermal Derating Required
HYUNDAI-E-GMP-2046,11.1,71.8,2625,578.1,96.78,Thermal Derating Required
HYUNDAI-E-GMP-2047,10.7,92.6,3556,598.8,96.7,Thermal Derating Required
HYUNDAI-E-GMP-2048,16.0,55.3,11718,664.1,96.48,Thermal Derating Required
HYUNDAI-E-GMP-2049,14.0,73.4,15853,685.0,96.4,Thermal Derating Required
HYUNDAI-E-GMP-2050,20.4,93.3,14536,926.9,95.56,Thermal Derating Required
HYUNDAI-E-GMP-2051,10.8,57.6,5793,517.9,96.99,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2052,12.9,63.0,3137,510.2,97.01,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2053,10.8,73.9,1816,503.0,97.04,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2054,21.6,72.9,7098,731.5,96.24,Thermal Derating Required
HYUNDAI-E-GMP-2055,21.2,80.9,5869,768.9,96.11,Thermal Derating Required
HYUNDAI-E-GMP-2056,16.8,88.7,14404,816.7,95.94,Thermal Derating Required
HYUNDAI-E-GMP-2057,21.4,47.2,15111,705.8,96.33,Thermal Derating Required
HYUNDAI-E-GMP-2058,22.9,89.5,10923,857.2,95.8,Thermal Derating Required
HYUNDAI-E-GMP-2059,9.9,47.0,12587,478.5,97.13,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2060,15.2,88.9,7213,661.9,96.48,Thermal Derating Required
HYUNDAI-E-GMP-2061,21.6,63.3,5978,682.8,96.41,Thermal Derating Required
HYUNDAI-E-GMP-2062,22.7,83.2,10191,862.0,95.78,Thermal Derating Required
HYUNDAI-E-GMP-2063,8.5,70.4,13860,541.5,96.9,Thermal Derating Required
HYUNDAI-E-GMP-2064,20.2,86.4,14068,832.2,95.89,Thermal Derating Required
HYUNDAI-E-GMP-2065,12.0,88.3,10993,665.7,96.47,Thermal Derating Required
HYUNDAI-E-GMP-2066,14.4,69.2,13442,681.0,96.42,Thermal Derating Required
HYUNDAI-E-GMP-2067,23.5,71.7,9500,802.2,95.99,Thermal Derating Required
HYUNDAI-E-GMP-2068,14.9,49.2,14212,567.8,96.81,Thermal Derating Required
HYUNDAI-E-GMP-2069,14.5,85.6,15128,723.8,96.27,Thermal Derating Required
HYUNDAI-E-GMP-2070,19.9,61.3,13637,737.6,96.22,Thermal Derating Required
HYUNDAI-E-GMP-2071,22.4,62.7,1263,688.0,96.39,Thermal Derating Required
HYUNDAI-E-GMP-2072,22.6,60.1,11790,787.3,96.04,Thermal Derating Required
HYUNDAI-E-GMP-2073,11.8,63.9,15453,638.6,96.56,Thermal Derating Required
HYUNDAI-E-GMP-2074,8.1,45.7,5906,375.3,97.49,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2075,9.4,86.2,4345,565.6,96.82,Thermal Derating Required
HYUNDAI-E-GMP-2076,15.3,74.9,5842,609.5,96.67,Thermal Derating Required
HYUNDAI-E-GMP-2077,14.1,89.1,8684,696.0,96.36,Thermal Derating Required
HYUNDAI-E-GMP-2078,20.8,84.3,15352,814.3,95.95,Thermal Derating Required
HYUNDAI-E-GMP-2079,19.0,91.3,3028,749.7,96.18,Thermal Derating Required
HYUNDAI-E-GMP-2080,10.1,85.0,10952,586.4,96.75,Thermal Derating Required
HYUNDAI-E-GMP-2081,11.0,93.3,15560,725.2,96.26,Thermal Derating Required
HYUNDAI-E-GMP-2082,15.6,61.5,7141,618.0,96.64,Thermal Derating Required
HYUNDAI-E-GMP-2083,18.8,87.4,1330,689.2,96.39,Thermal Derating Required
HYUNDAI-E-GMP-2084,11.2,45.3,12072,501.9,97.04,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2085,22.7,80.9,10942,854.2,95.81,Thermal Derating Required
HYUNDAI-E-GMP-2086,19.2,56.1,9553,672.2,96.45,Thermal Derating Required
HYUNDAI-E-GMP-2087,23.1,51.6,15152,740.8,96.21,Thermal Derating Required
HYUNDAI-E-GMP-2088,18.2,63.0,9418,657.1,96.5,Thermal Derating Required
HYUNDAI-E-GMP-2089,18.6,93.3,12632,834.2,95.88,Thermal Derating Required
HYUNDAI-E-GMP-2090,16.8,71.2,7103,655.5,96.51,Thermal Derating Required
HYUNDAI-E-GMP-2091,16.3,63.0,6716,625.5,96.61,Thermal Derating Required
HYUNDAI-E-GMP-2092,15.9,87.4,8879,750.7,96.17,Thermal Derating Required
HYUNDAI-E-GMP-2093,20.8,53.6,8892,669.3,96.46,Thermal Derating Required
HYUNDAI-E-GMP-2094,21.2,90.7,5177,784.5,96.05,Thermal Derating Required
HYUNDAI-E-GMP-2095,21.8,78.5,7162,815.0,95.95,Thermal Derating Required
HYUNDAI-E-GMP-2096,17.2,84.4,9712,767.3,96.11,Thermal Derating Required
HYUNDAI-E-GMP-2097,15.5,84.7,2083,625.2,96.61,Thermal Derating Required
HYUNDAI-E-GMP-2098,10.9,65.5,4910,506.0,97.03,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2099,20.0,50.5,10589,676.7,96.43,Thermal Derating Required
HYUNDAI-E-GMP-2100,15.0,58.5,14073,665.7,96.47,Thermal Derating Required
HYUNDAI-E-GMP-2101,9.4,66.4,14163,570.1,96.8,Thermal Derating Required
HYUNDAI-E-GMP-2102,13.4,56.0,4062,525.8,96.96,Thermal Derating Required
HYUNDAI-E-GMP-2103,10.5,63.9,11273,542.8,96.9,Thermal Derating Required
HYUNDAI-E-GMP-2104,15.0,62.4,2911,569.8,96.81,Thermal Derating Required
HYUNDAI-E-GMP-2105,17.9,79.8,9260,774.9,96.09,Thermal Derating Required
HYUNDAI-E-GMP-2106,21.5,75.3,3316,756.7,96.15,Thermal Derating Required
HYUNDAI-E-GMP-2107,8.8,57.8,4070,420.2,97.33,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2108,10.0,56.4,13450,511.4,97.01,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2109,17.3,72.3,10833,683.6,96.41,Thermal Derating Required
HYUNDAI-E-GMP-2110,18.6,81.5,10243,773.8,96.09,Thermal Derating Required
HYUNDAI-E-GMP-2111,15.9,51.6,11085,596.5,96.71,Thermal Derating Required
HYUNDAI-E-GMP-2112,14.1,67.0,5984,585.6,96.75,Thermal Derating Required
HYUNDAI-E-GMP-2113,9.1,62.6,2771,462.0,97.18,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2114,17.1,57.2,11282,626.7,96.61,Thermal Derating Required
HYUNDAI-E-GMP-2115,9.0,60.8,2879,424.8,97.31,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2116,11.7,47.8,3747,428.7,97.3,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2117,12.7,58.4,14331,591.2,96.73,Thermal Derating Required
HYUNDAI-E-GMP-2118,18.6,74.4,15620,756.0,96.15,Thermal Derating Required
HYUNDAI-E-GMP-2119,21.0,88.7,14470,824.2,95.92,Thermal Derating Required
HYUNDAI-E-GMP-2120,16.5,65.6,4026,568.8,96.81,Thermal Derating Required
HYUNDAI-E-GMP-2121,9.8,51.3,11540,486.1,97.1,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2122,12.9,69.9,9235,571.8,96.8,Thermal Derating Required
HYUNDAI-E-GMP-2123,21.4,48.4,13696,677.9,96.43,Thermal Derating Required
HYUNDAI-E-GMP-2124,15.0,74.8,14338,711.2,96.31,Thermal Derating Required
HYUNDAI-E-GMP-2125,16.7,70.7,10945,703.4,96.34,Thermal Derating Required
HYUNDAI-E-GMP-2126,18.5,50.8,6270,643.5,96.55,Thermal Derating Required
HYUNDAI-E-GMP-2127,15.3,63.7,8991,639.3,96.56,Thermal Derating Required
HYUNDAI-E-GMP-2128,23.8,89.9,11011,852.4,95.82,Thermal Derating Required
HYUNDAI-E-GMP-2129,23.1,65.4,13303,802.8,95.99,Thermal Derating Required
HYUNDAI-E-GMP-2130,21.2,64.7,13172,759.0,96.14,Thermal Derating Required
HYUNDAI-E-GMP-2131,12.7,62.5,8403,556.0,96.85,Thermal Derating Required
HYUNDAI-E-GMP-2132,22.4,83.2,13611,894.8,95.67,Thermal Derating Required
HYUNDAI-E-GMP-2133,20.3,69.7,9528,717.2,96.29,Thermal Derating Required
HYUNDAI-E-GMP-2134,12.9,50.8,3350,475.2,97.14,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2135,16.6,88.3,6817,712.3,96.31,Thermal Derating Required
HYUNDAI-E-GMP-2136,19.4,83.5,11668,825.8,95.91,Thermal Derating Required
HYUNDAI-E-GMP-2137,19.3,47.5,8439,671.6,96.45,Thermal Derating Required
HYUNDAI-E-GMP-2138,15.0,76.2,11983,724.3,96.26,Thermal Derating Required
HYUNDAI-E-GMP-2139,8.8,90.6,8364,628.5,96.6,Thermal Derating Required
HYUNDAI-E-GMP-2140,20.1,85.0,7554,779.3,96.07,Thermal Derating Required
HYUNDAI-E-GMP-2141,13.6,46.2,5647,474.4,97.14,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2142,22.4,79.8,4419,798.4,96.01,Thermal Derating Required
HYUNDAI-E-GMP-2143,9.9,75.7,12379,603.4,96.69,Thermal Derating Required
HYUNDAI-E-GMP-2144,14.4,81.3,7101,635.8,96.57,Thermal Derating Required
HYUNDAI-E-GMP-2145,22.8,63.2,1898,708.4,96.32,Thermal Derating Required
HYUNDAI-E-GMP-2146,9.4,85.2,8889,629.9,96.6,Thermal Derating Required
HYUNDAI-E-GMP-2147,13.5,74.2,15963,675.1,96.44,Thermal Derating Required
HYUNDAI-E-GMP-2148,8.1,69.7,15184,592.7,96.73,Thermal Derating Required
HYUNDAI-E-GMP-2149,11.0,62.6,6643,526.8,96.96,Thermal Derating Required
HYUNDAI-E-GMP-2150,10.6,81.9,6779,607.3,96.67,Thermal Derating Required
HYUNDAI-E-GMP-2151,18.3,76.7,3906,703.5,96.34,Thermal Derating Required
HYUNDAI-E-GMP-2152,16.9,69.3,12227,714.2,96.3,Thermal Derating Required
HYUNDAI-E-GMP-2153,24.0,58.4,14374,784.5,96.05,Thermal Derating Required
HYUNDAI-E-GMP-2154,13.9,88.4,4262,646.3,96.54,Thermal Derating Required
HYUNDAI-E-GMP-2155,13.9,48.1,9293,545.6,96.89,Thermal Derating Required
HYUNDAI-E-GMP-2156,11.7,48.3,12057,460.3,97.19,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2157,20.4,76.0,8507,729.3,96.25,Thermal Derating Required
HYUNDAI-E-GMP-2158,17.1,83.8,14215,747.7,96.18,Thermal Derating Required
HYUNDAI-E-GMP-2159,21.8,72.8,14144,806.6,95.98,Thermal Derating Required
HYUNDAI-E-GMP-2160,11.0,46.3,14239,502.1,97.04,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2161,18.9,82.4,15993,808.4,95.97,Thermal Derating Required
HYUNDAI-E-GMP-2162,21.9,55.1,12204,708.3,96.32,Thermal Derating Required
HYUNDAI-E-GMP-2163,12.3,85.5,14060,664.4,96.47,Thermal Derating Required
HYUNDAI-E-GMP-2164,12.4,72.8,1377,526.1,96.96,Thermal Derating Required
HYUNDAI-E-GMP-2165,20.0,71.3,15834,794.4,96.02,Thermal Derating Required
HYUNDAI-E-GMP-2166,16.1,51.4,2296,519.4,96.98,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2167,18.0,51.6,15643,627.3,96.6,Thermal Derating Required
HYUNDAI-E-GMP-2168,10.6,47.2,5901,418.7,97.33,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2169,9.6,58.0,9065,488.7,97.09,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2170,12.3,67.9,15941,676.3,96.43,Thermal Derating Required
HYUNDAI-E-GMP-2171,10.9,52.1,4807,478.2,97.13,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2172,23.3,81.8,11602,869.0,95.76,Thermal Derating Required
HYUNDAI-E-GMP-2173,13.4,60.3,8608,576.4,96.78,Thermal Derating Required
HYUNDAI-E-GMP-2174,11.2,47.7,8240,512.4,97.01,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2175,18.3,59.6,5593,609.6,96.67,Thermal Derating Required
HYUNDAI-E-GMP-2176,10.2,83.1,3645,587.6,96.74,Thermal Derating Required
HYUNDAI-E-GMP-2177,23.5,51.9,12136,768.6,96.11,Thermal Derating Required
HYUNDAI-E-GMP-2178,19.0,61.5,1606,680.5,96.42,Thermal Derating Required
HYUNDAI-E-GMP-2179,15.1,49.8,5003,533.4,96.93,Thermal Derating Required
HYUNDAI-E-GMP-2180,23.3,60.3,10485,732.7,96.24,Thermal Derating Required
HYUNDAI-E-GMP-2181,21.6,89.9,12140,890.5,95.68,Thermal Derating Required
HYUNDAI-E-GMP-2182,10.1,73.8,5838,562.1,96.83,Thermal Derating Required
HYUNDAI-E-GMP-2183,21.4,63.8,2548,728.6,96.25,Thermal Derating Required
HYUNDAI-E-GMP-2184,18.5,65.1,3449,633.7,96.58,Thermal Derating Required
HYUNDAI-E-GMP-2185,16.5,85.9,2840,689.3,96.39,Thermal Derating Required
HYUNDAI-E-GMP-2186,20.7,66.4,4328,686.8,96.4,Thermal Derating Required
HYUNDAI-E-GMP-2187,19.4,45.7,10934,669.9,96.46,Thermal Derating Required
HYUNDAI-E-GMP-2188,21.3,73.6,15189,841.5,95.85,Thermal Derating Required
HYUNDAI-E-GMP-2189,15.4,71.0,1295,579.6,96.77,Thermal Derating Required
HYUNDAI-E-GMP-2190,11.2,77.7,9928,633.4,96.58,Thermal Derating Required
HYUNDAI-E-GMP-2191,14.5,74.4,4823,606.2,96.68,Thermal Derating Required
HYUNDAI-E-GMP-2192,17.9,66.2,10394,715.7,96.29,Thermal Derating Required
HYUNDAI-E-GMP-2193,20.8,51.9,9384,673.4,96.44,Thermal Derating Required
HYUNDAI-E-GMP-2194,9.3,51.1,15539,459.6,97.19,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2195,12.0,65.1,7564,555.0,96.86,Thermal Derating Required
HYUNDAI-E-GMP-2196,24.0,78.4,7056,864.9,95.77,Thermal Derating Required
HYUNDAI-E-GMP-2197,18.8,48.4,3577,604.1,96.69,Thermal Derating Required
HYUNDAI-E-GMP-2198,17.8,55.8,11034,657.3,96.5,Thermal Derating Required
HYUNDAI-E-GMP-2199,8.6,73.3,3458,483.1,97.11,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2200,23.4,67.3,7602,773.8,96.09,Thermal Derating Required
HYUNDAI-E-GMP-2201,9.3,46.8,5731,373.5,97.49,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2202,10.2,50.0,6806,405.6,97.38,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2203,17.7,65.7,12108,713.4,96.3,Thermal Derating Required
HYUNDAI-E-GMP-2204,14.0,76.7,9513,687.5,96.39,Thermal Derating Required
HYUNDAI-E-GMP-2205,18.2,62.4,10150,656.5,96.5,Thermal Derating Required
HYUNDAI-E-GMP-2206,23.4,47.8,4820,719.3,96.28,Thermal Derating Required
HYUNDAI-E-GMP-2207,12.2,49.0,5576,466.6,97.17,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2208,11.8,64.1,9220,559.4,96.84,Thermal Derating Required
HYUNDAI-E-GMP-2209,14.5,51.3,13077,582.3,96.76,Thermal Derating Required
HYUNDAI-E-GMP-2210,19.1,66.0,5182,675.6,96.44,Thermal Derating Required
HYUNDAI-E-GMP-2211,19.1,60.2,9402,718.1,96.29,Thermal Derating Required
HYUNDAI-E-GMP-2212,11.3,86.4,2990,594.1,96.72,Thermal Derating Required
HYUNDAI-E-GMP-2213,11.3,87.4,15640,733.5,96.23,Thermal Derating Required
HYUNDAI-E-GMP-2214,8.8,76.6,8353,566.8,96.82,Thermal Derating Required
HYUNDAI-E-GMP-2215,8.7,48.3,13052,443.8,97.25,Optimal 800V SiC Efficiency
HYUNDAI-E-GMP-2216,16.3,58.6,6402,581.7,96.76,Thermal Derating Required
HYUNDAI-E-GMP-2217,17.8,86.8,14574,772.4,96.1,Thermal Derating Required
HYUNDAI-E-GMP-2218,21.8,62.2,1896,674.4,96.44,Thermal Derating Required
HYUNDAI-E-GMP-2219,20.1,81.7,10535,746.2,96.19,Thermal Derating Required
HYUNDAI-E-GMP-2220,13.1,72.5,11281,625.9,96.61,Thermal Derating Required
