Shift_Event_ID,Gear_Transition,Engine_Torque_Nm,Clutch_Slip_Duration_ms,Slip_Energy_Dissipated_J,Shift_Quality
ZF-8HP-2005,7 -> 8,601.7,88.5,4365.9,Smooth Fast Shift (<80ms)
ZF-8HP-2006,5 -> 6,453.0,82.9,4425.4,Smooth Fast Shift (<80ms)
ZF-8HP-2007,1 -> 2,585.5,94.1,4571.2,Smooth Fast Shift (<80ms)
ZF-8HP-2008,6 -> 7,355.2,69.0,2801.0,Smooth Fast Shift (<80ms)
ZF-8HP-2009,1 -> 2,549.8,78.5,5048.5,Smooth Fast Shift (<80ms)
ZF-8HP-2010,2 -> 3,263.2,58.9,1294.7,Smooth Fast Shift (<80ms)
ZF-8HP-2011,4 -> 5,260.3,63.6,1815.2,Smooth Fast Shift (<80ms)
ZF-8HP-2012,2 -> 3,533.3,84.2,4004.4,Smooth Fast Shift (<80ms)
ZF-8HP-2013,3 -> 4,514.6,91.2,3789.8,Smooth Fast Shift (<80ms)
ZF-8HP-2014,2 -> 3,329.6,76.0,2135.0,Smooth Fast Shift (<80ms)
ZF-8HP-2015,7 -> 8,562.8,86.7,4332.7,Smooth Fast Shift (<80ms)
ZF-8HP-2016,2 -> 3,527.5,83.3,4951.8,Smooth Fast Shift (<80ms)
ZF-8HP-2017,1 -> 2,260.9,72.1,1783.4,Smooth Fast Shift (<80ms)
ZF-8HP-2018,4 -> 5,523.5,86.4,5251.1,Smooth Fast Shift (<80ms)
ZF-8HP-2019,3 -> 4,318.1,81.1,2461.8,Smooth Fast Shift (<80ms)
ZF-8HP-2020,4 -> 5,417.9,69.4,2738.5,Smooth Fast Shift (<80ms)
ZF-8HP-2021,7 -> 8,240.6,79.5,1552.5,Smooth Fast Shift (<80ms)
ZF-8HP-2022,7 -> 8,248.4,69.1,1976.0,Smooth Fast Shift (<80ms)
ZF-8HP-2023,5 -> 6,551.7,80.9,3906.0,Smooth Fast Shift (<80ms)
ZF-8HP-2024,4 -> 5,239.4,60.6,1430.2,Smooth Fast Shift (<80ms)
ZF-8HP-2025,3 -> 4,472.4,79.3,4438.3,Smooth Fast Shift (<80ms)
ZF-8HP-2026,4 -> 5,425.2,67.2,2367.7,Smooth Fast Shift (<80ms)
ZF-8HP-2027,4 -> 5,602.1,76.6,3925.1,Smooth Fast Shift (<80ms)
ZF-8HP-2028,2 -> 3,367.9,71.9,2268.3,Smooth Fast Shift (<80ms)
ZF-8HP-2029,7 -> 8,540.3,70.7,3232.0,Smooth Fast Shift (<80ms)
ZF-8HP-2030,2 -> 3,439.3,67.8,3563.4,Smooth Fast Shift (<80ms)
ZF-8HP-2031,1 -> 2,427.9,75.7,3476.2,Smooth Fast Shift (<80ms)
ZF-8HP-2032,2 -> 3,289.2,73.1,2462.0,Smooth Fast Shift (<80ms)
ZF-8HP-2033,4 -> 5,602.2,82.8,5975.5,Smooth Fast Shift (<80ms)
ZF-8HP-2034,2 -> 3,591.7,87.6,4582.9,Smooth Fast Shift (<80ms)
ZF-8HP-2035,6 -> 7,599.7,88.8,4667.4,Smooth Fast Shift (<80ms)
ZF-8HP-2036,6 -> 7,511.1,78.0,3726.2,Smooth Fast Shift (<80ms)
ZF-8HP-2037,6 -> 7,518.3,87.3,3673.4,Smooth Fast Shift (<80ms)
ZF-8HP-2038,5 -> 6,319.1,69.1,2337.7,Smooth Fast Shift (<80ms)
ZF-8HP-2039,3 -> 4,507.4,80.2,4478.5,Smooth Fast Shift (<80ms)
ZF-8HP-2040,5 -> 6,275.1,66.1,1523.8,Smooth Fast Shift (<80ms)
ZF-8HP-2041,6 -> 7,270.8,59.1,1310.7,Smooth Fast Shift (<80ms)
ZF-8HP-2042,3 -> 4,379.3,65.9,2881.0,Smooth Fast Shift (<80ms)
ZF-8HP-2043,2 -> 3,404.1,69.2,2499.9,Smooth Fast Shift (<80ms)
ZF-8HP-2044,5 -> 6,258.2,53.9,1559.4,Smooth Fast Shift (<80ms)
ZF-8HP-2045,5 -> 6,187.0,73.8,1227.7,Smooth Fast Shift (<80ms)
ZF-8HP-2046,7 -> 8,333.1,68.5,2009.3,Smooth Fast Shift (<80ms)
ZF-8HP-2047,7 -> 8,511.2,79.7,3260.7,Smooth Fast Shift (<80ms)
ZF-8HP-2048,6 -> 7,396.3,72.1,2911.5,Smooth Fast Shift (<80ms)
ZF-8HP-2049,6 -> 7,245.1,51.1,1385.3,Smooth Fast Shift (<80ms)
ZF-8HP-2050,4 -> 5,322.3,63.9,2035.2,Smooth Fast Shift (<80ms)
ZF-8HP-2051,2 -> 3,282.9,55.1,1545.9,Smooth Fast Shift (<80ms)
ZF-8HP-2052,6 -> 7,634.7,102.5,6808.8,Clutch Slippage Warning
ZF-8HP-2053,6 -> 7,512.3,84.7,3501.5,Smooth Fast Shift (<80ms)
ZF-8HP-2054,7 -> 8,271.4,61.0,1953.1,Smooth Fast Shift (<80ms)
ZF-8HP-2055,7 -> 8,282.5,62.0,1850.4,Smooth Fast Shift (<80ms)
ZF-8HP-2056,5 -> 6,577.9,94.0,5862.2,Smooth Fast Shift (<80ms)
ZF-8HP-2057,2 -> 3,585.9,84.7,4326.0,Smooth Fast Shift (<80ms)
ZF-8HP-2058,1 -> 2,339.9,73.6,2916.0,Smooth Fast Shift (<80ms)
ZF-8HP-2059,3 -> 4,493.8,89.4,5275.7,Smooth Fast Shift (<80ms)
ZF-8HP-2060,7 -> 8,603.5,95.7,6411.5,Clutch Slippage Warning
ZF-8HP-2061,7 -> 8,262.8,77.1,2361.1,Smooth Fast Shift (<80ms)
ZF-8HP-2062,7 -> 8,627.6,87.3,4931.4,Smooth Fast Shift (<80ms)
ZF-8HP-2063,1 -> 2,516.8,89.6,4367.6,Smooth Fast Shift (<80ms)
ZF-8HP-2064,7 -> 8,642.5,90.8,6799.5,Smooth Fast Shift (<80ms)
ZF-8HP-2065,7 -> 8,527.0,81.6,4613.3,Smooth Fast Shift (<80ms)
ZF-8HP-2066,2 -> 3,458.1,79.4,4269.6,Smooth Fast Shift (<80ms)
ZF-8HP-2067,4 -> 5,311.0,61.0,1552.5,Smooth Fast Shift (<80ms)
ZF-8HP-2068,3 -> 4,605.7,98.0,6074.4,Clutch Slippage Warning
ZF-8HP-2069,7 -> 8,427.9,66.8,3182.8,Smooth Fast Shift (<80ms)
ZF-8HP-2070,4 -> 5,472.8,72.6,2951.4,Smooth Fast Shift (<80ms)
ZF-8HP-2071,5 -> 6,531.6,84.3,4857.3,Smooth Fast Shift (<80ms)
ZF-8HP-2072,4 -> 5,587.6,78.3,5130.8,Smooth Fast Shift (<80ms)
ZF-8HP-2073,1 -> 2,263.0,43.1,1246.1,Smooth Fast Shift (<80ms)
ZF-8HP-2074,1 -> 2,477.1,67.2,2601.0,Smooth Fast Shift (<80ms)
ZF-8HP-2075,1 -> 2,278.4,61.2,1370.5,Smooth Fast Shift (<80ms)
ZF-8HP-2076,4 -> 5,270.9,64.4,2066.2,Smooth Fast Shift (<80ms)
ZF-8HP-2077,7 -> 8,197.4,67.4,1185.1,Smooth Fast Shift (<80ms)
ZF-8HP-2078,7 -> 8,296.2,58.7,1824.3,Smooth Fast Shift (<80ms)
ZF-8HP-2079,1 -> 2,264.4,71.0,1837.4,Smooth Fast Shift (<80ms)
ZF-8HP-2080,5 -> 6,344.3,67.6,2277.0,Smooth Fast Shift (<80ms)
ZF-8HP-2081,5 -> 6,485.4,70.8,2919.8,Smooth Fast Shift (<80ms)
ZF-8HP-2082,3 -> 4,267.0,80.0,2564.0,Smooth Fast Shift (<80ms)
ZF-8HP-2083,7 -> 8,556.5,74.5,4376.1,Smooth Fast Shift (<80ms)
ZF-8HP-2084,4 -> 5,484.3,70.4,3009.7,Smooth Fast Shift (<80ms)
ZF-8HP-2085,5 -> 6,470.0,72.9,2989.2,Smooth Fast Shift (<80ms)
ZF-8HP-2086,6 -> 7,196.2,57.4,1209.4,Smooth Fast Shift (<80ms)
ZF-8HP-2087,3 -> 4,258.8,62.7,1552.6,Smooth Fast Shift (<80ms)
ZF-8HP-2088,1 -> 2,437.7,87.3,4567.4,Smooth Fast Shift (<80ms)
ZF-8HP-2089,5 -> 6,275.6,61.1,1647.0,Smooth Fast Shift (<80ms)
ZF-8HP-2090,4 -> 5,594.9,85.5,5472.1,Smooth Fast Shift (<80ms)
ZF-8HP-2091,1 -> 2,254.8,69.5,1661.7,Smooth Fast Shift (<80ms)
ZF-8HP-2092,1 -> 2,591.7,86.3,4851.9,Smooth Fast Shift (<80ms)
ZF-8HP-2093,5 -> 6,370.0,69.6,3049.6,Smooth Fast Shift (<80ms)
ZF-8HP-2094,6 -> 7,321.8,52.8,1755.8,Smooth Fast Shift (<80ms)
ZF-8HP-2095,1 -> 2,294.9,64.1,2090.6,Smooth Fast Shift (<80ms)
ZF-8HP-2096,1 -> 2,335.4,67.4,1936.5,Smooth Fast Shift (<80ms)
ZF-8HP-2097,5 -> 6,585.6,89.9,5799.0,Smooth Fast Shift (<80ms)
ZF-8HP-2098,3 -> 4,184.8,60.0,1075.4,Smooth Fast Shift (<80ms)
ZF-8HP-2099,1 -> 2,451.5,72.1,3430.2,Smooth Fast Shift (<80ms)
ZF-8HP-2100,2 -> 3,192.8,55.7,1198.8,Smooth Fast Shift (<80ms)
ZF-8HP-2101,7 -> 8,269.0,63.6,1593.9,Smooth Fast Shift (<80ms)
ZF-8HP-2102,1 -> 2,447.6,76.2,2972.6,Smooth Fast Shift (<80ms)
ZF-8HP-2103,6 -> 7,283.1,67.9,2024.0,Smooth Fast Shift (<80ms)
ZF-8HP-2104,6 -> 7,231.5,59.3,1144.5,Smooth Fast Shift (<80ms)
ZF-8HP-2105,5 -> 6,492.4,85.0,4474.3,Smooth Fast Shift (<80ms)
ZF-8HP-2106,4 -> 5,242.6,70.0,1745.1,Smooth Fast Shift (<80ms)
ZF-8HP-2107,6 -> 7,223.6,58.4,1249.4,Smooth Fast Shift (<80ms)
ZF-8HP-2108,1 -> 2,649.1,107.0,5783.7,Clutch Slippage Warning
ZF-8HP-2109,1 -> 2,642.6,111.1,6932.9,Clutch Slippage Warning
ZF-8HP-2110,3 -> 4,462.8,90.1,4167.6,Smooth Fast Shift (<80ms)
ZF-8HP-2111,5 -> 6,407.1,63.0,2551.9,Smooth Fast Shift (<80ms)
ZF-8HP-2112,1 -> 2,454.7,83.4,3214.3,Smooth Fast Shift (<80ms)
ZF-8HP-2113,7 -> 8,432.3,74.2,3743.5,Smooth Fast Shift (<80ms)
ZF-8HP-2114,1 -> 2,523.3,74.9,3315.0,Smooth Fast Shift (<80ms)
ZF-8HP-2115,2 -> 3,516.5,90.0,4592.9,Smooth Fast Shift (<80ms)
ZF-8HP-2116,7 -> 8,504.6,90.4,4112.9,Smooth Fast Shift (<80ms)
ZF-8HP-2117,2 -> 3,207.8,43.6,745.6,Smooth Fast Shift (<80ms)
ZF-8HP-2118,4 -> 5,437.3,75.7,3663.6,Smooth Fast Shift (<80ms)
ZF-8HP-2119,4 -> 5,189.3,68.2,1148.4,Smooth Fast Shift (<80ms)
ZF-8HP-2120,1 -> 2,321.1,51.3,1398.9,Smooth Fast Shift (<80ms)
ZF-8HP-2121,5 -> 6,230.7,57.6,1166.8,Smooth Fast Shift (<80ms)
ZF-8HP-2122,3 -> 4,514.5,82.5,3400.7,Smooth Fast Shift (<80ms)
ZF-8HP-2123,6 -> 7,550.5,86.9,5601.1,Smooth Fast Shift (<80ms)
ZF-8HP-2124,7 -> 8,515.2,78.1,3253.6,Smooth Fast Shift (<80ms)
ZF-8HP-2125,5 -> 6,237.7,63.6,1507.7,Smooth Fast Shift (<80ms)
ZF-8HP-2126,3 -> 4,636.3,92.8,4764.1,Smooth Fast Shift (<80ms)
ZF-8HP-2127,5 -> 6,268.9,63.0,1409.4,Smooth Fast Shift (<80ms)
ZF-8HP-2128,3 -> 4,340.0,73.2,2133.1,Smooth Fast Shift (<80ms)
ZF-8HP-2129,5 -> 6,480.2,59.4,3171.9,Smooth Fast Shift (<80ms)
ZF-8HP-2130,2 -> 3,323.9,73.5,2404.8,Smooth Fast Shift (<80ms)
ZF-8HP-2131,6 -> 7,270.2,76.0,2167.6,Smooth Fast Shift (<80ms)
ZF-8HP-2132,6 -> 7,463.8,88.6,4037.2,Smooth Fast Shift (<80ms)
ZF-8HP-2133,1 -> 2,469.3,91.7,4091.1,Smooth Fast Shift (<80ms)
ZF-8HP-2134,4 -> 5,596.1,86.5,5247.4,Smooth Fast Shift (<80ms)
ZF-8HP-2135,3 -> 4,342.6,64.5,1780.8,Smooth Fast Shift (<80ms)
ZF-8HP-2136,2 -> 3,459.8,84.3,3872.5,Smooth Fast Shift (<80ms)
ZF-8HP-2137,4 -> 5,273.1,60.2,1960.8,Smooth Fast Shift (<80ms)
ZF-8HP-2138,1 -> 2,436.7,84.8,3006.0,Smooth Fast Shift (<80ms)
ZF-8HP-2139,7 -> 8,521.7,77.0,3641.0,Smooth Fast Shift (<80ms)
ZF-8HP-2140,5 -> 6,477.4,79.9,3974.3,Smooth Fast Shift (<80ms)
ZF-8HP-2141,7 -> 8,302.7,77.3,2360.7,Smooth Fast Shift (<80ms)
ZF-8HP-2142,1 -> 2,361.5,59.6,2298.4,Smooth Fast Shift (<80ms)
ZF-8HP-2143,6 -> 7,531.2,79.4,3832.7,Smooth Fast Shift (<80ms)
ZF-8HP-2144,7 -> 8,472.1,72.8,3000.6,Smooth Fast Shift (<80ms)
ZF-8HP-2145,3 -> 4,424.6,77.6,3618.3,Smooth Fast Shift (<80ms)
ZF-8HP-2146,1 -> 2,308.4,50.9,1451.9,Smooth Fast Shift (<80ms)
ZF-8HP-2147,6 -> 7,339.2,65.1,1832.3,Smooth Fast Shift (<80ms)
ZF-8HP-2148,1 -> 2,233.0,61.2,1455.3,Smooth Fast Shift (<80ms)
ZF-8HP-2149,7 -> 8,571.6,89.9,4921.8,Smooth Fast Shift (<80ms)
ZF-8HP-2150,1 -> 2,205.6,55.9,1369.5,Smooth Fast Shift (<80ms)
ZF-8HP-2151,2 -> 3,383.2,71.2,3107.3,Smooth Fast Shift (<80ms)
ZF-8HP-2152,4 -> 5,544.8,76.6,3516.9,Smooth Fast Shift (<80ms)
ZF-8HP-2153,4 -> 5,352.0,62.7,2403.0,Smooth Fast Shift (<80ms)
ZF-8HP-2154,4 -> 5,512.9,90.5,5104.5,Smooth Fast Shift (<80ms)
ZF-8HP-2155,4 -> 5,245.6,74.9,1802.0,Smooth Fast Shift (<80ms)
ZF-8HP-2156,1 -> 2,502.3,84.8,4353.5,Smooth Fast Shift (<80ms)
ZF-8HP-2157,7 -> 8,523.4,94.5,4191.5,Smooth Fast Shift (<80ms)
ZF-8HP-2158,1 -> 2,472.5,85.3,3941.5,Smooth Fast Shift (<80ms)
ZF-8HP-2159,7 -> 8,452.1,60.8,3256.5,Smooth Fast Shift (<80ms)
ZF-8HP-2160,3 -> 4,517.4,79.9,4580.9,Smooth Fast Shift (<80ms)
ZF-8HP-2161,1 -> 2,363.5,67.1,2077.7,Smooth Fast Shift (<80ms)
ZF-8HP-2162,3 -> 4,301.5,75.7,2673.1,Smooth Fast Shift (<80ms)
ZF-8HP-2163,3 -> 4,325.2,60.4,2162.4,Smooth Fast Shift (<80ms)
ZF-8HP-2164,1 -> 2,213.7,79.5,1798.3,Smooth Fast Shift (<80ms)
ZF-8HP-2165,7 -> 8,405.6,77.5,3523.5,Smooth Fast Shift (<80ms)
ZF-8HP-2166,6 -> 7,333.5,65.7,2064.6,Smooth Fast Shift (<80ms)
ZF-8HP-2167,5 -> 6,491.9,73.9,3070.3,Smooth Fast Shift (<80ms)
ZF-8HP-2168,1 -> 2,583.8,91.1,5172.1,Smooth Fast Shift (<80ms)
ZF-8HP-2169,7 -> 8,638.8,84.4,5722.3,Smooth Fast Shift (<80ms)
ZF-8HP-2170,3 -> 4,546.8,86.6,5480.4,Smooth Fast Shift (<80ms)
ZF-8HP-2171,7 -> 8,203.8,66.1,1107.7,Smooth Fast Shift (<80ms)
ZF-8HP-2172,1 -> 2,415.6,68.5,3262.8,Smooth Fast Shift (<80ms)
ZF-8HP-2173,6 -> 7,564.6,63.1,2998.9,Smooth Fast Shift (<80ms)
ZF-8HP-2174,3 -> 4,371.4,64.6,2658.0,Smooth Fast Shift (<80ms)
ZF-8HP-2175,5 -> 6,627.6,89.8,6704.5,Smooth Fast Shift (<80ms)
ZF-8HP-2176,5 -> 6,272.9,63.9,1836.5,Smooth Fast Shift (<80ms)
ZF-8HP-2177,4 -> 5,607.6,71.3,4347.3,Smooth Fast Shift (<80ms)
ZF-8HP-2178,2 -> 3,313.8,64.8,2317.5,Smooth Fast Shift (<80ms)
ZF-8HP-2179,7 -> 8,605.4,85.7,4970.3,Smooth Fast Shift (<80ms)
ZF-8HP-2180,5 -> 6,432.7,59.4,3058.9,Smooth Fast Shift (<80ms)
ZF-8HP-2181,4 -> 5,292.5,64.1,1801.0,Smooth Fast Shift (<80ms)
ZF-8HP-2182,4 -> 5,388.8,67.2,2678.2,Smooth Fast Shift (<80ms)
ZF-8HP-2183,2 -> 3,602.9,90.4,4684.2,Smooth Fast Shift (<80ms)
ZF-8HP-2184,3 -> 4,246.1,63.4,1833.4,Smooth Fast Shift (<80ms)
ZF-8HP-2185,2 -> 3,433.0,85.3,2974.2,Smooth Fast Shift (<80ms)
ZF-8HP-2186,2 -> 3,380.8,71.9,3225.7,Smooth Fast Shift (<80ms)
ZF-8HP-2187,5 -> 6,490.1,84.3,4077.2,Smooth Fast Shift (<80ms)
ZF-8HP-2188,7 -> 8,576.6,78.8,4040.6,Smooth Fast Shift (<80ms)
ZF-8HP-2189,7 -> 8,552.2,70.1,4102.0,Smooth Fast Shift (<80ms)
ZF-8HP-2190,3 -> 4,266.8,76.4,1655.0,Smooth Fast Shift (<80ms)
ZF-8HP-2191,1 -> 2,364.3,72.2,2199.2,Smooth Fast Shift (<80ms)
ZF-8HP-2192,6 -> 7,432.8,66.8,3193.4,Smooth Fast Shift (<80ms)
ZF-8HP-2193,1 -> 2,624.3,84.2,6027.6,Smooth Fast Shift (<80ms)
ZF-8HP-2194,2 -> 3,355.7,57.2,1686.7,Smooth Fast Shift (<80ms)
ZF-8HP-2195,1 -> 2,299.0,66.2,2221.8,Smooth Fast Shift (<80ms)
ZF-8HP-2196,3 -> 4,521.5,73.6,3098.3,Smooth Fast Shift (<80ms)
ZF-8HP-2197,2 -> 3,290.2,87.0,2433.1,Smooth Fast Shift (<80ms)
ZF-8HP-2198,5 -> 6,487.6,88.2,4314.3,Smooth Fast Shift (<80ms)
ZF-8HP-2199,5 -> 6,502.1,72.6,3293.1,Smooth Fast Shift (<80ms)
ZF-8HP-2200,1 -> 2,526.8,75.1,4144.6,Smooth Fast Shift (<80ms)
ZF-8HP-2201,6 -> 7,570.9,91.6,5028.7,Smooth Fast Shift (<80ms)
ZF-8HP-2202,7 -> 8,482.5,81.0,3292.4,Smooth Fast Shift (<80ms)
ZF-8HP-2203,4 -> 5,294.8,68.2,2076.6,Smooth Fast Shift (<80ms)
ZF-8HP-2204,2 -> 3,603.1,94.3,4813.5,Smooth Fast Shift (<80ms)
ZF-8HP-2205,6 -> 7,599.9,88.2,6343.3,Smooth Fast Shift (<80ms)
ZF-8HP-2206,5 -> 6,362.2,71.6,2764.5,Smooth Fast Shift (<80ms)
ZF-8HP-2207,6 -> 7,250.2,64.2,1478.4,Smooth Fast Shift (<80ms)
ZF-8HP-2208,3 -> 4,396.6,62.0,2020.0,Smooth Fast Shift (<80ms)
ZF-8HP-2209,4 -> 5,322.6,47.1,1606.8,Smooth Fast Shift (<80ms)
ZF-8HP-2210,1 -> 2,324.4,61.3,1633.8,Smooth Fast Shift (<80ms)
ZF-8HP-2211,5 -> 6,444.4,78.9,3649.8,Smooth Fast Shift (<80ms)
ZF-8HP-2212,6 -> 7,579.4,80.8,5537.8,Smooth Fast Shift (<80ms)
ZF-8HP-2213,3 -> 4,259.0,75.2,2044.2,Smooth Fast Shift (<80ms)
ZF-8HP-2214,7 -> 8,375.9,53.8,1792.7,Smooth Fast Shift (<80ms)
ZF-8HP-2215,3 -> 4,424.1,85.7,3180.4,Smooth Fast Shift (<80ms)
ZF-8HP-2216,4 -> 5,633.0,86.1,5982.9,Smooth Fast Shift (<80ms)
ZF-8HP-2217,4 -> 5,594.7,77.0,4981.2,Smooth Fast Shift (<80ms)
ZF-8HP-2218,3 -> 4,220.4,60.1,1332.5,Smooth Fast Shift (<80ms)
ZF-8HP-2219,4 -> 5,218.4,58.7,1375.0,Smooth Fast Shift (<80ms)
ZF-8HP-2220,7 -> 8,450.6,79.5,3012.8,Smooth Fast Shift (<80ms)
ZF-8HP-2221,5 -> 6,460.8,73.8,3571.3,Smooth Fast Shift (<80ms)
ZF-8HP-2222,6 -> 7,408.6,90.8,3871.3,Smooth Fast Shift (<80ms)
ZF-8HP-2223,1 -> 2,646.7,92.3,4966.3,Smooth Fast Shift (<80ms)
ZF-8HP-2224,7 -> 8,428.7,69.1,3366.1,Smooth Fast Shift (<80ms)
ZF-8HP-2225,5 -> 6,308.4,71.5,2516.3,Smooth Fast Shift (<80ms)
ZF-8HP-2226,3 -> 4,459.2,89.8,4613.2,Smooth Fast Shift (<80ms)
ZF-8HP-2227,4 -> 5,549.5,88.2,4209.0,Smooth Fast Shift (<80ms)
ZF-8HP-2228,7 -> 8,272.3,60.0,1564.1,Smooth Fast Shift (<80ms)
ZF-8HP-2229,4 -> 5,536.4,83.1,4596.0,Smooth Fast Shift (<80ms)
ZF-8HP-2230,1 -> 2,307.3,66.1,2272.1,Smooth Fast Shift (<80ms)
ZF-8HP-2231,4 -> 5,627.1,97.0,6326.0,Clutch Slippage Warning
ZF-8HP-2232,6 -> 7,428.2,72.9,2688.2,Smooth Fast Shift (<80ms)
ZF-8HP-2233,6 -> 7,643.7,84.8,5594.4,Smooth Fast Shift (<80ms)
ZF-8HP-2234,1 -> 2,335.2,78.7,2268.4,Smooth Fast Shift (<80ms)
ZF-8HP-2235,5 -> 6,458.4,68.1,3506.7,Smooth Fast Shift (<80ms)
ZF-8HP-2236,5 -> 6,474.0,68.7,3598.9,Smooth Fast Shift (<80ms)
ZF-8HP-2237,7 -> 8,646.4,74.0,5171.9,Smooth Fast Shift (<80ms)
ZF-8HP-2238,5 -> 6,529.5,84.5,5149.7,Smooth Fast Shift (<80ms)
ZF-8HP-2239,7 -> 8,253.3,66.3,1346.1,Smooth Fast Shift (<80ms)
ZF-8HP-2240,6 -> 7,204.8,53.8,895.0,Smooth Fast Shift (<80ms)
ZF-8HP-2241,4 -> 5,422.7,71.0,2495.9,Smooth Fast Shift (<80ms)
ZF-8HP-2242,2 -> 3,568.5,69.6,4235.0,Smooth Fast Shift (<80ms)
ZF-8HP-2243,5 -> 6,360.2,59.3,1747.4,Smooth Fast Shift (<80ms)
ZF-8HP-2244,4 -> 5,606.4,93.0,4628.5,Smooth Fast Shift (<80ms)
ZF-8HP-2245,6 -> 7,236.0,74.4,1781.4,Smooth Fast Shift (<80ms)
ZF-8HP-2246,4 -> 5,205.9,54.5,987.3,Smooth Fast Shift (<80ms)
ZF-8HP-2247,2 -> 3,645.1,87.7,6395.4,Smooth Fast Shift (<80ms)
ZF-8HP-2248,5 -> 6,319.9,76.4,2026.9,Smooth Fast Shift (<80ms)
ZF-8HP-2249,3 -> 4,479.3,90.2,5035.3,Smooth Fast Shift (<80ms)
ZF-8HP-2250,4 -> 5,596.5,81.3,5497.2,Smooth Fast Shift (<80ms)
ZF-8HP-2251,2 -> 3,371.5,88.2,3227.5,Smooth Fast Shift (<80ms)
ZF-8HP-2252,6 -> 7,339.2,73.4,2205.3,Smooth Fast Shift (<80ms)
ZF-8HP-2253,5 -> 6,427.1,76.7,3485.3,Smooth Fast Shift (<80ms)
ZF-8HP-2254,2 -> 3,186.4,56.4,926.8,Smooth Fast Shift (<80ms)
ZF-8HP-2255,3 -> 4,636.5,85.1,5301.5,Smooth Fast Shift (<80ms)
ZF-8HP-2256,1 -> 2,617.8,98.3,5259.4,Clutch Slippage Warning
ZF-8HP-2257,7 -> 8,394.2,71.6,2596.8,Smooth Fast Shift (<80ms)
ZF-8HP-2258,6 -> 7,504.4,88.9,4443.7,Smooth Fast Shift (<80ms)
ZF-8HP-2259,2 -> 3,383.8,79.4,3574.5,Smooth Fast Shift (<80ms)
ZF-8HP-2260,3 -> 4,307.4,67.3,2177.6,Smooth Fast Shift (<80ms)
ZF-8HP-2261,7 -> 8,468.2,81.2,4354.3,Smooth Fast Shift (<80ms)
ZF-8HP-2262,2 -> 3,328.6,76.7,2762.9,Smooth Fast Shift (<80ms)
ZF-8HP-2263,4 -> 5,448.9,47.2,2529.7,Smooth Fast Shift (<80ms)
ZF-8HP-2264,4 -> 5,306.9,75.7,2355.9,Smooth Fast Shift (<80ms)
ZF-8HP-2265,5 -> 6,399.1,81.6,3464.5,Smooth Fast Shift (<80ms)
ZF-8HP-2266,1 -> 2,360.4,76.4,3148.1,Smooth Fast Shift (<80ms)
ZF-8HP-2267,5 -> 6,454.6,78.8,3498.0,Smooth Fast Shift (<80ms)
ZF-8HP-2268,7 -> 8,292.8,74.8,2503.7,Smooth Fast Shift (<80ms)
ZF-8HP-2269,5 -> 6,268.0,71.6,2170.3,Smooth Fast Shift (<80ms)
ZF-8HP-2270,7 -> 8,346.9,71.0,2772.1,Smooth Fast Shift (<80ms)
ZF-8HP-2271,1 -> 2,632.3,88.7,5147.8,Smooth Fast Shift (<80ms)
ZF-8HP-2272,5 -> 6,388.6,60.4,2290.2,Smooth Fast Shift (<80ms)
ZF-8HP-2273,3 -> 4,403.4,71.2,2685.7,Smooth Fast Shift (<80ms)
ZF-8HP-2274,1 -> 2,254.0,67.2,1887.6,Smooth Fast Shift (<80ms)
ZF-8HP-2275,3 -> 4,299.0,64.3,1971.5,Smooth Fast Shift (<80ms)
ZF-8HP-2276,2 -> 3,625.1,100.9,5411.2,Clutch Slippage Warning
ZF-8HP-2277,1 -> 2,629.7,93.5,6496.3,Smooth Fast Shift (<80ms)
ZF-8HP-2278,1 -> 2,364.0,55.7,2320.6,Smooth Fast Shift (<80ms)
ZF-8HP-2279,5 -> 6,506.1,70.4,2889.0,Smooth Fast Shift (<80ms)
ZF-8HP-2280,3 -> 4,644.0,102.1,5676.6,Clutch Slippage Warning
ZF-8HP-2281,7 -> 8,210.2,62.9,1427.6,Smooth Fast Shift (<80ms)
ZF-8HP-2282,1 -> 2,356.2,74.9,2936.3,Smooth Fast Shift (<80ms)
ZF-8HP-2283,3 -> 4,568.0,88.5,5247.1,Smooth Fast Shift (<80ms)
ZF-8HP-2284,5 -> 6,286.4,58.2,1475.8,Smooth Fast Shift (<80ms)
ZF-8HP-2285,3 -> 4,329.4,67.2,2237.4,Smooth Fast Shift (<80ms)
ZF-8HP-2286,7 -> 8,224.5,63.6,1609.5,Smooth Fast Shift (<80ms)
ZF-8HP-2287,5 -> 6,234.5,68.1,1579.6,Smooth Fast Shift (<80ms)
ZF-8HP-2288,2 -> 3,389.5,61.7,2144.8,Smooth Fast Shift (<80ms)
ZF-8HP-2289,4 -> 5,202.1,63.1,1117.5,Smooth Fast Shift (<80ms)
ZF-8HP-2290,3 -> 4,581.5,88.7,4514.0,Smooth Fast Shift (<80ms)
ZF-8HP-2291,3 -> 4,564.5,84.3,5662.0,Smooth Fast Shift (<80ms)
ZF-8HP-2292,2 -> 3,208.2,58.7,980.7,Smooth Fast Shift (<80ms)
ZF-8HP-2293,3 -> 4,494.4,66.1,2641.0,Smooth Fast Shift (<80ms)
ZF-8HP-2294,1 -> 2,515.4,81.8,4960.9,Smooth Fast Shift (<80ms)
ZF-8HP-2295,2 -> 3,484.5,80.2,3675.2,Smooth Fast Shift (<80ms)
