Winter_Test_ID,Road_Incline_deg,Front_Wheel_Slip_pct,Clutch_Hydraulic_Clamp_Bar,Rear_Axle_Torque_Split_pct,AWD_Operational_Mode
SUBARU-XMODE-1938,20.5,38.0,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1939,9.2,5.9,31.9,46.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-1940,20.4,22.9,71.3,57.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1941,11.4,35.1,82.8,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1942,13.8,7.3,38.9,49.7,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-1943,18.9,17.9,65.0,55.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1944,19.9,13.7,60.9,50.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1945,14.6,46.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1946,19.2,4.7,41.1,49.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-1947,25.6,7.1,53.0,51.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1948,20.9,46.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1949,22.4,45.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1950,18.6,27.7,80.3,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1951,7.6,33.5,73.8,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1952,6.3,28.7,62.6,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1953,6.7,25.7,62.8,54.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1954,19.1,11.9,53.1,52.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1955,26.5,10.5,62.2,54.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1956,9.7,32.1,76.0,57.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1957,20.4,10.7,58.0,53.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1958,15.8,17.8,62.4,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1959,26.8,20.7,76.4,58.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1960,6.0,29.4,60.5,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1961,9.7,12.6,42.2,50.4,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-1962,20.0,15.2,57.5,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1963,13.3,47.4,85.0,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1964,14.0,32.5,83.2,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1965,27.1,25.6,84.4,56.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1966,19.6,26.1,81.8,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1967,17.8,8.1,44.8,52.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1968,12.5,21.1,61.6,56.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1969,5.8,14.2,40.8,52.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1970,23.4,21.8,75.0,57.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1971,15.6,21.2,68.6,56.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1972,6.9,8.5,33.2,48.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-1973,15.2,29.9,79.4,58.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1974,16.9,14.6,56.0,50.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1975,20.6,16.9,63.3,52.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1976,10.5,46.9,85.0,57.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1977,23.3,41.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1978,22.8,23.2,76.7,58.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1979,12.5,34.1,82.5,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1980,14.8,19.5,63.7,55.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1981,24.4,45.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1982,18.6,14.1,56.6,52.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1983,5.7,42.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1984,17.6,23.6,66.3,55.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1985,19.5,4.2,39.2,47.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-1986,9.3,39.9,85.0,59.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1987,13.4,6.4,38.9,47.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-1988,19.1,43.3,85.0,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1989,18.2,29.5,83.2,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1990,13.0,28.8,73.8,56.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1991,22.3,33.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1992,17.1,11.1,51.8,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1993,26.7,28.0,85.0,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1994,21.2,19.7,67.5,55.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1995,22.0,9.1,54.2,51.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1996,14.6,32.6,81.2,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1997,23.6,47.1,85.0,58.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1998,22.9,34.0,85.0,58.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-1999,9.6,24.1,61.5,53.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2000,7.1,12.7,40.4,52.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2001,5.2,32.9,68.9,56.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2002,12.0,40.2,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2003,23.3,27.0,81.7,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2004,26.5,24.0,82.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2005,14.1,4.0,33.4,46.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2006,7.1,7.3,28.2,48.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2007,17.1,37.9,85.0,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2008,16.1,12.9,53.0,51.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2009,24.9,43.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2010,26.4,46.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2011,5.2,22.5,55.7,54.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2012,9.5,23.2,59.7,52.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2013,23.1,36.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2014,19.5,29.1,82.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2015,21.8,20.0,64.6,54.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2016,20.0,39.8,85.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2017,13.7,39.4,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2018,16.1,47.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2019,8.8,6.6,30.5,48.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2020,16.7,3.9,37.5,50.9,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2021,6.0,17.8,48.4,51.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2022,18.3,8.4,49.0,49.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2023,11.2,47.9,85.0,59.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2024,26.6,36.2,85.0,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2025,9.1,43.4,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2026,24.7,34.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2027,12.5,20.6,59.8,55.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2028,8.5,10.1,39.7,50.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2029,20.1,29.9,81.4,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2030,11.9,11.7,46.2,54.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2031,20.3,5.7,46.4,52.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2032,9.4,13.3,43.1,49.4,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2033,6.5,39.6,81.6,57.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2034,20.4,30.4,84.6,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2035,27.4,10.5,63.7,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2036,24.9,36.0,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2037,21.7,21.0,70.8,53.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2038,5.5,25.2,62.0,54.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2039,15.0,30.5,78.9,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2040,25.0,29.0,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2041,14.1,7.0,39.8,49.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2042,16.3,36.1,85.0,57.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2043,13.9,17.9,55.8,51.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2044,10.0,3.1,29.8,48.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2045,25.8,18.6,72.4,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2046,10.1,44.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2047,10.1,16.8,49.5,51.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2048,15.7,8.7,43.9,50.9,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2049,10.3,14.5,43.9,49.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2050,14.7,46.9,85.0,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2051,15.0,23.6,68.0,59.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2052,13.1,25.1,67.0,53.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2053,9.8,38.9,84.3,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2054,25.1,15.6,68.0,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2055,15.5,31.2,79.4,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2056,5.8,33.3,73.4,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2057,11.7,22.5,62.6,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2058,13.4,22.4,66.0,55.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2059,25.9,8.2,55.4,52.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2060,8.5,24.4,59.6,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2061,13.6,24.2,68.5,55.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2062,14.4,32.0,80.4,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2063,12.8,36.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2064,23.6,44.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2065,15.7,11.8,48.0,52.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2066,24.4,14.0,63.4,56.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2067,10.4,37.9,83.0,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2068,10.4,4.8,32.0,46.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2069,13.1,18.6,60.4,53.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2070,7.2,33.7,74.2,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2071,6.1,37.2,77.4,58.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2072,21.4,24.3,77.0,58.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2073,24.2,44.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2074,10.9,39.3,85.0,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2075,22.4,24.4,76.1,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2076,7.2,34.3,75.5,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2077,13.8,29.8,76.1,58.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2078,17.9,6.2,45.8,50.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2079,18.8,7.7,46.3,52.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2080,12.9,39.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2081,15.9,8.1,41.7,48.8,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2082,23.9,27.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2083,17.2,6.9,45.6,48.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2084,21.4,15.5,62.4,56.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2085,8.1,38.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2086,21.6,8.8,51.0,50.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2087,12.7,38.3,85.0,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2088,25.6,38.6,85.0,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2089,21.2,43.0,85.0,55.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2090,8.4,35.3,78.6,57.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2091,21.6,14.3,58.8,53.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2092,22.8,32.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2093,18.7,12.5,56.8,51.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2094,16.6,31.5,79.6,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2095,25.5,47.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2096,11.6,23.8,62.4,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2097,26.7,22.0,79.0,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2098,10.2,13.0,44.1,52.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2099,23.6,17.5,66.7,55.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2100,28.0,13.6,63.2,54.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2101,24.1,39.0,85.0,58.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2102,12.4,32.4,77.9,58.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2103,14.8,15.5,56.1,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2104,28.0,17.5,75.0,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2105,12.7,12.1,49.7,53.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2106,25.1,17.1,70.6,58.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2107,20.6,37.7,85.0,57.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2108,18.2,4.6,42.5,48.3,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2109,8.3,20.9,54.2,51.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2110,23.5,5.8,49.0,51.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2111,13.1,3.9,30.7,47.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2112,22.3,21.4,71.2,55.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2113,26.0,13.2,64.0,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2114,10.3,9.0,39.8,49.4,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2115,24.8,4.4,50.7,53.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2116,27.4,40.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2117,20.6,15.7,60.4,52.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2118,14.9,37.6,85.0,59.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2119,26.1,7.6,55.5,55.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2120,16.6,16.1,55.4,53.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2121,22.5,14.9,63.4,56.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2122,20.1,35.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2123,15.8,21.0,62.9,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2124,25.3,24.1,82.7,59.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2125,7.4,9.4,32.3,46.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2126,19.9,15.5,61.2,53.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2127,20.7,11.0,55.0,54.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2128,24.7,4.3,48.5,53.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2129,19.4,26.9,79.1,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2130,15.3,8.3,43.1,47.7,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2131,24.5,8.2,52.6,50.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2132,14.0,28.3,76.7,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2133,12.3,18.0,58.2,53.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2134,16.1,14.1,54.7,52.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2135,26.7,48.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2136,10.6,41.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2137,7.1,23.2,60.1,53.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2138,7.2,17.8,49.9,50.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2139,27.9,47.8,85.0,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2140,13.8,15.3,49.3,50.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2141,20.9,18.7,67.6,54.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2142,12.9,46.4,85.0,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2143,7.7,20.3,53.7,52.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2144,7.0,12.8,42.1,46.7,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2145,20.1,3.3,38.9,48.2,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2146,5.4,8.1,33.3,48.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2147,21.7,13.7,57.3,52.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2148,24.2,40.5,85.0,58.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2149,18.6,29.9,78.9,57.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2150,14.4,38.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2151,15.6,23.2,65.4,56.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2152,17.3,26.7,79.1,56.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2153,10.5,16.3,50.1,50.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2154,12.7,30.9,75.4,56.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2155,11.6,7.2,40.4,49.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2156,19.5,20.2,63.6,54.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2157,27.9,13.3,64.3,55.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2158,5.7,32.1,71.8,55.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2159,24.7,3.2,45.2,50.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2160,7.4,10.5,39.8,50.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2161,7.5,47.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2162,19.4,24.8,77.3,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2163,6.4,6.4,30.5,48.1,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2164,11.2,6.0,34.1,48.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2165,18.8,3.6,39.5,51.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2166,24.1,34.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2167,9.3,24.6,64.9,53.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2168,20.5,38.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2169,27.8,44.1,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2170,20.2,43.4,85.0,59.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2171,14.1,18.7,58.9,53.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2172,15.0,14.3,54.4,50.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2173,20.5,31.6,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2174,25.4,41.5,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2175,22.7,21.2,69.3,55.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2176,27.1,43.3,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2177,19.4,29.9,83.3,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2178,17.4,13.1,53.2,53.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2179,22.2,4.9,46.3,51.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2180,6.0,38.1,82.1,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2181,20.8,31.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2182,5.5,15.1,42.4,50.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2183,8.1,6.8,36.3,48.5,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2184,16.4,9.3,43.5,50.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2185,8.5,38.7,83.4,59.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2186,22.0,4.4,48.5,50.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2187,20.2,19.0,64.9,54.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2188,13.3,26.6,71.2,56.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2189,5.7,37.1,80.3,59.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2190,25.7,37.0,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2191,21.1,3.8,46.0,51.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2192,9.8,33.3,79.7,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2193,24.0,24.5,80.7,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2194,27.6,33.4,85.0,57.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2195,20.5,11.2,54.4,51.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2196,26.6,11.1,62.8,57.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2197,11.8,38.3,85.0,56.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2198,23.3,10.9,57.4,54.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2199,12.3,13.6,47.0,53.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2200,15.5,22.6,63.4,54.3,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2201,9.8,26.6,67.9,56.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2202,7.4,44.0,85.0,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2203,14.3,44.6,85.0,57.9,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2204,18.9,7.9,44.3,50.9,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2205,18.4,3.4,40.2,48.4,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2206,16.4,19.3,60.2,54.5,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2207,15.2,14.6,53.9,54.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2208,19.8,46.2,85.0,59.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2209,25.8,47.8,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2210,22.2,20.4,74.0,57.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2211,17.4,47.1,85.0,57.7,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2212,21.2,24.9,80.7,59.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2213,24.9,27.7,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2214,24.1,22.4,76.7,57.1,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2215,24.6,19.5,73.8,58.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2216,10.2,30.3,71.2,56.2,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2217,25.7,43.9,85.0,60.0,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2218,12.0,24.4,69.9,56.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2219,15.5,6.9,40.6,47.6,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2220,27.2,21.4,77.1,56.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2221,6.0,16.8,46.8,51.4,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2222,10.0,36.5,82.2,59.6,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2223,5.6,13.2,41.0,50.0,Standard All-Wheel Drive Split (60:40)
SUBARU-XMODE-2224,5.3,34.7,73.1,58.8,X-Mode Deep Snow Traction Lock
SUBARU-XMODE-2225,27.0,44.3,85.0,60.0,X-Mode Deep Snow Traction Lock
