Safety_Test_ID,Blade_Cell_Max_Temp_C,Thermal_Gradient_deg_s,Pack_Internal_Pressure_kPa,Adjacent_Cell_Temp_C,Thermal_Safety_Status
BYD-BLADE-2613,52.5,2.04,109.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2614,45.9,2.33,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2615,33.1,0.25,105.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2616,41.0,0.51,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2617,54.6,1.99,108.2,27.5,Nominal Pack Thermal Balance
BYD-BLADE-2618,39.7,1.95,105.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2619,80.9,0.18,114.0,33.8,Nominal Pack Thermal Balance
BYD-BLADE-2620,92.2,2.05,112.5,41.0,Nominal Pack Thermal Balance
BYD-BLADE-2621,35.2,4.87,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2622,38.2,0.17,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2623,53.9,2.2,109.7,26.2,Nominal Pack Thermal Balance
BYD-BLADE-2624,83.6,0.94,111.0,38.6,Nominal Pack Thermal Balance
BYD-BLADE-2625,72.2,1.49,108.1,28.9,Nominal Pack Thermal Balance
BYD-BLADE-2626,51.5,0.9,107.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2627,66.6,1.74,112.4,29.2,Nominal Pack Thermal Balance
BYD-BLADE-2628,36.5,0.03,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2629,63.7,0.06,110.6,27.5,Nominal Pack Thermal Balance
BYD-BLADE-2630,35.6,0.44,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2631,86.0,0.32,112.0,35.5,Nominal Pack Thermal Balance
BYD-BLADE-2632,52.5,0.11,107.6,27.4,Nominal Pack Thermal Balance
BYD-BLADE-2633,26.1,1.27,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2634,46.7,0.39,108.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2635,28.8,0.64,107.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2636,39.6,0.01,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2637,35.5,2.75,106.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2638,62.0,0.99,109.8,29.9,Nominal Pack Thermal Balance
BYD-BLADE-2639,55.2,0.73,106.7,25.4,Nominal Pack Thermal Balance
BYD-BLADE-2640,67.3,2.63,111.1,28.9,Nominal Pack Thermal Balance
BYD-BLADE-2641,62.6,0.63,107.9,27.9,Nominal Pack Thermal Balance
BYD-BLADE-2642,69.8,2.8,109.1,30.2,Nominal Pack Thermal Balance
BYD-BLADE-2643,64.6,0.14,109.6,31.1,Nominal Pack Thermal Balance
BYD-BLADE-2644,82.1,0.38,112.6,39.8,Nominal Pack Thermal Balance
BYD-BLADE-2645,26.7,0.72,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2646,84.9,3.67,111.0,36.1,Localized Thermal Venting Intercept
BYD-BLADE-2647,90.7,0.67,112.1,38.8,Nominal Pack Thermal Balance
BYD-BLADE-2648,64.4,2.05,107.8,27.6,Nominal Pack Thermal Balance
BYD-BLADE-2649,79.1,2.3,112.3,38.3,Nominal Pack Thermal Balance
BYD-BLADE-2650,86.5,0.39,112.6,40.3,Nominal Pack Thermal Balance
BYD-BLADE-2651,85.8,1.51,111.3,41.2,Nominal Pack Thermal Balance
BYD-BLADE-2652,82.7,0.28,114.1,36.7,Nominal Pack Thermal Balance
BYD-BLADE-2653,47.4,0.72,109.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2654,82.9,0.16,109.1,36.4,Nominal Pack Thermal Balance
BYD-BLADE-2655,50.9,2.64,107.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2656,53.3,3.16,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2657,32.6,0.16,105.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2658,80.8,0.59,111.7,37.6,Nominal Pack Thermal Balance
BYD-BLADE-2659,90.7,0.32,110.4,39.8,Nominal Pack Thermal Balance
BYD-BLADE-2660,44.0,1.39,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2661,49.3,0.59,108.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2662,92.8,0.79,112.2,38.5,Nominal Pack Thermal Balance
BYD-BLADE-2663,79.1,2.89,108.8,35.9,Nominal Pack Thermal Balance
BYD-BLADE-2664,56.6,0.29,107.9,25.3,Nominal Pack Thermal Balance
BYD-BLADE-2665,83.5,0.5,111.3,35.9,Nominal Pack Thermal Balance
BYD-BLADE-2666,82.7,0.86,112.8,38.8,Nominal Pack Thermal Balance
BYD-BLADE-2667,58.6,2.28,106.5,27.2,Nominal Pack Thermal Balance
BYD-BLADE-2668,56.7,3.25,110.8,25.3,Nominal Pack Thermal Balance
BYD-BLADE-2669,47.9,1.59,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2670,51.8,0.11,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2671,39.8,1.62,107.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2672,86.2,1.73,113.2,39.2,Nominal Pack Thermal Balance
BYD-BLADE-2673,35.8,0.07,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2674,62.3,0.22,108.0,30.8,Nominal Pack Thermal Balance
BYD-BLADE-2675,38.8,0.58,105.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2676,28.7,2.21,104.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2677,76.5,1.78,109.6,36.3,Nominal Pack Thermal Balance
BYD-BLADE-2678,90.5,0.28,112.1,44.3,Nominal Pack Thermal Balance
BYD-BLADE-2679,87.0,0.22,110.8,35.9,Nominal Pack Thermal Balance
BYD-BLADE-2680,37.8,0.03,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2681,44.6,0.38,108.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2682,33.7,1.63,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2683,53.7,1.01,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2684,67.3,1.75,109.8,29.3,Nominal Pack Thermal Balance
BYD-BLADE-2685,56.5,1.4,107.0,25.6,Nominal Pack Thermal Balance
BYD-BLADE-2686,40.0,0.18,106.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2687,78.8,0.38,110.9,33.5,Nominal Pack Thermal Balance
BYD-BLADE-2688,68.9,0.98,109.6,31.1,Nominal Pack Thermal Balance
BYD-BLADE-2689,51.0,1.09,106.5,26.1,Nominal Pack Thermal Balance
BYD-BLADE-2690,59.3,0.2,108.9,25.4,Nominal Pack Thermal Balance
BYD-BLADE-2691,28.5,1.38,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2692,45.9,0.19,107.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2693,61.1,0.32,110.8,25.8,Nominal Pack Thermal Balance
BYD-BLADE-2694,49.5,1.61,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2695,90.6,0.82,112.2,39.9,Nominal Pack Thermal Balance
BYD-BLADE-2696,48.9,0.62,108.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2697,40.9,1.4,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2698,36.9,1.73,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2699,26.3,1.32,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2700,54.9,0.12,106.6,26.9,Nominal Pack Thermal Balance
BYD-BLADE-2701,49.6,1.78,108.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2702,44.8,0.43,104.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2703,73.9,1.83,109.5,37.2,Nominal Pack Thermal Balance
BYD-BLADE-2704,89.0,1.72,112.2,43.4,Nominal Pack Thermal Balance
BYD-BLADE-2705,41.5,0.35,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2706,88.6,1.52,110.6,39.7,Nominal Pack Thermal Balance
BYD-BLADE-2707,90.2,2.32,111.8,42.4,Nominal Pack Thermal Balance
BYD-BLADE-2708,85.7,0.5,111.6,37.8,Nominal Pack Thermal Balance
BYD-BLADE-2709,93.2,2.63,112.3,41.4,Nominal Pack Thermal Balance
BYD-BLADE-2710,59.7,1.09,108.5,26.0,Nominal Pack Thermal Balance
BYD-BLADE-2711,49.0,0.36,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2712,80.4,0.18,111.0,36.4,Nominal Pack Thermal Balance
BYD-BLADE-2713,58.9,0.38,107.4,29.4,Nominal Pack Thermal Balance
BYD-BLADE-2714,70.5,2.05,109.8,33.4,Nominal Pack Thermal Balance
BYD-BLADE-2715,54.1,0.01,108.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2716,63.1,0.22,108.6,27.1,Nominal Pack Thermal Balance
BYD-BLADE-2717,74.4,1.41,113.8,34.0,Nominal Pack Thermal Balance
BYD-BLADE-2718,91.0,1.29,112.8,40.7,Nominal Pack Thermal Balance
BYD-BLADE-2719,44.2,0.76,109.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2720,43.7,1.47,108.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2721,75.0,2.78,112.4,34.1,Nominal Pack Thermal Balance
BYD-BLADE-2722,26.5,0.16,103.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2723,93.6,0.79,113.7,39.7,Nominal Pack Thermal Balance
BYD-BLADE-2724,28.8,2.01,104.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2725,26.0,10.23,104.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2726,94.2,0.91,112.0,42.4,Nominal Pack Thermal Balance
BYD-BLADE-2727,27.8,0.41,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2728,45.9,0.45,107.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2729,89.0,0.63,111.9,39.6,Nominal Pack Thermal Balance
BYD-BLADE-2730,37.6,1.54,104.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2731,55.9,0.63,107.1,26.4,Nominal Pack Thermal Balance
BYD-BLADE-2732,91.5,0.05,113.2,40.4,Nominal Pack Thermal Balance
BYD-BLADE-2733,55.6,1.44,107.8,27.0,Nominal Pack Thermal Balance
BYD-BLADE-2734,40.4,0.58,108.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2735,91.4,2.37,112.9,42.0,Nominal Pack Thermal Balance
BYD-BLADE-2736,72.8,0.04,109.2,33.6,Nominal Pack Thermal Balance
BYD-BLADE-2737,32.6,0.07,103.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2738,63.7,0.91,109.9,29.5,Nominal Pack Thermal Balance
BYD-BLADE-2739,44.3,0.03,105.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2740,37.8,8.58,104.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2741,27.9,0.74,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2742,44.6,0.2,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2743,89.6,1.48,110.4,41.7,Nominal Pack Thermal Balance
BYD-BLADE-2744,38.6,0.01,105.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2745,35.1,0.2,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2746,27.6,1.33,102.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2747,49.2,3.82,106.5,26.9,Nominal Pack Thermal Balance
BYD-BLADE-2748,39.3,1.92,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2749,51.5,1.3,109.9,25.3,Nominal Pack Thermal Balance
BYD-BLADE-2750,33.1,1.45,104.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2751,80.7,0.03,110.4,37.9,Nominal Pack Thermal Balance
BYD-BLADE-2752,28.8,1.02,101.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2753,79.9,0.96,112.1,35.4,Nominal Pack Thermal Balance
BYD-BLADE-2754,59.0,1.04,107.7,28.8,Nominal Pack Thermal Balance
BYD-BLADE-2755,63.0,0.87,108.0,33.0,Nominal Pack Thermal Balance
BYD-BLADE-2756,28.6,0.82,103.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2757,68.9,4.24,112.4,35.3,Nominal Pack Thermal Balance
BYD-BLADE-2758,89.7,2.69,112.8,42.1,Nominal Pack Thermal Balance
BYD-BLADE-2759,91.9,0.16,111.2,45.3,Nominal Pack Thermal Balance
BYD-BLADE-2760,40.1,0.49,107.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2761,47.5,1.5,105.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2762,62.5,0.44,110.5,27.2,Nominal Pack Thermal Balance
BYD-BLADE-2763,88.9,1.04,113.4,37.7,Nominal Pack Thermal Balance
BYD-BLADE-2764,86.7,1.84,110.5,41.3,Nominal Pack Thermal Balance
BYD-BLADE-2765,26.4,0.58,104.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2766,53.9,0.84,109.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2767,30.1,0.88,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2768,29.5,3.73,104.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2769,93.2,0.11,113.3,43.0,Nominal Pack Thermal Balance
BYD-BLADE-2770,46.8,0.43,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2771,52.0,2.01,108.2,26.4,Nominal Pack Thermal Balance
BYD-BLADE-2772,58.2,3.73,109.2,26.8,Nominal Pack Thermal Balance
BYD-BLADE-2773,92.3,1.08,114.5,43.2,Nominal Pack Thermal Balance
BYD-BLADE-2774,63.9,0.41,110.1,25.9,Nominal Pack Thermal Balance
BYD-BLADE-2775,83.7,0.9,112.4,36.9,Nominal Pack Thermal Balance
BYD-BLADE-2776,73.0,2.58,109.5,30.1,Nominal Pack Thermal Balance
BYD-BLADE-2777,49.7,0.35,108.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2778,76.7,0.51,109.6,34.4,Nominal Pack Thermal Balance
BYD-BLADE-2779,93.7,2.99,111.7,43.7,Nominal Pack Thermal Balance
BYD-BLADE-2780,68.6,0.1,111.1,28.6,Nominal Pack Thermal Balance
BYD-BLADE-2781,42.2,0.67,108.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2782,62.5,0.19,108.0,26.3,Nominal Pack Thermal Balance
BYD-BLADE-2783,64.4,0.04,107.7,29.4,Nominal Pack Thermal Balance
BYD-BLADE-2784,66.4,0.37,110.3,27.4,Nominal Pack Thermal Balance
BYD-BLADE-2785,40.0,0.07,109.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2786,59.3,2.34,111.6,25.1,Nominal Pack Thermal Balance
BYD-BLADE-2787,81.2,1.51,115.2,35.3,Nominal Pack Thermal Balance
BYD-BLADE-2788,91.3,0.72,111.7,41.5,Nominal Pack Thermal Balance
BYD-BLADE-2789,42.9,3.92,102.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2790,32.9,2.21,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2791,58.1,0.24,108.2,28.3,Nominal Pack Thermal Balance
BYD-BLADE-2792,41.8,1.0,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2793,68.3,0.2,108.7,32.6,Nominal Pack Thermal Balance
BYD-BLADE-2794,46.5,0.18,107.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2795,81.7,0.38,111.6,33.3,Nominal Pack Thermal Balance
BYD-BLADE-2796,33.3,0.26,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2797,88.5,0.18,112.8,40.4,Nominal Pack Thermal Balance
BYD-BLADE-2798,47.2,0.58,105.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2799,69.4,0.97,109.8,32.9,Nominal Pack Thermal Balance
BYD-BLADE-2800,50.5,0.15,108.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2801,49.7,1.66,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2802,86.6,0.83,111.6,38.0,Nominal Pack Thermal Balance
BYD-BLADE-2803,31.4,0.79,103.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2804,67.2,0.66,107.3,34.7,Nominal Pack Thermal Balance
BYD-BLADE-2805,92.4,1.06,112.8,38.9,Nominal Pack Thermal Balance
BYD-BLADE-2806,58.4,0.17,110.5,26.7,Nominal Pack Thermal Balance
BYD-BLADE-2807,86.0,1.32,113.6,38.7,Nominal Pack Thermal Balance
BYD-BLADE-2808,59.2,0.54,109.2,29.7,Nominal Pack Thermal Balance
BYD-BLADE-2809,90.8,4.0,115.4,37.8,Localized Thermal Venting Intercept
BYD-BLADE-2810,50.7,2.45,109.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2811,91.3,0.33,112.2,38.5,Nominal Pack Thermal Balance
BYD-BLADE-2812,63.7,0.55,108.9,26.9,Nominal Pack Thermal Balance
BYD-BLADE-2813,26.7,0.2,106.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2814,73.9,0.08,110.8,35.1,Nominal Pack Thermal Balance
BYD-BLADE-2815,41.8,0.67,107.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2816,32.3,0.69,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2817,30.2,0.83,104.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2818,66.8,0.44,108.1,33.7,Nominal Pack Thermal Balance
BYD-BLADE-2819,78.7,0.13,110.3,34.6,Nominal Pack Thermal Balance
BYD-BLADE-2820,27.7,0.62,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2821,48.8,0.12,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2822,54.9,0.31,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2823,56.2,1.33,108.5,26.3,Nominal Pack Thermal Balance
BYD-BLADE-2824,61.7,0.15,110.1,28.8,Nominal Pack Thermal Balance
BYD-BLADE-2825,33.4,0.24,105.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2826,55.8,2.67,105.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2827,40.3,0.02,104.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2828,32.2,0.83,104.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2829,68.9,1.83,111.3,29.0,Nominal Pack Thermal Balance
BYD-BLADE-2830,36.6,1.94,108.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2831,27.7,0.73,105.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2832,29.5,1.18,104.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2833,50.8,1.26,105.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2834,79.5,4.38,111.1,38.9,Nominal Pack Thermal Balance
BYD-BLADE-2835,91.9,1.38,112.5,41.1,Nominal Pack Thermal Balance
BYD-BLADE-2836,51.6,0.12,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2837,64.5,3.17,108.5,27.1,Nominal Pack Thermal Balance
BYD-BLADE-2838,81.9,1.1,108.3,41.1,Nominal Pack Thermal Balance
BYD-BLADE-2839,36.5,0.59,105.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2840,36.6,1.16,105.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2841,72.3,0.04,108.9,33.7,Nominal Pack Thermal Balance
BYD-BLADE-2842,88.7,0.52,112.6,37.4,Nominal Pack Thermal Balance
BYD-BLADE-2843,91.2,0.05,115.9,42.4,Nominal Pack Thermal Balance
BYD-BLADE-2844,42.9,2.37,106.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2845,77.5,1.94,111.2,37.2,Nominal Pack Thermal Balance
BYD-BLADE-2846,80.7,0.21,109.2,39.9,Nominal Pack Thermal Balance
BYD-BLADE-2847,57.3,1.47,110.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2848,90.3,0.81,113.7,37.8,Nominal Pack Thermal Balance
BYD-BLADE-2849,50.0,5.89,106.4,25.8,Nominal Pack Thermal Balance
BYD-BLADE-2850,39.7,0.2,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2851,67.1,3.3,109.3,29.9,Nominal Pack Thermal Balance
BYD-BLADE-2852,50.2,0.41,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2853,73.6,0.09,109.6,30.6,Nominal Pack Thermal Balance
BYD-BLADE-2854,41.1,0.87,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2855,81.9,0.63,106.8,36.1,Nominal Pack Thermal Balance
BYD-BLADE-2856,30.3,1.39,105.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2857,79.0,1.26,111.9,35.6,Nominal Pack Thermal Balance
BYD-BLADE-2858,27.2,1.37,104.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2859,56.4,0.01,109.1,27.7,Nominal Pack Thermal Balance
BYD-BLADE-2860,84.6,0.79,110.4,35.7,Nominal Pack Thermal Balance
BYD-BLADE-2861,46.4,1.8,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2862,63.2,1.04,113.5,27.3,Nominal Pack Thermal Balance
BYD-BLADE-2863,83.6,0.0,110.2,34.1,Nominal Pack Thermal Balance
BYD-BLADE-2864,25.6,2.6,103.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2865,71.5,1.09,110.0,32.1,Nominal Pack Thermal Balance
BYD-BLADE-2866,33.7,0.87,106.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2867,80.7,0.1,109.7,37.5,Nominal Pack Thermal Balance
BYD-BLADE-2868,83.6,1.65,111.7,38.8,Nominal Pack Thermal Balance
BYD-BLADE-2869,32.7,0.59,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2870,25.2,4.93,104.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2871,92.3,0.58,112.4,43.7,Nominal Pack Thermal Balance
BYD-BLADE-2872,75.7,0.38,112.0,36.1,Nominal Pack Thermal Balance
BYD-BLADE-2873,71.4,1.49,108.3,33.6,Nominal Pack Thermal Balance
BYD-BLADE-2874,37.0,0.87,103.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2875,42.3,1.11,106.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2876,73.7,0.86,113.4,31.5,Nominal Pack Thermal Balance
BYD-BLADE-2877,42.9,0.43,106.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2878,32.5,4.36,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2879,94.9,0.16,116.0,41.3,Nominal Pack Thermal Balance
BYD-BLADE-2880,89.5,0.95,110.9,40.6,Nominal Pack Thermal Balance
BYD-BLADE-2881,55.0,3.36,107.3,25.9,Nominal Pack Thermal Balance
BYD-BLADE-2882,66.1,0.02,109.7,30.1,Nominal Pack Thermal Balance
BYD-BLADE-2883,39.4,0.9,106.2,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2884,38.5,3.87,104.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2885,29.4,0.98,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2886,44.7,0.46,107.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2887,28.7,0.91,103.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2888,90.0,2.29,112.6,44.3,Nominal Pack Thermal Balance
BYD-BLADE-2889,78.5,0.29,110.1,36.7,Nominal Pack Thermal Balance
BYD-BLADE-2890,94.7,0.38,112.1,43.9,Nominal Pack Thermal Balance
BYD-BLADE-2891,67.5,0.96,107.4,32.4,Nominal Pack Thermal Balance
BYD-BLADE-2892,87.8,0.28,110.5,39.1,Nominal Pack Thermal Balance
BYD-BLADE-2893,41.8,0.53,106.1,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2894,40.6,2.4,107.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2895,59.7,0.05,110.1,30.1,Nominal Pack Thermal Balance
BYD-BLADE-2896,75.2,0.67,109.1,37.0,Nominal Pack Thermal Balance
BYD-BLADE-2897,85.6,1.29,115.6,40.9,Nominal Pack Thermal Balance
BYD-BLADE-2898,49.4,2.47,105.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2899,70.1,0.7,110.7,34.0,Nominal Pack Thermal Balance
BYD-BLADE-2900,91.3,0.02,113.1,40.7,Nominal Pack Thermal Balance
BYD-BLADE-2901,54.8,3.57,108.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2902,39.1,0.13,102.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2903,85.0,0.49,113.6,38.5,Nominal Pack Thermal Balance
BYD-BLADE-2904,60.7,0.93,107.9,27.9,Nominal Pack Thermal Balance
BYD-BLADE-2905,76.7,0.95,110.7,34.8,Nominal Pack Thermal Balance
BYD-BLADE-2906,44.3,1.23,105.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2907,61.0,0.48,109.4,28.8,Nominal Pack Thermal Balance
BYD-BLADE-2908,81.3,2.19,110.0,36.1,Nominal Pack Thermal Balance
BYD-BLADE-2909,40.2,0.31,105.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2910,26.2,0.65,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2911,46.1,0.66,108.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2912,42.0,0.02,108.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2913,25.1,1.06,104.8,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2914,93.1,2.98,111.8,40.2,Nominal Pack Thermal Balance
BYD-BLADE-2915,35.0,0.49,106.9,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2916,36.1,0.82,107.6,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2917,87.8,4.99,110.8,39.6,Localized Thermal Venting Intercept
BYD-BLADE-2918,54.6,1.45,109.7,25.2,Nominal Pack Thermal Balance
BYD-BLADE-2919,77.2,0.86,109.0,33.5,Nominal Pack Thermal Balance
BYD-BLADE-2920,81.6,1.66,109.7,38.8,Nominal Pack Thermal Balance
BYD-BLADE-2921,42.9,0.05,107.4,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2922,37.9,0.84,104.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2923,43.0,1.09,103.5,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2924,43.2,0.01,107.7,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2925,34.5,0.11,106.3,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2926,74.1,2.8,115.7,35.5,Nominal Pack Thermal Balance
BYD-BLADE-2927,90.8,0.85,113.9,43.2,Nominal Pack Thermal Balance
BYD-BLADE-2928,38.8,2.46,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2929,25.3,0.99,105.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2930,65.7,0.75,106.8,28.1,Nominal Pack Thermal Balance
BYD-BLADE-2931,34.8,0.44,106.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2932,37.8,0.89,107.0,25.0,Nominal Pack Thermal Balance
BYD-BLADE-2933,70.6,0.67,108.0,26.6,Nominal Pack Thermal Balance
BYD-BLADE-2934,63.8,1.92,109.5,30.7,Nominal Pack Thermal Balance
BYD-BLADE-2935,61.6,0.13,107.6,25.0,Nominal Pack Thermal Balance
