Cold_Start_ID,Ambient_Temp_C,Heated_Fuel_Rail_Temp_C,Direct_Injection_Pressure_Bar,Ethanol_Vaporization_pct,Engine_Crank_Time_s,Ignition_Status
BIOFLEX-E100-1896,15.8,75.0,245.9,86.3,1.21,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1897,17.1,65.3,225.2,75.7,1.49,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1898,3.2,54.6,214.0,61.1,1.52,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1899,13.6,76.9,256.5,89.1,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1900,23.4,76.2,257.9,89.8,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1901,9.3,54.6,229.9,63.8,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1902,29.2,78.4,246.7,91.3,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1903,-0.8,47.6,218.9,55.0,1.71,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1904,20.9,66.4,241.1,71.2,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1905,27.2,88.0,274.2,99.8,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1906,12.3,57.4,240.8,64.7,1.71,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1907,14.9,76.1,266.1,89.9,1.16,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1908,2.0,55.6,219.8,64.0,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1909,3.7,67.0,250.4,77.1,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1910,19.7,82.6,264.1,96.7,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1911,4.5,55.1,229.7,67.1,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1912,18.7,66.9,230.9,78.1,1.29,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1913,2.8,54.2,234.5,61.4,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1914,24.6,75.8,252.3,91.8,1.08,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1915,-0.7,47.6,208.5,58.3,1.93,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1916,-0.6,57.0,225.6,64.6,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1917,24.4,88.0,266.0,99.8,1.08,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1918,12.6,60.1,231.4,69.1,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1919,31.8,82.7,266.8,96.4,1.01,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1920,6.4,52.8,212.7,59.5,1.54,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1921,29.6,77.3,258.7,89.5,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1922,3.7,52.1,209.2,58.2,1.75,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1923,16.3,74.9,260.2,86.3,1.27,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1924,17.8,75.0,238.9,86.0,1.29,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1925,8.4,59.1,236.2,69.6,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1926,-1.0,61.9,248.8,70.7,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1927,19.8,76.2,258.4,86.8,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1928,20.5,68.3,256.6,81.4,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1929,31.6,85.8,270.6,98.8,0.98,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1930,10.9,75.7,247.4,85.4,1.41,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1931,11.1,70.4,239.7,81.9,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1932,23.8,86.4,279.9,99.8,0.99,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1933,28.4,74.0,248.2,84.3,1.23,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1934,11.9,70.5,242.4,79.8,1.34,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1935,23.5,78.6,262.7,90.0,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1936,10.0,72.5,241.6,84.1,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1937,25.7,88.0,263.1,99.8,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1938,22.1,81.4,263.1,94.4,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1939,16.9,75.4,256.9,85.5,1.3,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1940,5.0,67.7,234.9,76.6,1.43,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1941,15.7,69.6,235.5,79.7,1.26,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1942,13.3,76.3,243.6,86.2,1.3,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1943,22.3,75.7,250.5,85.1,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1944,19.3,67.9,247.5,74.3,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1945,26.7,88.0,269.3,99.8,1.08,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1946,11.8,76.0,239.3,90.0,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1947,8.2,71.2,257.7,82.2,1.18,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1948,-3.6,53.9,223.1,59.3,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1949,4.3,61.8,239.0,72.4,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1950,10.3,68.6,238.9,81.1,1.18,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1951,13.2,68.4,251.6,79.0,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1952,4.4,67.6,234.3,76.7,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1953,-2.6,53.7,221.9,61.6,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1954,14.1,73.5,248.8,84.4,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1955,17.3,73.9,239.7,88.7,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1956,29.0,79.7,260.8,93.1,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1957,-3.2,49.9,218.0,56.6,1.81,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1958,18.2,70.3,244.8,80.4,1.39,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1959,12.7,59.3,237.4,69.4,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1960,3.3,54.9,231.4,65.0,1.64,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1961,11.9,76.0,255.5,87.7,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1962,30.4,82.0,262.0,92.2,1.17,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1963,9.0,63.3,224.7,75.4,1.52,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1964,21.9,76.1,250.7,87.1,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1965,31.4,82.9,276.0,94.2,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1966,28.3,77.0,259.7,87.6,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1967,-4.9,56.9,235.2,65.0,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1968,27.4,78.4,252.5,91.4,1.03,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1969,27.1,88.0,257.0,99.8,0.96,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1970,6.7,59.2,241.3,68.3,1.67,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1971,8.8,69.7,241.5,77.7,1.4,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1972,3.3,48.5,207.1,55.0,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1973,21.3,74.9,249.5,86.5,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1974,27.6,77.3,255.4,85.6,1.29,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1975,20.3,79.0,257.7,89.5,1.11,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1976,-0.1,53.5,226.8,63.6,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1977,31.7,88.0,271.6,99.8,0.93,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1978,8.0,63.7,241.8,74.5,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1979,-2.3,61.9,248.3,72.1,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1980,3.6,52.3,228.6,60.7,1.71,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1981,23.2,78.5,250.9,88.2,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1982,-2.1,45.0,214.0,55.0,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1983,25.9,77.1,260.5,90.8,1.0,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1984,-4.2,55.3,216.7,60.8,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1985,-1.6,62.3,244.1,70.5,1.44,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1986,8.8,63.3,249.7,71.5,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1987,-0.9,46.1,231.5,55.0,1.72,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1988,-1.5,59.8,236.3,66.4,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1989,20.7,76.9,261.2,90.0,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1990,3.8,51.7,211.6,58.8,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1991,23.7,81.6,263.5,90.1,0.9,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1992,14.5,61.2,235.0,70.4,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1993,26.4,80.8,259.9,94.6,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1994,24.8,77.2,253.8,91.6,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1995,14.5,72.6,244.9,84.4,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1996,18.0,65.2,240.6,71.4,1.57,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1997,30.5,88.0,261.4,99.8,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-1998,-4.9,45.0,214.1,55.0,1.79,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-1999,18.6,75.4,253.6,87.7,1.17,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2000,17.6,78.4,261.3,89.3,1.25,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2001,7.3,72.0,245.6,82.4,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2002,-4.8,47.7,214.6,55.0,1.88,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2003,-4.9,50.4,220.0,58.6,1.78,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2004,31.8,88.0,269.5,99.8,0.87,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2005,17.5,69.9,251.3,79.3,1.49,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2006,12.8,64.8,226.8,76.0,1.42,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2007,23.7,72.6,249.8,83.4,1.2,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2008,1.0,54.8,226.3,67.4,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2009,27.4,80.9,259.8,95.2,0.91,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2010,0.9,61.1,232.1,72.3,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2011,8.6,62.7,242.7,73.3,1.84,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2012,-0.7,54.8,227.5,61.2,1.62,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2013,0.5,53.8,218.8,64.8,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2014,8.0,64.1,235.9,74.7,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2015,8.2,54.9,236.5,61.2,1.65,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2016,8.7,71.2,248.2,80.9,1.33,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2017,6.7,58.0,227.2,62.6,1.68,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2018,-4.4,53.9,228.1,64.8,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2019,6.9,68.2,248.6,74.7,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2020,22.6,70.1,245.5,82.5,1.13,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2021,10.0,57.9,238.4,68.6,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2022,-1.4,55.1,223.7,63.4,1.73,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2023,18.4,83.0,266.4,95.4,1.42,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2024,7.6,56.8,226.6,67.1,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2025,17.2,82.1,257.0,97.6,0.99,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2026,25.1,84.1,274.6,96.8,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2027,-0.4,53.5,222.0,60.4,1.73,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2028,20.9,76.3,248.4,91.0,1.29,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2029,14.6,66.1,231.9,78.4,1.26,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2030,4.3,68.3,250.8,79.5,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2031,11.7,68.6,251.2,79.1,1.36,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2032,3.5,50.6,224.9,58.0,1.63,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2033,6.8,53.4,215.9,60.3,1.83,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2034,17.3,78.3,243.9,91.9,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2035,24.4,80.9,254.4,91.1,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2036,20.9,74.6,260.9,87.7,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2037,-1.5,46.9,204.1,55.0,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2038,12.8,59.5,234.5,69.8,1.52,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2039,7.9,66.4,241.6,73.5,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2040,9.8,68.1,247.2,75.9,1.49,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2041,18.6,81.4,266.0,90.5,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2042,12.8,65.0,239.4,73.8,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2043,23.0,71.6,247.5,82.0,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2044,9.4,68.5,247.0,77.4,1.3,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2045,23.8,79.5,253.6,90.4,1.28,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2046,23.7,81.2,267.4,95.5,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2047,2.3,64.7,218.0,72.0,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2048,2.7,63.3,224.6,72.9,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2049,-1.2,50.3,211.0,57.2,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2050,25.0,81.9,245.0,93.2,0.94,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2051,14.3,64.4,240.8,75.0,1.32,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2052,12.5,72.8,247.0,85.6,1.46,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2053,9.7,64.6,240.1,74.5,1.37,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2054,16.1,65.5,239.9,76.7,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2055,14.6,69.3,238.1,77.0,1.46,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2056,18.8,70.9,258.5,80.1,1.31,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2057,17.1,77.7,247.1,90.6,1.16,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2058,3.4,51.9,213.7,60.8,1.73,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2059,-3.5,49.2,207.9,55.9,1.77,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2060,-1.5,63.4,230.2,76.7,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2061,23.6,88.0,263.0,99.8,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2062,3.0,63.1,242.0,70.3,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2063,23.4,78.2,254.2,89.4,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2064,19.2,78.8,256.9,91.4,1.29,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2065,27.6,74.4,252.1,86.3,1.19,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2066,31.0,85.3,269.9,97.9,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2067,19.4,70.6,241.7,80.8,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2068,-3.6,53.9,219.2,64.0,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2069,18.4,68.7,247.7,80.1,1.18,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2070,5.9,62.9,236.9,74.8,1.29,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2071,22.8,80.6,255.0,93.3,1.18,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2072,-3.4,47.9,190.1,57.5,1.89,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2073,22.4,75.1,262.3,90.9,1.04,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2074,29.8,82.0,266.8,94.8,1.22,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2075,10.1,75.0,260.6,85.1,1.3,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2076,17.0,66.1,233.9,74.4,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2077,16.2,78.9,238.5,89.4,1.12,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2078,11.4,72.7,235.9,80.4,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2079,6.4,57.6,240.1,66.4,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2080,28.2,81.6,273.3,97.1,1.24,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2081,25.2,87.3,257.1,98.9,1.02,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2082,12.4,64.0,230.3,75.0,1.33,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2083,2.9,60.2,227.4,67.5,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2084,13.1,61.0,230.6,70.5,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2085,26.8,88.0,275.0,99.8,1.05,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2086,19.9,67.4,245.4,80.5,1.27,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2087,11.6,67.1,248.8,79.7,1.27,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2088,15.7,67.6,230.2,78.9,1.19,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2089,13.5,66.1,235.9,75.6,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2090,7.4,61.8,220.4,68.3,1.61,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2091,0.3,63.6,230.0,73.1,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2092,27.0,86.8,274.7,96.9,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2093,26.2,75.6,265.7,83.9,1.15,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2094,29.1,78.8,238.8,91.5,1.25,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2095,2.7,47.9,209.1,55.6,1.78,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2096,24.3,83.7,276.3,95.0,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2097,6.4,64.3,231.0,76.7,1.33,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2098,29.2,88.0,276.2,99.8,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2099,6.3,66.9,237.3,79.8,1.24,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2100,11.8,69.9,257.3,78.8,1.38,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2101,32.0,88.0,282.7,99.8,1.1,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2102,10.4,64.6,229.0,76.2,1.35,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2103,3.7,57.3,219.7,66.9,1.66,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2104,1.1,52.6,223.3,62.4,1.75,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2105,7.5,54.4,216.4,64.8,1.56,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2106,-1.8,61.9,231.7,74.9,1.51,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2107,26.6,87.3,275.0,99.8,0.82,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2108,17.0,67.6,246.4,78.9,1.47,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2109,5.1,65.0,225.6,73.0,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2110,11.5,75.9,249.2,89.1,1.15,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2111,9.2,56.5,222.9,64.1,1.48,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2112,9.5,55.4,235.2,59.8,1.74,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2113,7.9,53.8,208.7,61.4,1.58,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2114,10.0,66.3,236.3,72.6,1.45,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2115,29.1,83.9,252.8,96.9,0.88,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2116,8.5,65.4,237.5,73.2,1.71,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2117,5.0,52.6,217.1,63.4,1.7,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2118,18.1,65.5,234.2,76.1,1.5,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2119,27.0,87.4,268.8,99.2,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2120,17.9,65.8,215.7,72.1,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2121,1.2,56.1,231.6,64.2,1.81,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2122,6.4,69.6,236.4,82.3,1.29,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2123,27.7,84.7,273.1,99.7,1.03,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2124,15.2,63.1,241.1,74.1,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2125,4.1,54.6,213.1,60.8,1.75,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2126,-3.8,45.0,211.0,55.0,1.82,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2127,27.9,88.0,270.9,98.8,1.07,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2128,30.6,88.0,272.1,97.2,1.23,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2129,22.1,74.4,242.9,84.7,1.25,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2130,24.9,77.2,259.3,91.5,1.14,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2131,25.8,79.2,257.5,93.3,1.09,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2132,-2.8,59.6,225.5,66.9,1.64,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2133,19.7,81.5,262.2,93.1,1.17,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2134,17.7,65.3,234.2,76.2,1.52,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2135,21.4,70.3,257.6,76.9,1.12,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2136,-4.6,57.8,234.9,66.3,1.69,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2137,3.4,48.7,222.5,55.5,2.0,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2138,-1.9,63.0,232.9,70.4,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2139,4.8,53.9,218.5,61.2,1.95,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2140,9.8,58.1,235.9,66.3,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2141,-0.9,53.0,237.8,58.5,1.73,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2142,21.2,76.5,256.3,90.0,1.22,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2143,0.2,63.8,236.9,73.2,1.76,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2144,23.2,85.4,263.5,99.8,0.95,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2145,1.2,58.0,226.2,70.8,1.59,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2146,12.6,60.8,225.1,67.4,1.55,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2147,14.3,74.8,254.9,86.0,1.16,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2148,29.0,79.5,247.4,90.2,1.2,Instant E100 Cold-Start Ignition (<1.0s)
BIOFLEX-E100-2149,1.8,49.7,209.6,58.7,1.84,Extended Rail Pre-Heating Cycle
BIOFLEX-E100-2150,12.8,68.2,244.5,79.4,1.42,Extended Rail Pre-Heating Cycle
