eAxle_Event_ID,Vehicle_Speed_kmh,Demanded_Torque_Nm,Clutch_Disconnect_Duration_ms,Friction_Drag_Loss_Joules,Disconnection_Quality
MAGNA-eAXLE-1840,130.3,254.0,42.9,776.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1841,100.3,98.3,45.8,278.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1842,67.9,90.6,39.9,204.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1843,68.9,163.9,52.4,714.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1844,118.7,221.2,55.5,1017.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1845,148.0,391.2,50.3,1184.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1846,112.0,396.4,53.7,1712.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1847,144.3,299.6,51.6,728.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1848,53.7,207.0,39.8,484.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1849,127.3,245.7,51.7,851.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1850,130.1,222.7,46.4,849.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1851,52.6,351.1,48.5,832.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1852,56.8,206.1,40.6,641.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1853,116.9,103.9,54.2,478.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1854,115.3,96.6,43.3,334.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1855,86.4,347.5,47.8,796.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1856,62.8,204.0,49.7,535.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1857,145.7,194.6,55.9,596.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1858,101.9,192.8,46.4,549.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1859,154.7,418.9,57.1,1162.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1860,89.6,437.2,45.6,1366.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1861,127.3,161.7,53.7,510.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1862,84.9,386.2,48.6,914.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1863,71.6,449.5,47.0,1589.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1864,107.4,320.8,48.3,1079.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1865,83.5,73.2,58.2,332.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1866,157.7,270.7,66.7,999.2,Engagement Shock / Slow Disconnect
MAGNA-eAXLE-1867,43.1,178.6,45.7,427.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1868,86.3,277.9,46.7,871.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1869,72.4,218.0,36.9,668.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1870,72.6,148.1,39.2,436.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1871,143.8,325.4,56.9,1389.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1872,78.7,446.9,45.7,1209.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1873,116.4,89.0,51.8,396.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1874,150.0,303.6,61.9,1374.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1875,66.2,413.2,46.3,1561.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1876,87.4,256.6,48.4,633.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1877,122.8,145.3,51.0,381.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1878,88.5,142.9,53.8,591.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1879,130.4,237.0,50.8,872.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1880,54.3,439.8,43.4,1631.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1881,57.2,203.1,38.3,504.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1882,72.6,161.7,39.4,485.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1883,130.6,221.3,60.8,1001.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1884,145.4,256.9,61.9,1178.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1885,70.6,137.1,45.6,411.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1886,132.1,163.9,54.6,419.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1887,120.2,347.1,49.6,1141.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1888,65.7,438.1,47.2,969.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1889,155.6,128.1,54.3,440.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1890,59.8,95.3,39.1,241.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1891,72.5,215.0,41.1,537.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1892,152.7,238.7,53.2,1088.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1893,130.5,288.8,49.3,770.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1894,55.7,416.8,35.6,902.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1895,48.9,293.7,43.9,1091.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1896,50.4,218.6,48.1,903.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1897,142.9,412.4,57.8,1844.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1898,51.4,383.3,35.2,921.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1899,143.7,158.9,59.6,793.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1900,43.3,329.6,44.8,1144.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1901,46.0,308.4,39.3,1001.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1902,117.4,407.0,51.6,1782.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1903,54.6,180.4,45.8,473.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1904,135.9,274.3,56.6,815.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1905,96.2,94.8,51.3,264.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1906,54.1,167.6,39.8,416.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1907,135.3,283.0,56.0,765.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1908,95.9,175.7,45.0,543.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1909,125.0,255.0,54.8,959.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1910,42.9,310.7,39.4,1059.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1911,53.1,307.8,40.2,961.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1912,97.6,193.7,48.8,455.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1913,115.5,311.0,52.2,1082.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1914,78.8,103.9,50.7,246.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1915,48.9,103.8,40.5,237.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1916,45.2,207.7,45.0,794.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1917,84.9,244.3,41.0,539.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1918,149.2,141.5,55.5,525.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1919,118.9,332.1,48.9,901.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1920,136.8,150.0,49.6,419.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1921,127.0,264.8,45.2,708.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1922,155.1,294.4,58.7,1015.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1923,121.9,293.0,45.5,664.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1924,40.0,343.3,40.0,1127.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1925,58.8,113.7,40.8,267.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1926,100.4,106.8,45.9,266.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1927,135.9,149.5,52.3,468.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1928,89.7,158.0,49.4,658.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1929,57.6,418.6,44.6,1385.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1930,73.6,170.4,39.8,375.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1931,104.9,281.6,43.6,719.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1932,56.6,188.1,47.6,739.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1933,68.3,328.9,42.0,745.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1934,63.5,361.6,38.7,728.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1935,40.8,208.7,46.2,540.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1936,91.5,391.7,48.4,981.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1937,106.0,170.5,51.9,742.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1938,62.2,429.5,43.8,941.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1939,128.0,253.3,51.9,754.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1940,53.2,350.3,48.7,963.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1941,45.9,266.1,38.4,530.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1942,47.9,360.5,40.7,701.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1943,104.9,51.3,55.0,243.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1944,76.5,80.1,50.7,250.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1945,155.7,130.9,61.3,505.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1946,93.4,216.0,48.5,721.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1947,91.3,254.8,47.7,965.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1948,123.1,86.6,54.9,300.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1949,155.3,191.8,57.6,854.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1950,108.5,257.0,56.1,708.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1951,111.7,284.0,49.3,789.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1952,144.6,213.2,55.1,870.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1953,142.4,74.0,62.6,308.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1954,40.6,384.4,40.9,1109.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1955,142.0,147.7,56.0,414.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1956,95.1,302.0,52.0,1325.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1957,96.5,190.8,50.1,759.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1958,132.5,266.1,53.6,1025.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1959,52.3,392.3,35.5,1150.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1960,124.7,236.0,59.9,730.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1961,44.0,63.3,42.6,134.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1962,47.3,423.7,44.5,1062.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1963,66.3,164.8,40.6,426.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1964,120.9,370.3,49.5,1266.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1965,80.9,78.8,45.2,289.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1966,152.8,278.8,57.6,910.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1967,116.6,442.6,55.7,2028.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1968,138.4,309.9,47.7,720.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1969,44.6,109.8,43.4,349.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1970,43.8,263.9,36.8,819.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1971,70.7,98.1,48.8,303.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1972,96.0,204.4,47.4,760.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1973,56.4,185.7,40.7,541.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1974,60.9,54.2,39.4,139.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1975,134.3,424.5,59.4,1477.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1976,81.0,435.6,47.0,1021.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1977,98.3,444.7,50.1,1795.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1978,83.7,90.5,47.2,368.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1979,56.6,140.4,43.7,320.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1980,142.4,172.5,50.0,520.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1981,137.3,424.6,49.2,1204.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1982,64.3,285.9,51.2,909.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1983,148.4,367.2,52.4,1235.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1984,141.6,203.2,53.2,794.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1985,146.3,214.1,55.7,818.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1986,158.6,138.9,56.6,486.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1987,154.3,355.6,56.5,1264.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1988,132.9,413.4,54.4,1096.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1989,141.4,331.5,49.6,1147.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1990,153.5,109.1,52.3,407.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1991,57.0,136.0,44.7,287.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1992,61.3,448.5,35.0,739.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1993,117.6,237.7,50.2,758.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1994,149.4,247.1,58.2,998.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1995,128.1,180.4,50.1,667.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1996,41.9,425.9,43.5,1028.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1997,73.1,350.1,47.0,949.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1998,86.7,254.8,51.4,1050.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-1999,144.7,125.0,55.1,424.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2000,41.3,105.7,43.8,390.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2001,68.0,415.8,51.6,1402.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2002,156.7,350.2,60.0,1578.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2003,42.1,162.4,31.9,306.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2004,154.5,371.5,57.6,1135.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2005,148.1,80.5,62.2,381.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2006,158.7,358.9,55.4,1329.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2007,129.2,227.9,53.2,997.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2008,135.2,217.7,55.6,787.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2009,55.8,78.8,40.0,169.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2010,48.3,125.3,38.2,346.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2011,46.1,93.6,43.2,246.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2012,50.9,172.1,49.1,513.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2013,147.4,66.4,57.1,223.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2014,143.1,149.4,58.8,705.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2015,67.9,71.9,40.2,219.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2016,139.3,85.9,53.7,353.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2017,156.8,313.2,58.9,1077.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2018,140.8,72.9,52.8,274.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2019,71.8,250.4,43.7,678.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2020,56.3,292.4,37.8,821.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2021,126.5,164.6,50.1,601.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2022,94.5,101.7,50.4,351.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2023,128.3,113.9,51.5,499.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2024,46.7,230.5,42.6,777.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2025,82.5,353.9,51.7,1014.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2026,93.6,283.3,45.4,788.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2027,113.4,275.2,46.7,753.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2028,71.7,310.3,41.6,898.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2029,156.8,424.7,59.8,1795.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2030,69.8,421.0,46.8,1384.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2031,48.1,83.2,39.2,156.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2032,43.9,264.6,39.9,666.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2033,57.4,302.4,42.7,1068.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2034,94.5,305.2,45.0,1063.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2035,131.4,179.4,50.0,571.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2036,63.2,140.3,44.7,535.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2037,56.5,418.0,46.3,1617.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2038,120.0,76.8,58.0,227.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2039,101.6,331.7,51.5,842.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2040,41.6,358.0,34.4,703.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2041,98.2,256.0,45.1,747.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2042,156.2,290.6,49.6,838.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2043,78.4,104.1,51.7,421.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2044,41.9,251.2,40.5,623.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2045,116.9,317.0,53.4,932.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2046,127.4,351.3,55.3,1649.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2047,76.2,350.3,53.4,1433.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2048,144.6,163.1,50.7,633.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2049,60.5,408.6,48.3,1235.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2050,41.6,269.4,40.8,803.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2051,78.8,85.8,42.2,200.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2052,96.4,371.0,51.8,966.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2053,86.5,120.1,50.8,381.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2054,145.7,68.1,59.3,317.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2055,52.9,314.3,46.7,1262.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2056,135.2,246.6,55.1,751.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2057,91.7,158.7,42.8,444.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2058,70.0,57.4,41.0,148.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2059,126.0,438.8,54.0,1442.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2060,148.0,164.1,54.3,585.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2061,40.5,281.4,48.8,1134.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2062,127.5,154.3,55.1,478.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2063,65.9,91.9,45.7,249.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2064,151.4,406.8,60.5,2023.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2065,136.9,81.3,50.3,285.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2066,66.1,275.8,50.9,823.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2067,66.0,114.8,46.5,447.8,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2068,60.2,168.3,47.5,465.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2069,130.5,179.3,50.6,695.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2070,146.1,329.4,56.9,929.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2071,60.9,443.5,46.1,1471.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2072,98.5,449.6,42.5,1027.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2073,143.6,174.2,52.7,585.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2074,146.7,144.9,49.3,425.0,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2075,114.8,60.2,54.6,212.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2076,53.8,389.6,44.1,1245.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2077,44.9,76.3,40.3,166.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2078,105.7,402.3,50.7,1472.2,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2079,112.6,165.2,52.7,647.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2080,45.5,436.1,36.1,1078.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2081,146.5,265.0,54.2,680.3,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2082,66.8,112.3,40.7,282.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2083,59.8,177.3,49.0,428.7,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2084,150.2,160.5,60.3,599.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2085,159.4,200.8,52.6,801.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2086,54.7,95.3,42.3,267.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2087,87.5,69.2,46.5,187.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2088,106.3,238.0,49.8,614.4,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2089,42.3,248.1,37.3,679.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2090,64.4,138.8,40.6,273.6,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2091,126.2,408.6,51.1,1006.9,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2092,42.9,326.9,39.6,1073.1,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2093,57.8,326.1,47.4,906.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2094,158.9,204.5,58.3,656.5,Optimal Smooth AWD Disconnect (<55ms)
MAGNA-eAXLE-2095,40.7,200.7,38.7,444.3,Optimal Smooth AWD Disconnect (<55ms)
