Motor_Unit_ID,Motor_Speed_RPM,Architecture_Voltage_V,Stator_Copper_Loss_Watts,Stator_Core_Temp_C,Powertrain_Efficiency_pct,Cooling_State
LUCID-AIR-1923,18026,828.1,2500.3,85.3,92.09,Stator Micro-Channel Coolant Active
LUCID-AIR-1924,9917,848.3,1096.1,61.0,92.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1925,8097,914.0,698.7,56.5,93.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1926,17764,827.9,2561.1,89.8,91.03,Stator Micro-Channel Coolant Active
LUCID-AIR-1927,18458,837.6,2782.7,87.3,91.21,Stator Micro-Channel Coolant Active
LUCID-AIR-1928,16385,841.8,2495.7,82.8,92.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1929,17055,856.0,2373.5,86.4,92.22,Stator Micro-Channel Coolant Active
LUCID-AIR-1930,7393,872.2,415.7,56.4,94.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1931,3436,835.8,280.5,45.4,93.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1932,18291,843.0,2976.5,92.1,91.37,Stator Micro-Channel Coolant Active
LUCID-AIR-1933,4695,894.1,405.9,48.4,93.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1934,8187,860.0,1232.5,65.5,93.25,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1935,9332,850.5,1240.4,67.0,93.5,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1936,19899,909.2,3245.3,96.1,91.09,Stator Micro-Channel Coolant Active
LUCID-AIR-1937,17486,853.3,2491.8,82.4,91.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1938,11270,917.0,1297.9,67.0,92.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1939,6951,910.5,569.9,50.0,93.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1940,14635,876.1,1891.7,74.0,92.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1941,5316,851.8,408.7,47.1,94.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1942,17744,828.7,2489.4,83.6,91.82,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1943,18075,882.9,2789.5,79.9,91.8,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1944,3957,823.9,310.2,52.2,94.14,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1945,5617,856.1,231.9,52.5,94.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1946,15155,831.6,1972.0,83.6,92.2,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1947,17685,832.8,2444.2,83.5,92.34,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1948,2642,848.8,374.6,48.1,94.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1949,11450,846.4,1466.6,69.0,93.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1950,8576,824.1,983.6,58.8,93.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1951,17006,893.8,2443.3,84.7,91.64,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1952,16992,856.6,2337.6,81.9,91.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1953,17659,900.3,2761.9,87.5,91.67,Stator Micro-Channel Coolant Active
LUCID-AIR-1954,16468,858.1,2177.8,79.6,91.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1955,15769,820.5,2237.9,81.9,91.82,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1956,4928,853.7,250.6,50.6,94.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1957,3813,908.1,184.4,49.5,94.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1958,10596,863.5,806.2,58.8,93.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1959,8640,915.4,476.8,52.2,93.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1960,6572,882.4,607.8,54.9,93.89,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1961,6902,860.5,599.6,56.6,93.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1962,2804,865.7,397.3,41.3,93.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1963,5038,898.5,273.4,44.4,94.14,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1964,3987,908.2,69.5,43.0,94.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1965,13638,873.7,1685.9,72.3,92.59,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1966,11592,884.9,1476.6,69.2,93.06,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1967,5131,908.8,284.4,51.6,94.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1968,10098,882.3,966.3,56.3,93.63,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1969,13095,831.7,1651.6,68.7,92.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1970,12300,914.2,1592.1,60.8,93.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1971,17869,823.8,2498.9,85.0,91.63,Stator Micro-Channel Coolant Active
LUCID-AIR-1972,16271,896.9,2342.3,84.3,91.61,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1973,19178,902.9,3058.8,96.2,91.05,Stator Micro-Channel Coolant Active
LUCID-AIR-1974,6357,895.4,673.2,51.2,93.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1975,9184,867.2,934.4,61.6,93.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1976,2379,844.8,188.2,50.1,94.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1977,12922,874.9,1747.7,72.2,92.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1978,2756,922.2,73.0,52.4,94.89,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1979,4321,864.6,325.4,52.2,93.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1980,2265,840.8,226.6,47.1,94.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1981,3610,882.1,352.0,54.3,93.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1982,14399,854.4,2010.6,76.6,92.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1983,11497,902.4,1496.2,69.8,93.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1984,6753,909.3,729.6,59.5,93.27,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1985,16835,871.9,2651.4,88.5,91.9,Stator Micro-Channel Coolant Active
LUCID-AIR-1986,16033,869.0,2563.1,85.4,92.3,Stator Micro-Channel Coolant Active
LUCID-AIR-1987,16938,837.5,2422.1,81.4,91.89,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1988,15629,855.4,2226.5,80.8,92.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1989,5464,903.2,465.2,48.4,94.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1990,6506,862.1,430.6,52.1,93.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1991,8005,887.4,595.7,47.7,93.82,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1992,18451,853.8,2859.6,90.6,91.32,Stator Micro-Channel Coolant Active
LUCID-AIR-1993,11295,873.3,1388.9,66.9,92.65,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1994,12976,918.6,1315.9,63.8,93.17,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1995,14654,868.3,2194.5,80.0,92.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1996,14061,891.9,2000.1,76.1,92.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1997,18381,896.0,2979.4,89.7,90.71,Stator Micro-Channel Coolant Active
LUCID-AIR-1998,15318,826.2,2097.6,82.0,92.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-1999,19645,889.6,3206.0,100.3,91.61,Stator Micro-Channel Coolant Active
LUCID-AIR-2000,9728,917.8,1196.8,61.5,93.36,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2001,4960,854.9,173.5,50.7,94.29,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2002,12011,863.9,1187.4,64.8,93.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2003,4352,916.7,204.0,48.7,94.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2004,9970,836.7,1036.3,58.2,93.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2005,8774,836.1,689.6,53.7,93.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2006,11635,862.1,1455.8,73.8,93.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2007,3022,861.3,571.1,48.4,93.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2008,5961,846.6,312.8,47.6,94.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2009,6848,840.2,481.1,54.7,94.06,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2010,14285,856.3,1958.0,79.9,91.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2011,14597,860.8,1912.7,74.9,92.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2012,13611,898.5,1610.6,67.0,92.91,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2013,17400,866.7,2732.0,88.7,91.11,Stator Micro-Channel Coolant Active
LUCID-AIR-2014,14662,921.8,2054.0,79.2,92.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2015,5983,831.4,571.0,58.3,93.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2016,2892,828.1,210.1,44.7,94.38,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2017,13640,873.7,1597.3,72.5,92.77,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2018,15152,882.4,2028.2,77.1,92.29,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2019,3483,887.4,234.3,48.0,94.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2020,11447,884.6,1461.6,67.8,92.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2021,2457,829.4,6.2,47.3,94.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2022,8542,893.8,812.0,53.9,93.93,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2023,19085,918.5,3073.7,92.3,91.01,Stator Micro-Channel Coolant Active
LUCID-AIR-2024,18537,834.7,2742.6,83.1,91.42,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2025,10455,877.5,1411.7,71.8,92.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2026,2309,854.8,41.3,47.1,93.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2027,12147,899.2,1459.9,73.3,93.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2028,4091,860.3,518.1,54.8,94.05,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2029,12806,827.7,1531.5,65.9,92.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2030,8901,920.9,794.2,56.6,93.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2031,9162,899.2,743.5,56.9,93.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2032,7444,859.6,611.8,54.0,94.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2033,5172,880.8,244.8,51.5,94.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2034,10645,899.9,1176.3,64.3,93.09,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2035,9211,833.4,1118.4,65.9,93.58,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2036,14669,838.8,2034.2,78.2,92.24,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2037,8388,866.4,904.1,63.9,93.59,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2038,2739,823.5,111.4,55.8,94.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2039,7215,858.2,714.8,55.8,92.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2040,9157,911.0,1103.8,62.7,93.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2041,19684,879.6,3146.3,92.4,91.16,Stator Micro-Channel Coolant Active
LUCID-AIR-2042,11852,896.9,1539.1,71.8,92.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2043,14669,836.9,2065.1,74.1,92.06,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2044,10801,837.3,1249.5,62.7,92.75,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2045,12049,894.3,1213.6,67.8,93.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2046,11516,914.5,1475.0,73.2,92.7,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2047,11750,841.6,1481.0,67.2,92.96,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2048,4456,916.9,288.9,47.7,94.99,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2049,19824,877.8,3084.6,91.1,91.17,Stator Micro-Channel Coolant Active
LUCID-AIR-2050,8008,910.8,817.4,54.0,93.47,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2051,6156,918.7,546.9,51.2,93.86,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2052,5968,917.5,405.0,51.1,94.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2053,16187,886.8,2391.1,79.9,91.58,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2054,5685,831.2,330.4,48.3,94.66,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2055,2640,883.3,-44.6,41.2,94.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2056,7622,823.7,725.1,50.8,93.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2057,15804,887.6,2309.0,85.0,92.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2058,19070,878.7,2791.9,88.7,91.69,Stator Micro-Channel Coolant Active
LUCID-AIR-2059,7886,854.1,897.6,61.9,93.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2060,15636,856.9,2090.0,77.7,92.76,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2061,19588,836.9,3236.6,94.6,90.79,Stator Micro-Channel Coolant Active
LUCID-AIR-2062,6459,899.9,511.1,49.6,94.77,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2063,13888,835.1,1598.7,69.5,93.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2064,6367,850.3,605.2,57.5,94.46,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2065,16151,876.8,2460.0,82.3,91.98,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2066,19199,850.6,2992.4,92.9,91.14,Stator Micro-Channel Coolant Active
LUCID-AIR-2067,11475,862.5,1191.5,67.9,92.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2068,9095,897.8,1161.7,63.4,93.04,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2069,13449,903.7,1552.1,69.2,92.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2070,4616,843.9,241.8,46.3,94.42,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2071,8186,862.6,940.9,64.9,93.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2072,6819,905.6,752.7,51.1,93.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2073,11642,832.3,1338.2,68.5,93.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2074,5803,906.2,383.6,53.5,94.08,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2075,3018,839.6,375.6,46.3,94.21,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2076,18007,847.2,2641.5,83.4,91.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2077,9395,836.6,1128.2,63.3,93.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2078,19446,907.5,2958.5,94.4,91.02,Stator Micro-Channel Coolant Active
LUCID-AIR-2079,16903,844.1,2396.6,83.9,92.0,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2080,14910,910.1,1783.3,72.6,92.11,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2081,16036,896.3,2205.4,80.9,92.38,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2082,7057,854.3,347.5,56.2,93.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2083,8854,852.6,1125.0,58.2,93.08,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2084,18757,848.7,2757.7,84.9,91.32,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2085,19856,839.3,2967.1,89.2,91.16,Stator Micro-Channel Coolant Active
LUCID-AIR-2086,14073,868.0,2010.8,76.8,92.42,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2087,10918,913.7,1591.5,71.7,92.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2088,18044,848.1,2992.5,94.0,91.01,Stator Micro-Channel Coolant Active
LUCID-AIR-2089,10186,911.3,977.7,61.1,93.39,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2090,8344,842.9,711.9,59.1,94.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2091,19159,903.4,3004.0,92.0,90.97,Stator Micro-Channel Coolant Active
LUCID-AIR-2092,15269,839.5,1986.2,75.7,92.74,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2093,9845,839.5,1266.6,61.5,92.8,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2094,13780,891.1,1690.5,70.2,92.18,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2095,19739,848.3,3292.1,93.8,90.84,Stator Micro-Channel Coolant Active
LUCID-AIR-2096,6039,846.7,864.7,59.6,93.3,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2097,18631,910.6,2820.6,91.2,91.16,Stator Micro-Channel Coolant Active
LUCID-AIR-2098,6125,914.1,648.9,53.3,93.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2099,5007,837.4,343.3,51.6,94.22,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2100,17431,915.0,2525.3,91.7,91.78,Stator Micro-Channel Coolant Active
LUCID-AIR-2101,8617,914.2,960.0,65.6,93.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2102,14117,895.7,2076.2,77.8,92.45,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2103,10976,869.2,1355.9,70.3,92.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2104,6594,850.6,734.1,60.2,93.48,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2105,13482,879.4,1673.8,72.9,92.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2106,4229,891.4,239.6,45.0,93.85,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2107,14507,878.7,1997.9,83.9,92.66,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2108,8168,846.3,470.8,51.9,93.62,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2109,14667,849.1,1738.5,75.5,92.69,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2110,10167,909.9,1072.8,59.7,93.57,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2111,3611,847.4,330.4,49.0,94.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2112,9752,885.6,892.5,62.8,93.78,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2113,10580,862.9,1272.6,67.6,92.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2114,5946,882.9,498.2,56.6,94.08,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2115,14423,866.0,1601.9,67.0,93.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2116,19710,918.8,3185.7,97.6,91.27,Stator Micro-Channel Coolant Active
LUCID-AIR-2117,2146,845.1,26.0,50.3,94.03,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2118,8328,919.9,804.9,59.5,93.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2119,16786,861.9,2299.2,81.9,92.4,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2120,8749,879.3,705.4,55.6,93.97,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2121,19652,870.6,3146.1,100.2,90.89,Stator Micro-Channel Coolant Active
LUCID-AIR-2122,11185,923.9,1288.4,64.1,93.01,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2123,2611,865.4,310.1,48.8,93.86,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2124,11308,824.6,1121.4,62.6,93.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2125,18972,917.8,2938.8,95.3,91.06,Stator Micro-Channel Coolant Active
LUCID-AIR-2126,19927,905.1,3285.3,95.9,91.03,Stator Micro-Channel Coolant Active
LUCID-AIR-2127,4665,890.6,322.6,54.4,94.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2128,3564,832.5,190.7,50.1,94.82,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2129,18475,918.3,2736.6,91.2,91.18,Stator Micro-Channel Coolant Active
LUCID-AIR-2130,16987,886.5,2465.7,83.1,91.43,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2131,6371,835.1,536.6,52.9,93.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2132,3644,841.2,100.6,50.0,94.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2133,7989,901.8,571.8,55.1,93.23,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2134,17546,887.7,2888.9,93.7,91.37,Stator Micro-Channel Coolant Active
LUCID-AIR-2135,2925,921.3,190.9,48.2,94.54,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2136,11894,855.7,1373.7,66.1,92.96,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2137,7614,856.4,875.7,53.4,93.87,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2138,17701,872.4,2553.2,84.6,91.6,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2139,8961,879.6,867.9,60.7,93.79,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2140,8773,885.9,1085.3,63.6,93.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2141,13561,821.5,1640.7,64.4,92.95,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2142,15040,847.4,2251.8,75.5,92.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2143,17020,909.2,2410.0,77.7,91.92,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2144,17881,863.0,2809.8,90.7,91.71,Stator Micro-Channel Coolant Active
LUCID-AIR-2145,9908,837.9,1044.9,63.3,92.83,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2146,16908,867.3,2277.4,83.6,92.4,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2147,17561,889.2,2659.1,84.0,92.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2148,18356,828.8,2869.5,93.3,91.39,Stator Micro-Channel Coolant Active
LUCID-AIR-2149,9634,894.0,1127.8,59.8,93.07,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2150,10963,884.1,1097.8,61.5,93.35,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2151,2684,823.6,-9.1,45.5,94.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2152,18696,858.0,2797.1,85.2,91.71,Stator Micro-Channel Coolant Active
LUCID-AIR-2153,5021,841.3,306.9,54.5,94.49,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2154,16753,860.3,2618.9,90.4,91.2,Stator Micro-Channel Coolant Active
LUCID-AIR-2155,5313,880.1,464.8,51.8,93.51,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2156,12385,916.0,1541.2,67.7,93.13,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2157,16471,832.8,2465.4,83.7,91.88,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2158,8441,857.9,867.6,64.4,94.08,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2159,19307,912.5,3126.7,88.5,90.84,Stator Micro-Channel Coolant Active
LUCID-AIR-2160,15389,871.2,2097.2,87.3,92.44,Stator Micro-Channel Coolant Active
LUCID-AIR-2161,15049,910.3,2089.1,76.4,92.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2162,14736,824.9,1880.9,76.2,92.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2163,5957,871.0,283.2,45.5,94.31,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2164,17658,909.0,2571.8,83.7,91.84,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2165,11323,825.3,1077.6,60.5,93.5,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2166,15547,886.2,2086.8,72.3,92.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2167,13363,912.8,1643.4,74.2,92.26,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2168,3846,835.0,243.4,52.3,94.14,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2169,6794,850.9,788.9,55.9,94.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2170,16695,847.8,2452.4,84.8,91.81,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2171,11308,907.2,1329.4,66.0,93.33,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2172,2099,901.2,2.5,42.3,94.72,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2173,17647,907.8,2499.8,86.4,91.51,Stator Micro-Channel Coolant Active
LUCID-AIR-2174,6269,866.9,533.0,55.0,93.15,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2175,4559,831.4,197.0,48.4,93.9,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2176,17874,855.6,2540.0,87.7,92.25,Stator Micro-Channel Coolant Active
LUCID-AIR-2177,10774,895.6,1339.6,67.5,93.02,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2178,16257,905.0,2478.5,85.7,92.09,Stator Micro-Channel Coolant Active
LUCID-AIR-2179,6890,897.4,700.7,61.0,93.82,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2180,10085,861.1,1020.1,64.3,94.23,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2181,6960,869.2,758.6,56.2,93.16,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2182,7278,842.4,383.9,51.9,93.73,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2183,4134,837.8,270.5,48.5,94.09,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2184,11486,916.7,1260.6,67.3,92.67,Peak 92.4% Powertrain Efficiency Domain
LUCID-AIR-2185,16156,887.1,2419.2,79.0,92.27,Peak 92.4% Powertrain Efficiency Domain
