Brake_Event_ID,Pulse_Frequency_Hz,Valve_Response_Time_ms,Brake_Fluid_Temp_C,Peak_Hydraulic_Pressure_Bar,Module_Health_Status
BOSCH-ABS-3775,22.7,12.95,53.4,82.7,Nominal Fast Response
BOSCH-ABS-3776,18.4,12.39,82.0,148.0,Nominal Fast Response
BOSCH-ABS-3777,15.2,9.76,83.9,116.3,Nominal Fast Response
BOSCH-ABS-3778,15.6,12.88,59.1,178.0,Nominal Fast Response
BOSCH-ABS-3779,24.3,9.52,83.5,164.6,Nominal Fast Response
BOSCH-ABS-3780,16.4,11.47,58.5,161.5,Nominal Fast Response
BOSCH-ABS-3781,19.9,9.28,86.9,92.4,Nominal Fast Response
BOSCH-ABS-3782,13.4,9.79,44.6,89.5,Nominal Fast Response
BOSCH-ABS-3783,27.9,9.38,47.9,135.1,Nominal Fast Response
BOSCH-ABS-3784,25.0,10.15,88.9,148.6,Nominal Fast Response
BOSCH-ABS-3785,21.0,9.65,47.1,83.7,Nominal Fast Response
BOSCH-ABS-3786,23.0,10.21,83.0,99.2,Nominal Fast Response
BOSCH-ABS-3787,14.6,11.73,65.1,183.4,Nominal Fast Response
BOSCH-ABS-3788,25.2,10.0,78.0,141.7,Nominal Fast Response
BOSCH-ABS-3789,20.0,10.89,74.7,146.4,Nominal Fast Response
BOSCH-ABS-3790,12.1,9.91,58.2,82.2,Nominal Fast Response
BOSCH-ABS-3791,23.2,11.26,44.2,143.9,Nominal Fast Response
BOSCH-ABS-3792,24.8,8.59,67.3,154.4,Nominal Fast Response
BOSCH-ABS-3793,16.8,10.6,73.1,160.7,Nominal Fast Response
BOSCH-ABS-3794,21.3,9.95,74.9,158.2,Nominal Fast Response
BOSCH-ABS-3795,14.0,8.69,89.0,91.2,Nominal Fast Response
BOSCH-ABS-3796,20.9,9.19,56.9,189.6,Nominal Fast Response
BOSCH-ABS-3797,26.5,9.17,73.1,132.5,Nominal Fast Response
BOSCH-ABS-3798,24.8,8.7,88.3,127.5,Nominal Fast Response
BOSCH-ABS-3799,19.5,9.01,61.2,170.1,Nominal Fast Response
BOSCH-ABS-3800,21.6,15.83,53.2,83.1,Valve Seat Wear Alert
BOSCH-ABS-3801,23.3,8.61,89.1,154.6,Nominal Fast Response
BOSCH-ABS-3802,19.6,10.76,41.5,116.9,Nominal Fast Response
BOSCH-ABS-3803,27.4,10.04,96.2,117.4,Nominal Fast Response
BOSCH-ABS-3804,19.6,9.41,85.4,136.7,Nominal Fast Response
BOSCH-ABS-3805,27.4,8.61,68.0,101.8,Nominal Fast Response
BOSCH-ABS-3806,16.9,9.25,61.3,160.0,Nominal Fast Response
BOSCH-ABS-3807,23.2,8.59,67.2,172.9,Nominal Fast Response
BOSCH-ABS-3808,19.6,9.13,30.7,91.9,Nominal Fast Response
BOSCH-ABS-3809,26.6,10.1,61.3,119.7,Nominal Fast Response
BOSCH-ABS-3810,27.6,10.28,50.1,80.6,Nominal Fast Response
BOSCH-ABS-3811,22.3,8.86,68.6,146.2,Nominal Fast Response
BOSCH-ABS-3812,23.5,14.81,68.1,112.8,Valve Seat Wear Alert
BOSCH-ABS-3813,16.4,12.05,58.6,148.9,Nominal Fast Response
BOSCH-ABS-3814,16.7,10.07,64.9,104.1,Nominal Fast Response
BOSCH-ABS-3815,16.2,11.15,103.2,179.0,Nominal Fast Response
BOSCH-ABS-3816,26.4,11.01,58.8,150.5,Nominal Fast Response
BOSCH-ABS-3817,14.7,12.14,72.8,140.1,Nominal Fast Response
BOSCH-ABS-3818,16.7,10.99,57.6,130.8,Nominal Fast Response
BOSCH-ABS-3819,18.9,10.01,73.8,182.0,Nominal Fast Response
BOSCH-ABS-3820,13.8,10.5,77.8,171.6,Nominal Fast Response
BOSCH-ABS-3821,26.3,10.83,88.6,103.5,Nominal Fast Response
BOSCH-ABS-3822,27.0,8.92,66.1,166.4,Nominal Fast Response
BOSCH-ABS-3823,26.7,11.15,58.2,127.8,Nominal Fast Response
BOSCH-ABS-3824,19.0,11.52,52.4,159.6,Nominal Fast Response
BOSCH-ABS-3825,13.2,10.34,76.7,159.9,Nominal Fast Response
BOSCH-ABS-3826,24.2,9.31,75.0,118.9,Nominal Fast Response
BOSCH-ABS-3827,14.8,8.58,72.1,168.9,Nominal Fast Response
BOSCH-ABS-3828,20.7,9.11,61.7,81.4,Nominal Fast Response
BOSCH-ABS-3829,20.6,10.77,51.5,84.1,Nominal Fast Response
BOSCH-ABS-3830,17.4,11.28,66.1,95.5,Nominal Fast Response
BOSCH-ABS-3831,20.0,10.34,50.4,106.8,Nominal Fast Response
BOSCH-ABS-3832,14.3,10.94,65.1,156.0,Nominal Fast Response
BOSCH-ABS-3833,23.3,10.11,51.6,82.3,Nominal Fast Response
BOSCH-ABS-3834,20.1,10.43,46.2,97.8,Nominal Fast Response
BOSCH-ABS-3835,26.0,9.09,63.2,172.8,Nominal Fast Response
BOSCH-ABS-3836,20.4,12.05,50.8,93.6,Nominal Fast Response
BOSCH-ABS-3837,22.6,9.27,65.7,110.9,Nominal Fast Response
BOSCH-ABS-3838,25.3,13.45,60.4,179.2,Nominal Fast Response
BOSCH-ABS-3839,17.8,12.14,72.4,122.8,Nominal Fast Response
BOSCH-ABS-3840,24.6,9.17,73.2,153.1,Nominal Fast Response
BOSCH-ABS-3841,20.6,8.62,39.6,137.5,Nominal Fast Response
BOSCH-ABS-3842,27.7,9.96,51.2,178.0,Nominal Fast Response
BOSCH-ABS-3843,21.4,9.37,57.0,154.1,Nominal Fast Response
BOSCH-ABS-3844,25.1,11.75,71.5,110.3,Nominal Fast Response
BOSCH-ABS-3845,18.7,8.87,85.7,101.8,Nominal Fast Response
BOSCH-ABS-3846,24.3,10.21,88.5,149.4,Nominal Fast Response
BOSCH-ABS-3847,15.1,9.1,44.0,110.1,Nominal Fast Response
BOSCH-ABS-3848,14.7,8.82,39.9,146.2,Nominal Fast Response
BOSCH-ABS-3849,23.9,14.08,69.4,147.5,Nominal Fast Response
BOSCH-ABS-3850,21.6,9.16,54.4,110.0,Nominal Fast Response
BOSCH-ABS-3851,14.0,10.3,75.8,185.9,Nominal Fast Response
BOSCH-ABS-3852,15.4,9.29,68.5,179.3,Nominal Fast Response
BOSCH-ABS-3853,12.5,9.0,59.8,144.2,Nominal Fast Response
BOSCH-ABS-3854,25.2,9.22,70.2,175.0,Nominal Fast Response
BOSCH-ABS-3855,21.6,8.75,80.2,116.1,Nominal Fast Response
BOSCH-ABS-3856,14.5,8.93,63.8,100.4,Nominal Fast Response
BOSCH-ABS-3857,17.8,8.76,35.2,83.1,Nominal Fast Response
BOSCH-ABS-3858,14.1,9.81,82.4,133.7,Nominal Fast Response
BOSCH-ABS-3859,14.8,11.48,59.5,109.9,Nominal Fast Response
BOSCH-ABS-3860,14.5,13.77,64.3,147.0,Nominal Fast Response
BOSCH-ABS-3861,19.6,8.7,49.4,168.0,Nominal Fast Response
BOSCH-ABS-3862,18.5,12.03,42.7,134.9,Nominal Fast Response
BOSCH-ABS-3863,21.1,12.84,53.5,127.0,Nominal Fast Response
BOSCH-ABS-3864,20.1,13.88,86.7,160.6,Nominal Fast Response
BOSCH-ABS-3865,20.4,9.5,44.5,178.4,Nominal Fast Response
BOSCH-ABS-3866,16.5,11.58,48.3,138.4,Nominal Fast Response
BOSCH-ABS-3867,24.8,11.84,86.5,97.3,Nominal Fast Response
BOSCH-ABS-3868,19.8,16.6,54.6,109.3,Valve Seat Wear Alert
BOSCH-ABS-3869,25.6,9.08,74.7,123.7,Nominal Fast Response
BOSCH-ABS-3870,15.9,10.66,82.5,87.1,Nominal Fast Response
BOSCH-ABS-3871,24.5,9.07,65.3,97.2,Nominal Fast Response
BOSCH-ABS-3872,27.5,10.84,53.9,180.1,Nominal Fast Response
BOSCH-ABS-3873,23.4,9.53,55.3,177.4,Nominal Fast Response
BOSCH-ABS-3874,22.5,10.63,86.2,121.4,Nominal Fast Response
BOSCH-ABS-3875,15.8,9.35,74.7,132.7,Nominal Fast Response
BOSCH-ABS-3876,13.1,9.12,66.4,170.9,Nominal Fast Response
BOSCH-ABS-3877,20.5,8.84,76.6,121.5,Nominal Fast Response
BOSCH-ABS-3878,26.0,9.5,40.6,156.0,Nominal Fast Response
BOSCH-ABS-3879,23.2,9.24,82.6,160.7,Nominal Fast Response
BOSCH-ABS-3880,26.4,9.69,70.4,80.4,Nominal Fast Response
BOSCH-ABS-3881,17.0,10.31,47.9,119.0,Nominal Fast Response
BOSCH-ABS-3882,18.1,8.63,77.8,81.6,Nominal Fast Response
BOSCH-ABS-3883,18.7,10.82,50.5,114.4,Nominal Fast Response
BOSCH-ABS-3884,23.5,9.32,81.1,146.7,Nominal Fast Response
BOSCH-ABS-3885,23.0,12.35,53.5,80.9,Nominal Fast Response
BOSCH-ABS-3886,12.1,10.67,61.3,128.2,Nominal Fast Response
BOSCH-ABS-3887,22.3,8.78,74.8,159.5,Nominal Fast Response
BOSCH-ABS-3888,14.3,10.78,45.5,159.3,Nominal Fast Response
BOSCH-ABS-3889,16.7,10.97,64.7,184.2,Nominal Fast Response
BOSCH-ABS-3890,14.8,9.16,52.5,97.7,Nominal Fast Response
BOSCH-ABS-3891,14.0,8.78,60.9,100.8,Nominal Fast Response
BOSCH-ABS-3892,17.1,10.35,68.2,176.5,Nominal Fast Response
BOSCH-ABS-3893,26.7,12.37,43.1,172.6,Nominal Fast Response
BOSCH-ABS-3894,19.6,11.03,62.6,99.8,Nominal Fast Response
BOSCH-ABS-3895,20.3,13.51,56.0,136.4,Nominal Fast Response
BOSCH-ABS-3896,12.7,10.79,46.7,168.9,Nominal Fast Response
BOSCH-ABS-3897,14.7,11.83,52.7,116.8,Nominal Fast Response
BOSCH-ABS-3898,15.1,10.17,77.1,179.3,Nominal Fast Response
BOSCH-ABS-3899,20.0,9.37,85.3,99.9,Nominal Fast Response
BOSCH-ABS-3900,22.7,12.21,57.7,81.1,Nominal Fast Response
BOSCH-ABS-3901,15.3,10.42,57.2,121.2,Nominal Fast Response
BOSCH-ABS-3902,12.1,12.73,48.2,146.7,Nominal Fast Response
BOSCH-ABS-3903,20.0,8.58,64.0,180.4,Nominal Fast Response
BOSCH-ABS-3904,18.7,9.06,65.8,138.9,Nominal Fast Response
BOSCH-ABS-3905,16.8,9.57,60.7,166.3,Nominal Fast Response
BOSCH-ABS-3906,21.4,10.99,72.6,143.5,Nominal Fast Response
BOSCH-ABS-3907,12.3,8.62,40.6,111.6,Nominal Fast Response
BOSCH-ABS-3908,21.9,8.72,53.5,105.0,Nominal Fast Response
BOSCH-ABS-3909,16.0,12.7,69.5,95.8,Nominal Fast Response
BOSCH-ABS-3910,12.9,10.27,70.8,93.5,Nominal Fast Response
BOSCH-ABS-3911,18.8,11.39,63.5,163.2,Nominal Fast Response
BOSCH-ABS-3912,21.1,10.45,85.1,166.1,Nominal Fast Response
BOSCH-ABS-3913,19.6,16.49,66.1,160.8,Valve Seat Wear Alert
BOSCH-ABS-3914,16.4,9.63,41.7,90.8,Nominal Fast Response
BOSCH-ABS-3915,17.8,8.87,71.1,93.3,Nominal Fast Response
BOSCH-ABS-3916,21.0,8.97,64.3,172.1,Nominal Fast Response
BOSCH-ABS-3917,14.6,10.78,52.1,113.8,Nominal Fast Response
BOSCH-ABS-3918,27.2,9.08,34.5,127.3,Nominal Fast Response
BOSCH-ABS-3919,22.4,8.58,65.4,108.5,Nominal Fast Response
BOSCH-ABS-3920,17.3,8.8,56.5,149.0,Nominal Fast Response
BOSCH-ABS-3921,17.7,12.98,48.1,138.0,Nominal Fast Response
BOSCH-ABS-3922,23.4,8.6,76.1,118.2,Nominal Fast Response
BOSCH-ABS-3923,14.0,10.06,70.9,152.2,Nominal Fast Response
BOSCH-ABS-3924,26.6,9.59,59.1,115.4,Nominal Fast Response
BOSCH-ABS-3925,25.0,10.72,73.7,189.9,Nominal Fast Response
BOSCH-ABS-3926,15.8,9.93,72.4,124.3,Nominal Fast Response
BOSCH-ABS-3927,22.8,8.6,49.0,128.8,Nominal Fast Response
BOSCH-ABS-3928,27.4,13.52,66.8,166.8,Nominal Fast Response
BOSCH-ABS-3929,18.9,17.81,55.4,176.1,Valve Seat Wear Alert
BOSCH-ABS-3930,15.6,8.79,58.5,163.5,Nominal Fast Response
BOSCH-ABS-3931,20.0,13.45,45.7,159.9,Nominal Fast Response
BOSCH-ABS-3932,25.0,9.11,58.1,90.0,Nominal Fast Response
BOSCH-ABS-3933,19.1,9.91,80.2,129.1,Nominal Fast Response
BOSCH-ABS-3934,13.5,9.14,41.8,176.2,Nominal Fast Response
BOSCH-ABS-3935,25.4,9.9,95.4,81.0,Nominal Fast Response
BOSCH-ABS-3936,12.6,10.29,27.1,117.8,Nominal Fast Response
BOSCH-ABS-3937,20.0,8.76,55.5,108.6,Nominal Fast Response
BOSCH-ABS-3938,15.6,14.83,42.2,171.3,Valve Seat Wear Alert
BOSCH-ABS-3939,25.9,11.03,37.8,156.8,Nominal Fast Response
BOSCH-ABS-3940,25.8,13.0,68.2,107.7,Nominal Fast Response
BOSCH-ABS-3941,14.3,9.78,76.0,90.3,Nominal Fast Response
BOSCH-ABS-3942,26.8,9.62,83.0,144.0,Nominal Fast Response
BOSCH-ABS-3943,24.5,11.31,64.4,144.0,Nominal Fast Response
BOSCH-ABS-3944,23.4,10.05,70.8,115.4,Nominal Fast Response
BOSCH-ABS-3945,12.8,10.85,66.4,169.7,Nominal Fast Response
BOSCH-ABS-3946,16.2,9.03,69.7,94.7,Nominal Fast Response
BOSCH-ABS-3947,17.8,16.32,78.4,173.5,Valve Seat Wear Alert
BOSCH-ABS-3948,21.1,9.16,50.3,124.8,Nominal Fast Response
BOSCH-ABS-3949,27.8,8.56,65.2,138.7,Nominal Fast Response
BOSCH-ABS-3950,17.8,12.21,71.8,91.7,Nominal Fast Response
BOSCH-ABS-3951,18.6,8.74,80.7,151.3,Nominal Fast Response
BOSCH-ABS-3952,14.9,8.93,79.7,117.0,Nominal Fast Response
BOSCH-ABS-3953,27.9,12.24,86.7,141.3,Nominal Fast Response
BOSCH-ABS-3954,26.1,10.63,52.2,184.6,Nominal Fast Response
BOSCH-ABS-3955,21.1,10.33,63.5,153.6,Nominal Fast Response
BOSCH-ABS-3956,19.3,9.99,77.1,116.2,Nominal Fast Response
BOSCH-ABS-3957,16.5,8.71,65.5,128.8,Nominal Fast Response
BOSCH-ABS-3958,19.9,11.23,34.8,97.8,Nominal Fast Response
BOSCH-ABS-3959,20.1,10.92,35.1,147.3,Nominal Fast Response
BOSCH-ABS-3960,13.2,8.84,51.6,183.7,Nominal Fast Response
BOSCH-ABS-3961,20.8,11.35,78.7,165.4,Nominal Fast Response
BOSCH-ABS-3962,21.7,10.02,77.3,170.2,Nominal Fast Response
BOSCH-ABS-3963,24.8,9.17,47.4,121.2,Nominal Fast Response
BOSCH-ABS-3964,13.1,12.19,53.1,180.2,Nominal Fast Response
BOSCH-ABS-3965,13.8,15.28,89.8,106.9,Valve Seat Wear Alert
BOSCH-ABS-3966,14.2,9.63,89.2,89.8,Nominal Fast Response
BOSCH-ABS-3967,26.5,14.12,42.4,102.0,Nominal Fast Response
BOSCH-ABS-3968,24.6,10.03,57.2,144.3,Nominal Fast Response
BOSCH-ABS-3969,19.4,9.65,68.3,112.7,Nominal Fast Response
BOSCH-ABS-3970,12.9,14.18,42.4,170.7,Nominal Fast Response
BOSCH-ABS-3971,17.7,8.76,61.4,123.4,Nominal Fast Response
BOSCH-ABS-3972,27.8,9.6,58.9,110.6,Nominal Fast Response
BOSCH-ABS-3973,13.1,15.65,78.5,155.1,Valve Seat Wear Alert
BOSCH-ABS-3974,24.9,9.67,38.7,92.6,Nominal Fast Response
BOSCH-ABS-3975,24.9,14.32,29.8,82.5,Nominal Fast Response
BOSCH-ABS-3976,15.8,8.97,74.1,109.1,Nominal Fast Response
BOSCH-ABS-3977,18.1,10.89,81.4,113.7,Nominal Fast Response
BOSCH-ABS-3978,19.5,8.62,40.1,130.2,Nominal Fast Response
BOSCH-ABS-3979,26.5,8.81,51.0,189.4,Nominal Fast Response
BOSCH-ABS-3980,20.0,12.59,42.5,158.1,Nominal Fast Response
BOSCH-ABS-3981,24.0,11.02,52.6,102.7,Nominal Fast Response
BOSCH-ABS-3982,21.6,14.61,68.5,83.4,Valve Seat Wear Alert
BOSCH-ABS-3983,12.9,9.07,61.5,125.2,Nominal Fast Response
BOSCH-ABS-3984,20.0,12.61,70.3,173.3,Nominal Fast Response
BOSCH-ABS-3985,20.6,10.51,83.8,141.2,Nominal Fast Response
BOSCH-ABS-3986,17.0,14.43,56.6,152.9,Nominal Fast Response
BOSCH-ABS-3987,19.5,10.42,55.4,123.4,Nominal Fast Response
BOSCH-ABS-3988,19.9,9.23,59.0,123.7,Nominal Fast Response
BOSCH-ABS-3989,13.2,8.54,90.1,154.4,Nominal Fast Response
BOSCH-ABS-3990,19.5,10.91,67.2,172.4,Nominal Fast Response
BOSCH-ABS-3991,22.8,14.4,71.2,175.0,Nominal Fast Response
BOSCH-ABS-3992,19.4,9.14,74.3,106.6,Nominal Fast Response
BOSCH-ABS-3993,24.5,10.46,77.7,165.8,Nominal Fast Response
BOSCH-ABS-3994,22.3,8.68,73.2,153.1,Nominal Fast Response
BOSCH-ABS-3995,17.7,9.69,74.3,167.7,Nominal Fast Response
BOSCH-ABS-3996,21.6,8.5,59.9,122.3,Nominal Fast Response
BOSCH-ABS-3997,19.4,8.89,78.9,169.1,Nominal Fast Response
BOSCH-ABS-3998,23.5,9.77,45.9,150.0,Nominal Fast Response
BOSCH-ABS-3999,18.4,10.49,50.3,151.1,Nominal Fast Response
BOSCH-ABS-4000,20.3,12.1,61.1,169.4,Nominal Fast Response
BOSCH-ABS-4001,22.6,10.12,88.4,184.1,Nominal Fast Response
BOSCH-ABS-4002,17.0,9.02,56.8,133.7,Nominal Fast Response
BOSCH-ABS-4003,20.5,9.84,59.0,108.7,Nominal Fast Response
BOSCH-ABS-4004,20.5,9.71,59.9,151.6,Nominal Fast Response
BOSCH-ABS-4005,20.7,9.15,47.5,81.8,Nominal Fast Response
BOSCH-ABS-4006,22.7,8.92,68.5,181.2,Nominal Fast Response
BOSCH-ABS-4007,22.7,9.14,66.4,188.0,Nominal Fast Response
BOSCH-ABS-4008,21.7,8.55,84.6,165.5,Nominal Fast Response
BOSCH-ABS-4009,26.3,13.71,56.7,165.6,Nominal Fast Response
BOSCH-ABS-4010,14.3,16.25,57.4,159.9,Valve Seat Wear Alert
BOSCH-ABS-4011,24.0,9.56,55.8,125.7,Nominal Fast Response
BOSCH-ABS-4012,19.9,10.01,74.4,145.3,Nominal Fast Response
BOSCH-ABS-4013,27.7,12.04,62.1,150.0,Nominal Fast Response
BOSCH-ABS-4014,16.5,12.36,61.8,176.5,Nominal Fast Response
BOSCH-ABS-4015,13.4,8.81,75.4,133.7,Nominal Fast Response
BOSCH-ABS-4016,21.9,9.05,73.5,118.0,Nominal Fast Response
BOSCH-ABS-4017,27.8,8.55,58.5,96.9,Nominal Fast Response
BOSCH-ABS-4018,21.3,9.1,86.0,139.2,Nominal Fast Response
BOSCH-ABS-4019,23.6,8.8,74.8,114.8,Nominal Fast Response
BOSCH-ABS-4020,26.2,12.72,75.8,164.2,Nominal Fast Response
BOSCH-ABS-4021,18.1,13.0,96.1,125.9,Valve Seat Wear Alert
BOSCH-ABS-4022,27.3,9.48,36.7,175.8,Nominal Fast Response
BOSCH-ABS-4023,20.9,12.84,54.5,129.3,Nominal Fast Response
BOSCH-ABS-4024,15.6,12.1,56.7,161.5,Nominal Fast Response
BOSCH-ABS-4025,17.6,9.74,52.1,102.2,Nominal Fast Response
BOSCH-ABS-4026,25.3,9.78,42.7,144.4,Nominal Fast Response
BOSCH-ABS-4027,14.0,12.35,76.4,172.7,Nominal Fast Response
BOSCH-ABS-4028,15.8,9.45,74.5,160.1,Nominal Fast Response
BOSCH-ABS-4029,19.1,13.96,41.7,91.1,Nominal Fast Response
BOSCH-ABS-4030,26.5,15.92,79.1,147.8,Valve Seat Wear Alert
BOSCH-ABS-4031,15.3,8.79,87.4,121.9,Nominal Fast Response
BOSCH-ABS-4032,23.7,8.65,68.7,173.0,Nominal Fast Response
BOSCH-ABS-4033,13.5,10.27,56.4,101.8,Nominal Fast Response
BOSCH-ABS-4034,15.6,8.68,83.5,85.1,Nominal Fast Response
BOSCH-ABS-4035,19.0,11.5,69.6,163.2,Nominal Fast Response
BOSCH-ABS-4036,20.7,10.62,58.7,144.2,Nominal Fast Response
BOSCH-ABS-4037,12.8,10.7,49.1,142.4,Nominal Fast Response
BOSCH-ABS-4038,26.7,12.38,94.4,114.3,Nominal Fast Response
BOSCH-ABS-4039,17.9,9.86,43.5,80.7,Nominal Fast Response
BOSCH-ABS-4040,13.9,8.62,60.8,123.4,Nominal Fast Response
BOSCH-ABS-4041,21.9,9.97,66.4,93.3,Nominal Fast Response
BOSCH-ABS-4042,27.9,9.28,90.4,162.8,Nominal Fast Response
BOSCH-ABS-4043,25.8,8.99,34.4,183.1,Nominal Fast Response
BOSCH-ABS-4044,15.5,9.21,74.2,120.0,Nominal Fast Response
BOSCH-ABS-4045,17.7,11.2,77.3,181.5,Nominal Fast Response
BOSCH-ABS-4046,25.1,10.87,53.9,151.6,Nominal Fast Response
BOSCH-ABS-4047,12.6,10.53,64.8,183.7,Nominal Fast Response
BOSCH-ABS-4048,17.3,10.61,61.4,117.1,Nominal Fast Response
BOSCH-ABS-4049,16.6,11.31,48.7,140.5,Nominal Fast Response
BOSCH-ABS-4050,23.1,9.85,57.1,120.5,Nominal Fast Response
BOSCH-ABS-4051,16.8,10.76,68.1,136.9,Nominal Fast Response
BOSCH-ABS-4052,19.4,12.28,64.0,98.3,Nominal Fast Response
BOSCH-ABS-4053,16.0,8.99,79.9,179.1,Nominal Fast Response
BOSCH-ABS-4054,20.0,11.66,57.4,98.3,Nominal Fast Response
BOSCH-ABS-4055,23.6,10.12,40.4,91.0,Nominal Fast Response
BOSCH-ABS-4056,24.7,10.37,61.7,122.9,Nominal Fast Response
BOSCH-ABS-4057,25.5,8.55,69.6,136.5,Nominal Fast Response
BOSCH-ABS-4058,18.5,9.48,67.3,160.3,Nominal Fast Response
BOSCH-ABS-4059,20.2,11.16,75.3,128.0,Nominal Fast Response
BOSCH-ABS-4060,18.6,11.06,67.4,172.9,Nominal Fast Response
BOSCH-ABS-4061,13.5,9.16,82.8,145.0,Nominal Fast Response
BOSCH-ABS-4062,23.0,8.69,77.3,100.8,Nominal Fast Response
BOSCH-ABS-4063,21.1,9.11,60.7,190.0,Nominal Fast Response
BOSCH-ABS-4064,22.2,8.74,116.9,139.0,Nominal Fast Response
BOSCH-ABS-4065,19.2,10.25,56.9,186.7,Nominal Fast Response
BOSCH-ABS-4066,16.2,9.01,64.8,88.7,Nominal Fast Response
BOSCH-ABS-4067,23.3,14.63,57.8,174.8,Valve Seat Wear Alert
BOSCH-ABS-4068,24.3,9.54,39.3,117.1,Nominal Fast Response
BOSCH-ABS-4069,24.6,8.77,48.4,105.9,Nominal Fast Response
BOSCH-ABS-4070,20.8,9.12,58.3,107.9,Nominal Fast Response
BOSCH-ABS-4071,19.9,9.16,60.5,173.5,Nominal Fast Response
BOSCH-ABS-4072,15.1,11.78,67.8,85.1,Nominal Fast Response
BOSCH-ABS-4073,14.4,9.35,80.3,145.4,Nominal Fast Response
BOSCH-ABS-4074,25.3,8.84,54.6,112.9,Nominal Fast Response
BOSCH-ABS-4075,13.3,8.79,58.1,144.4,Nominal Fast Response
BOSCH-ABS-4076,24.5,10.57,57.1,87.6,Nominal Fast Response
BOSCH-ABS-4077,26.7,8.82,77.8,187.8,Nominal Fast Response
BOSCH-ABS-4078,21.4,9.53,94.0,110.1,Nominal Fast Response
BOSCH-ABS-4079,17.6,16.34,45.7,182.8,Valve Seat Wear Alert
BOSCH-ABS-4080,14.3,8.68,63.3,158.6,Nominal Fast Response
BOSCH-ABS-4081,21.2,8.99,57.4,171.8,Nominal Fast Response
BOSCH-ABS-4082,18.8,11.89,79.1,130.8,Nominal Fast Response
BOSCH-ABS-4083,23.4,8.95,58.4,133.9,Nominal Fast Response
BOSCH-ABS-4084,13.9,10.38,62.7,90.0,Nominal Fast Response
BOSCH-ABS-4085,23.2,10.98,73.2,153.2,Nominal Fast Response
BOSCH-ABS-4086,24.3,10.61,61.7,184.0,Nominal Fast Response
BOSCH-ABS-4087,21.2,11.27,66.4,148.3,Nominal Fast Response
BOSCH-ABS-4088,14.9,8.84,60.7,158.8,Nominal Fast Response
BOSCH-ABS-4089,24.4,13.86,69.2,166.2,Nominal Fast Response
BOSCH-ABS-4090,17.4,11.06,63.1,123.5,Nominal Fast Response
BOSCH-ABS-4091,23.4,14.13,57.1,189.6,Nominal Fast Response
BOSCH-ABS-4092,21.4,10.61,74.1,128.6,Nominal Fast Response
BOSCH-ABS-4093,15.9,8.89,75.1,160.5,Nominal Fast Response
BOSCH-ABS-4094,25.6,9.41,63.0,109.2,Nominal Fast Response
BOSCH-ABS-4095,23.8,9.92,67.7,84.2,Nominal Fast Response
BOSCH-ABS-4096,14.2,8.56,69.1,126.3,Nominal Fast Response
BOSCH-ABS-4097,12.6,9.93,38.3,142.1,Nominal Fast Response
BOSCH-ABS-4098,14.4,13.51,35.6,96.8,Nominal Fast Response
BOSCH-ABS-4099,26.0,12.96,65.8,172.8,Nominal Fast Response
BOSCH-ABS-4100,26.2,10.09,52.9,103.0,Nominal Fast Response
BOSCH-ABS-4101,19.3,9.05,87.8,178.3,Nominal Fast Response
BOSCH-ABS-4102,26.5,8.88,67.5,138.8,Nominal Fast Response
BOSCH-ABS-4103,20.2,8.8,39.3,144.9,Nominal Fast Response
BOSCH-ABS-4104,12.1,9.12,63.6,147.1,Nominal Fast Response
BOSCH-ABS-4105,12.4,11.17,104.4,139.4,Nominal Fast Response
BOSCH-ABS-4106,18.4,10.35,60.1,142.1,Nominal Fast Response
BOSCH-ABS-4107,14.8,8.89,63.4,104.2,Nominal Fast Response
BOSCH-ABS-4108,25.8,9.88,57.0,144.9,Nominal Fast Response
BOSCH-ABS-4109,12.2,14.85,62.9,187.5,Valve Seat Wear Alert
BOSCH-ABS-4110,18.0,8.69,69.9,180.6,Nominal Fast Response
BOSCH-ABS-4111,22.3,11.69,59.7,92.4,Nominal Fast Response
BOSCH-ABS-4112,21.9,8.84,85.6,142.5,Nominal Fast Response
BOSCH-ABS-4113,26.8,8.75,52.9,149.3,Nominal Fast Response
BOSCH-ABS-4114,21.9,9.39,62.1,149.6,Nominal Fast Response
BOSCH-ABS-4115,16.3,9.49,68.4,115.9,Nominal Fast Response
BOSCH-ABS-4116,15.3,8.75,57.6,171.4,Nominal Fast Response
BOSCH-ABS-4117,16.7,8.73,54.6,98.1,Nominal Fast Response
BOSCH-ABS-4118,23.0,10.08,69.5,137.2,Nominal Fast Response
BOSCH-ABS-4119,18.2,8.86,80.4,177.1,Nominal Fast Response
BOSCH-ABS-4120,23.4,9.51,65.3,170.5,Nominal Fast Response
BOSCH-ABS-4121,12.4,10.71,56.8,136.9,Nominal Fast Response
BOSCH-ABS-4122,16.9,12.16,53.6,144.1,Nominal Fast Response
BOSCH-ABS-4123,19.8,8.73,45.3,150.4,Nominal Fast Response
BOSCH-ABS-4124,13.9,11.72,65.5,149.4,Nominal Fast Response
BOSCH-ABS-4125,19.0,8.83,72.7,109.6,Nominal Fast Response
BOSCH-ABS-4126,20.8,10.33,50.1,106.9,Nominal Fast Response
BOSCH-ABS-4127,22.4,11.71,55.0,93.6,Nominal Fast Response
BOSCH-ABS-4128,19.2,8.58,71.4,124.0,Nominal Fast Response
BOSCH-ABS-4129,13.2,8.66,40.7,90.9,Nominal Fast Response
