Brake_Stop_ID,Rotor_Surface_Temp_C,Caliper_Clamping_Force_kN,Carbon_Oxidation_Loss_mg,Brake_Pad_Wear_Microns,Rotor_Health
BREMBO-CCM-1974,674.4,46.3,3.3,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1975,290.2,23.5,0.2,3.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1976,668.7,41.3,3.06,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1977,797.9,31.2,9.22,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1978,352.5,38.4,0.32,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1979,407.2,24.8,0.4,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1980,753.5,28.4,6.99,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1981,279.4,62.5,0.2,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1982,501.3,64.5,0.21,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1983,604.1,36.5,1.86,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1984,613.0,25.1,1.94,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1985,316.1,47.0,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1986,684.1,64.3,3.95,9.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1987,382.4,32.1,0.23,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1988,805.1,56.8,9.84,9.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1989,947.0,22.8,28.0,7.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-1990,901.3,58.1,22.35,9.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1991,927.6,29.1,27.39,7.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-1992,294.2,43.1,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1993,682.4,48.5,4.18,8.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1994,970.5,51.2,28.0,8.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1995,794.9,18.5,9.1,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1996,757.7,15.0,6.76,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1997,817.2,48.7,11.22,9.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-1998,937.4,47.9,28.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-1999,252.8,37.9,0.2,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2000,728.8,26.5,4.66,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2001,630.3,51.1,2.12,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2002,945.2,59.1,28.0,10.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2003,742.5,15.2,6.68,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2004,927.5,29.9,27.41,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2005,352.2,24.7,0.2,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2006,356.3,44.3,0.2,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2007,275.1,19.0,0.43,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2008,659.4,52.4,3.49,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2009,416.2,58.1,0.2,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2010,660.7,38.4,2.95,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2011,978.7,47.6,28.0,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2012,728.7,21.9,6.15,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2013,413.3,52.5,0.58,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2014,895.9,51.8,21.36,9.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2015,469.1,17.2,0.21,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2016,509.4,51.7,0.72,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2017,841.5,51.1,14.24,8.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2018,369.0,16.1,0.2,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2019,408.9,15.3,0.46,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2020,483.5,51.2,0.2,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2021,490.9,44.1,0.34,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2022,879.0,55.7,18.5,10.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2023,373.8,42.5,0.49,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2024,482.9,33.5,1.17,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2025,581.6,60.0,1.86,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2026,946.6,61.0,28.0,9.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2027,626.5,28.1,2.73,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2028,826.4,55.6,12.7,8.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2029,756.9,25.4,6.44,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2030,592.2,49.6,2.49,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2031,302.4,52.3,0.2,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2032,672.4,54.8,3.36,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2033,357.7,35.6,0.55,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2034,425.8,37.3,0.57,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2035,711.3,21.1,4.57,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2036,544.8,57.8,1.18,8.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2037,615.8,58.5,2.37,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2038,561.2,28.5,1.51,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2039,399.9,25.0,0.2,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2040,361.4,15.5,0.2,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2041,529.9,33.5,1.29,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2042,650.3,35.6,2.48,7.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2043,649.0,53.2,2.46,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2044,415.8,57.4,0.2,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2045,933.2,36.8,28.0,8.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-2046,345.6,20.3,0.57,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2047,886.1,51.4,19.99,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2048,520.5,58.1,0.2,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2049,781.7,53.3,8.16,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2050,975.0,54.8,28.0,9.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2051,456.6,21.5,0.2,3.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2052,270.4,42.6,0.42,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2053,956.7,32.0,28.0,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2054,566.5,15.9,1.44,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2055,491.8,19.5,1.24,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2056,387.4,38.5,0.6,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2057,769.1,24.6,7.45,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2058,868.1,47.0,16.63,8.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2059,894.4,19.6,21.08,5.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2060,669.3,36.9,3.31,7.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2061,509.0,50.2,1.41,7.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2062,478.0,19.8,0.69,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2063,882.3,64.0,19.27,10.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2064,337.2,38.0,0.36,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2065,496.4,58.0,1.1,7.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2066,952.7,26.9,28.0,7.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-2067,906.6,38.5,23.5,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2068,554.7,40.8,1.13,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2069,327.6,26.5,0.48,3.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2070,396.2,33.3,0.47,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2071,617.7,52.7,1.8,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2072,401.5,19.4,0.2,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2073,561.4,46.0,0.82,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2074,871.1,59.4,18.1,9.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2075,912.8,35.2,24.68,7.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2076,718.3,58.7,5.81,8.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2077,929.7,36.3,27.99,9.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2078,398.8,29.3,0.2,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2079,423.8,15.3,0.2,4.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2080,583.9,22.2,0.73,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2081,518.0,34.0,1.5,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2082,684.8,17.7,3.48,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2083,912.4,33.4,24.61,8.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2084,461.5,48.6,0.2,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2085,686.8,26.9,3.77,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2086,792.1,55.1,9.94,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2087,309.6,28.4,0.2,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2088,601.5,42.9,1.06,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2089,859.1,61.2,15.4,9.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2090,860.7,51.0,15.76,9.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2091,853.4,44.4,14.64,8.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2092,972.0,38.5,28.0,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2093,257.5,40.1,0.28,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2094,787.0,24.2,8.31,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2095,726.5,19.7,5.08,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2096,831.6,30.9,12.53,7.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2097,872.9,49.4,17.52,8.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2098,910.5,42.2,24.28,8.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2099,522.2,35.9,1.1,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2100,525.1,19.3,1.46,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2101,261.4,53.3,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2102,617.6,17.5,2.06,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2103,625.8,63.6,2.32,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2104,676.3,26.9,3.26,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2105,645.6,38.9,3.33,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2106,945.8,15.5,28.0,6.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2107,462.6,26.0,0.98,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2108,467.0,22.7,1.06,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2109,329.1,25.9,0.2,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2110,444.2,23.9,0.38,4.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2111,845.0,60.0,14.19,9.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2112,777.8,23.4,8.17,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2113,548.8,49.3,1.43,7.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2114,761.4,36.5,7.29,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2115,256.2,44.4,0.2,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2116,663.5,50.7,2.46,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2117,293.7,44.9,0.2,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2118,751.4,37.9,6.25,7.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2119,339.0,31.7,0.2,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2120,359.7,57.3,0.42,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2121,301.7,59.4,0.73,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2122,708.7,39.3,3.98,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2123,362.3,61.5,1.43,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2124,831.3,27.6,12.73,7.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2125,257.3,44.5,0.2,4.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2126,464.9,23.6,1.22,5.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2127,509.7,42.0,0.77,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2128,756.2,59.3,7.05,9.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2129,743.6,45.5,6.03,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2130,681.7,15.1,3.25,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2131,301.8,20.6,0.47,3.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2132,609.0,31.2,2.64,6.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2133,970.2,25.7,28.0,8.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2134,646.5,25.2,2.56,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2135,747.8,64.4,6.32,9.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2136,443.5,54.4,0.73,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2137,956.3,39.3,28.0,8.3,High Thermal Oxidation / Service Flag
BREMBO-CCM-2138,694.0,53.2,4.23,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2139,279.2,46.0,0.2,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2140,442.0,56.5,0.83,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2141,651.8,35.5,2.78,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2142,283.0,37.2,0.2,3.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2143,548.4,24.5,1.31,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2144,601.1,28.8,1.84,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2145,702.4,27.8,4.77,6.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2146,696.9,57.0,3.97,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2147,474.8,43.0,0.92,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2148,383.5,38.4,0.2,5.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2149,915.0,50.8,25.1,9.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2150,901.9,17.3,22.38,6.8,High Thermal Oxidation / Service Flag
BREMBO-CCM-2151,261.3,54.6,0.2,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2152,397.9,49.0,0.2,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2153,521.8,58.8,1.17,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2154,276.2,16.7,0.56,2.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2155,928.7,62.6,27.83,10.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2156,408.3,54.0,0.42,5.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2157,884.2,46.3,18.4,9.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2158,632.5,29.2,1.88,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2159,943.3,31.9,28.0,8.1,High Thermal Oxidation / Service Flag
BREMBO-CCM-2160,331.3,36.8,0.92,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2161,307.4,35.7,0.2,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2162,545.1,15.7,1.0,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2163,964.9,33.1,28.0,8.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2164,946.6,43.6,28.0,8.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2165,895.5,23.2,20.73,7.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2166,268.1,51.6,0.2,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2167,724.3,34.7,4.61,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2168,576.7,25.5,2.32,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2169,436.7,51.8,0.74,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2170,917.9,48.3,25.0,9.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2171,693.7,32.0,3.56,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2172,748.6,48.5,5.83,8.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2173,628.7,51.4,2.02,8.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2174,415.9,38.2,0.88,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2175,284.4,33.0,0.22,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2176,328.9,22.2,0.2,4.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2177,395.2,39.8,0.98,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2178,590.5,56.5,1.34,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2179,615.3,16.8,1.71,3.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2180,590.4,62.0,2.49,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2181,449.3,50.6,0.78,6.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2182,636.8,62.2,2.49,8.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2183,847.8,22.3,13.95,7.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2184,688.1,38.6,3.48,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2185,562.5,55.2,1.21,8.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2186,878.5,63.6,18.02,8.7,High Thermal Oxidation / Service Flag
BREMBO-CCM-2187,555.0,51.7,0.98,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2188,543.8,42.9,1.37,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2189,569.3,42.7,1.81,6.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2190,491.9,44.9,0.28,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2191,661.5,35.4,2.88,6.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2192,416.8,47.8,0.55,5.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2193,666.9,21.6,2.83,6.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2194,315.5,35.4,0.2,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2195,462.6,43.3,0.53,7.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2196,689.5,45.9,3.39,6.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2197,407.5,34.2,0.48,4.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2198,947.7,15.0,28.0,7.2,High Thermal Oxidation / Service Flag
BREMBO-CCM-2199,974.9,61.2,28.0,9.5,High Thermal Oxidation / Service Flag
BREMBO-CCM-2200,357.7,42.7,0.56,5.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2201,910.0,18.3,23.63,7.0,High Thermal Oxidation / Service Flag
BREMBO-CCM-2202,319.3,33.8,0.2,3.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2203,559.3,36.0,1.03,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2204,706.9,25.4,4.39,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2205,910.2,42.9,24.33,9.6,High Thermal Oxidation / Service Flag
BREMBO-CCM-2206,273.6,18.2,0.2,2.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2207,846.8,31.2,14.55,7.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2208,684.3,29.7,3.48,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2209,783.7,23.8,8.64,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2210,565.2,28.8,1.42,4.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2211,568.3,45.8,1.15,7.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2212,310.9,24.9,0.2,3.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2213,455.9,28.2,0.2,5.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2214,264.7,51.5,0.2,4.2,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2215,861.5,56.3,16.03,9.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2216,949.3,17.4,28.0,7.4,High Thermal Oxidation / Service Flag
BREMBO-CCM-2217,559.0,38.3,0.74,6.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2218,722.0,52.7,4.81,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2219,652.7,40.5,2.78,7.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2220,481.6,53.3,1.24,6.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2221,435.4,44.0,0.41,5.3,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2222,323.0,30.6,0.2,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2223,413.6,44.1,0.63,5.7,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2224,738.6,40.0,5.37,7.4,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2225,770.8,57.0,7.81,8.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2226,826.9,41.8,12.41,7.9,High Thermal Oxidation / Service Flag
BREMBO-CCM-2227,266.2,17.4,0.2,2.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2228,542.8,28.9,1.34,5.9,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2229,788.3,39.3,8.18,7.6,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2230,675.4,56.1,3.52,8.1,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2231,757.2,44.9,7.2,7.8,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2232,365.4,43.1,1.07,5.0,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2233,501.4,43.2,0.76,6.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2234,415.1,21.8,0.24,4.5,Optimal Carbon-Ceramic Matrix (CCM) Life
BREMBO-CCM-2235,435.6,24.0,0.59,4.1,Optimal Carbon-Ceramic Matrix (CCM) Life
