IMU_Sample_ID,Motorcycle_Lean_Angle_deg,Throttle_Opening_pct,IMU_Pitch_Wheelie_deg,Rear_Wheel_Slip_Ratio_pct,Slide_Control_State
DUCATI-GP-1963,23.4,28.8,4.2,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1964,53.6,74.8,2.6,10.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1965,63.6,95.7,0.2,15.4,Highside Risk / Instant Torque Cut
DUCATI-GP-1966,52.7,87.0,2.4,12.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1967,17.7,89.2,1.3,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1968,34.8,70.1,6.0,5.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1969,31.4,20.2,1.2,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1970,55.0,31.3,2.1,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1971,19.5,46.5,1.3,2.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1972,49.1,59.6,3.8,7.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1973,36.7,85.7,0.1,6.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1974,44.4,45.3,2.7,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1975,35.8,21.9,4.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1976,49.0,73.0,3.1,11.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1977,54.1,32.6,4.0,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1978,35.2,81.6,3.4,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1979,46.6,61.6,1.6,8.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1980,23.0,73.2,0.9,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1981,18.1,79.4,1.6,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1982,37.5,90.3,0.4,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1983,61.0,64.1,3.4,10.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1984,16.0,70.0,1.3,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1985,53.0,28.5,3.3,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1986,18.8,85.3,0.9,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1987,34.1,65.6,-0.2,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1988,43.3,87.3,1.9,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1989,50.2,62.6,3.7,9.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1990,46.6,60.3,3.6,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1991,16.8,25.9,4.1,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1992,39.3,93.0,2.7,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1993,30.8,36.3,2.1,2.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1994,37.1,40.9,3.3,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1995,54.6,55.5,1.3,9.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1996,63.8,59.6,1.7,12.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1997,31.0,43.8,1.2,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1998,51.9,83.2,1.5,11.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-1999,58.0,60.0,2.6,8.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2000,29.8,33.7,4.0,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2001,55.7,43.7,2.8,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2002,63.7,21.7,3.4,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2003,20.6,25.8,3.4,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2004,38.9,38.0,3.0,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2005,22.4,52.2,-3.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2006,54.7,20.2,6.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2007,45.1,93.6,3.3,10.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2008,15.5,38.7,1.5,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2009,15.1,37.0,2.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2010,24.7,21.1,3.2,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2011,44.5,32.4,0.1,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2012,57.6,98.6,1.0,15.0,Highside Risk / Instant Torque Cut
DUCATI-GP-2013,60.7,60.7,3.5,10.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2014,33.1,47.8,1.0,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2015,53.8,88.0,4.9,13.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2016,43.6,85.4,2.7,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2017,53.8,33.9,1.3,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2018,28.9,33.6,1.7,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2019,50.2,43.1,1.0,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2020,61.5,54.0,-1.4,10.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2021,22.5,71.1,0.5,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2022,51.7,26.0,4.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2023,54.9,71.7,3.5,10.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2024,29.6,71.6,1.0,6.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2025,27.5,36.3,-0.7,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2026,56.8,40.5,3.8,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2027,35.9,74.7,2.0,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2028,55.1,86.6,4.1,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2029,33.3,30.4,0.1,2.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2030,16.2,73.5,1.2,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2031,48.9,97.1,2.3,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2032,56.2,78.6,0.6,13.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2033,37.7,25.1,2.7,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2034,22.1,56.8,4.2,2.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2035,62.9,20.2,2.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2036,49.5,76.1,6.6,9.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2037,35.9,79.7,5.6,8.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2038,62.2,62.1,3.3,10.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2039,50.7,37.5,2.0,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2040,36.6,82.9,2.6,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2041,40.2,90.9,-0.2,11.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2042,56.6,36.5,4.1,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2043,26.1,57.9,5.3,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2044,27.3,79.3,3.9,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2045,62.1,70.4,2.5,11.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2046,54.9,75.4,4.8,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2047,40.7,40.3,2.6,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2048,35.5,99.8,-0.0,7.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2049,26.5,34.2,1.4,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2050,19.6,92.1,1.3,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2051,25.3,38.6,2.4,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2052,23.8,71.9,1.2,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2053,49.0,95.1,0.9,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2054,61.4,42.5,0.9,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2055,57.8,31.2,2.3,7.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2056,63.7,33.3,1.1,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2057,57.5,37.0,-0.0,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2058,42.6,58.6,2.2,7.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2059,46.1,98.2,4.4,13.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2060,61.6,28.8,0.4,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2061,34.6,32.8,-0.1,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2062,24.7,56.6,1.8,3.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2063,28.4,56.3,2.5,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2064,18.4,51.1,0.2,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2065,27.0,44.3,4.6,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2066,35.7,22.8,2.0,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2067,60.4,88.9,4.0,12.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2068,54.7,69.5,2.2,11.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2069,31.8,59.7,2.4,3.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2070,56.5,34.5,2.6,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2071,38.7,21.1,3.1,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2072,45.6,76.8,3.7,10.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2073,28.0,91.4,1.4,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2074,19.7,34.7,2.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2075,55.6,98.4,0.8,17.7,Highside Risk / Instant Torque Cut
DUCATI-GP-2076,49.9,67.8,1.2,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2077,46.5,20.1,6.7,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2078,21.9,95.6,0.7,5.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2079,31.7,73.4,4.1,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2080,31.0,25.3,2.0,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2081,35.2,94.3,1.3,9.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2082,38.3,40.7,1.3,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2083,52.5,39.6,3.8,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2084,56.2,57.9,3.5,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2085,61.1,42.0,0.5,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2086,40.7,75.1,1.5,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2087,23.2,28.6,2.0,2.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2088,25.7,52.5,4.0,3.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2089,29.7,86.7,2.3,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2090,25.0,21.8,2.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2091,30.6,83.8,-0.1,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2092,50.5,49.0,1.4,7.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2093,38.4,57.5,4.1,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2094,34.9,62.7,-1.5,5.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2095,18.7,47.1,2.6,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2096,56.3,86.4,1.2,13.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2097,38.0,73.3,2.1,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2098,56.9,41.8,6.2,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2099,53.4,77.2,-1.7,13.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2100,60.4,23.7,0.3,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2101,43.6,21.2,0.4,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2102,34.6,45.6,2.1,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2103,60.9,58.3,5.1,8.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2104,61.7,59.4,3.4,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2105,50.3,32.3,5.2,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2106,20.3,54.0,-1.4,3.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2107,24.7,57.4,3.3,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2108,55.6,64.5,2.1,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2109,21.2,88.3,6.0,6.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2110,26.5,96.2,3.4,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2111,22.8,75.1,2.2,4.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2112,31.3,86.3,2.3,8.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2113,39.5,33.7,5.0,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2114,39.2,46.1,3.2,6.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2115,21.9,23.9,2.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2116,24.0,21.8,-0.2,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2117,63.0,67.0,1.4,11.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2118,22.4,27.7,1.6,2.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2119,21.6,90.6,1.6,5.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2120,52.3,71.8,3.5,10.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2121,18.8,52.5,4.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2122,28.9,69.6,-0.8,7.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2123,15.3,84.3,4.4,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2124,59.2,94.7,1.1,16.4,Highside Risk / Instant Torque Cut
DUCATI-GP-2125,34.0,47.0,2.1,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2126,21.4,95.8,-1.8,4.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2127,52.6,83.9,1.2,12.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2128,44.7,27.3,5.2,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2129,37.6,92.4,2.7,9.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2130,21.6,75.6,5.3,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2131,21.1,40.3,3.4,5.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2132,17.7,68.2,1.3,2.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2133,30.7,54.9,3.7,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2134,32.3,57.5,2.5,5.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2135,18.8,56.2,5.5,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2136,55.4,50.3,3.8,6.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2137,21.2,84.5,2.1,6.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2138,29.0,85.7,-0.0,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2139,62.9,77.1,3.7,12.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2140,53.7,70.5,-0.9,10.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2141,32.4,59.4,3.0,6.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2142,25.9,35.9,2.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2143,27.8,73.3,3.4,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2144,37.4,43.0,4.4,4.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2145,39.2,95.1,3.0,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2146,30.8,41.0,3.0,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2147,46.3,51.9,1.9,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2148,46.2,83.5,2.1,8.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2149,32.6,95.4,3.5,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2150,18.2,94.0,4.7,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2151,53.9,48.9,-0.2,6.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2152,26.0,50.8,7.7,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2153,32.8,76.5,2.6,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2154,56.6,34.4,1.5,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2155,40.9,65.3,2.7,9.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2156,22.3,30.0,2.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2157,18.5,33.8,4.9,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2158,39.5,38.2,4.1,3.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2159,38.6,66.9,4.0,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2160,46.9,66.7,2.8,8.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2161,16.5,32.0,-0.8,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2162,48.1,78.2,3.9,10.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2163,63.5,75.6,4.4,14.0,Highside Risk / Instant Torque Cut
DUCATI-GP-2164,44.5,54.5,4.1,9.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2165,46.6,46.9,1.9,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2166,28.4,29.4,1.1,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2167,22.4,21.8,3.1,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2168,63.1,49.9,5.4,11.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2169,50.8,83.9,2.8,13.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2170,57.0,37.2,2.5,7.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2171,43.6,44.4,4.0,4.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2172,38.8,70.8,1.0,7.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2173,54.0,85.8,1.9,13.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2174,44.9,22.6,-2.2,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2175,43.9,56.0,3.3,9.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2176,36.1,25.9,2.6,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2177,60.0,43.2,3.1,6.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2178,56.2,29.3,-1.5,4.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2179,36.1,70.0,4.1,9.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2180,33.6,83.6,3.6,6.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2181,54.2,60.9,2.1,10.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2182,46.0,44.1,1.7,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2183,59.7,36.2,3.0,5.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2184,25.0,63.5,3.1,4.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2185,27.9,74.6,0.7,7.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2186,47.6,59.5,1.0,8.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2187,54.2,20.9,0.3,2.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2188,37.0,56.1,5.7,5.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2189,43.8,89.3,3.0,9.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2190,33.4,64.4,1.7,4.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2191,44.7,22.3,2.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2192,29.4,93.8,1.6,7.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2193,42.2,74.9,3.7,9.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2194,22.4,99.9,-0.7,6.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2195,29.5,69.5,1.7,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2196,15.2,73.8,2.9,3.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2197,48.4,79.9,3.0,11.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2198,61.0,32.2,1.8,4.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2199,47.6,41.8,1.8,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2200,18.7,68.5,2.8,6.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2201,62.3,56.4,1.9,12.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2202,29.4,36.8,4.6,3.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2203,18.5,74.8,5.5,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2204,56.5,41.9,1.4,8.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2205,39.4,71.1,0.8,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2206,24.4,44.8,0.7,2.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2207,32.6,58.7,-0.5,6.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2208,38.6,81.4,5.1,8.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2209,46.8,29.4,0.9,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2210,42.7,58.5,2.8,5.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2211,34.0,95.3,0.3,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2212,52.3,25.0,3.3,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2213,37.4,60.4,-1.0,4.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2214,37.3,41.5,0.3,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2215,61.7,76.4,3.4,12.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2216,27.9,32.8,3.2,2.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2217,30.0,69.3,2.2,5.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2218,24.5,76.0,-0.5,5.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2219,26.5,27.9,3.6,4.5,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2220,60.6,97.3,1.9,17.2,Highside Risk / Instant Torque Cut
DUCATI-GP-2221,47.3,71.3,3.6,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2222,41.1,99.4,3.5,10.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2223,47.5,75.2,2.2,9.7,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2224,28.6,40.5,5.3,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2225,30.0,68.0,5.0,4.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2226,31.5,29.4,-1.0,3.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2227,32.1,30.8,4.8,2.3,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2228,29.2,73.5,2.9,6.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2229,56.7,50.3,5.3,8.6,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2230,16.3,57.9,6.0,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2231,57.6,52.1,3.7,8.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2232,19.5,67.2,2.6,2.1,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2233,58.9,82.7,5.4,13.2,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2234,25.3,22.0,0.9,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2235,19.9,59.0,4.8,2.9,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2236,31.4,85.7,4.2,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2237,43.2,71.0,0.8,7.8,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2238,43.1,67.2,1.0,8.4,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2239,29.0,38.9,1.7,2.0,Ducati Slide Control (DSC) Optimal Drift
DUCATI-GP-2240,21.6,96.2,4.9,5.1,Ducati Slide Control (DSC) Optimal Drift
