Lighting_Frame_ID,Active_Micro_Pixels,LED_Junction_Temp_C,High_Beam_Range_Lux,Oncoming_Driver_Glare_Lux,Matrix_Quality_State
MARELLI-LED-1862,881713,88.4,156.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1863,508992,82.5,161.9,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1864,796642,82.9,155.9,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1865,796622,81.2,164.3,0.26,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1866,547539,76.1,171.8,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1867,964864,97.7,125.5,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1868,885511,86.9,148.0,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1869,462311,77.5,164.8,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1870,908808,86.9,142.5,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1871,548102,77.7,159.4,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1872,785586,81.9,158.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1873,621982,81.9,155.4,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1874,991768,91.6,137.7,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1875,852499,83.5,157.9,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1876,838234,93.7,143.5,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1877,965613,98.2,135.0,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1878,678600,84.5,147.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1879,700536,96.3,134.5,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1880,645242,91.9,143.9,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1881,834097,91.0,144.3,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1882,1087954,98.9,135.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1883,758842,95.6,118.8,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1884,452590,70.6,185.8,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1885,1086120,94.7,128.3,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1886,510302,69.6,181.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1887,483610,82.9,152.2,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1888,961193,98.3,132.0,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1889,571882,76.9,167.7,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1890,437601,74.8,173.2,0.45,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1891,629558,81.4,162.5,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1892,1150490,103.5,117.9,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1893,1000930,96.7,137.0,0.27,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1894,464878,74.3,168.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1895,851292,95.2,134.5,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1896,552585,76.9,166.7,0.39,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1897,596691,78.7,163.2,0.41,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1898,782712,79.4,161.2,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1899,680691,87.1,155.0,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1900,700442,81.8,157.4,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1901,476585,75.2,176.5,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1902,986652,92.2,144.1,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1903,990609,89.4,144.6,0.33,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1904,719288,80.0,163.5,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1905,1014589,97.5,127.2,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1906,805433,95.3,136.5,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1907,923419,97.0,129.9,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1908,939710,94.6,134.4,0.45,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1909,1181310,98.6,122.9,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1910,415015,80.9,163.6,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1911,837915,92.5,137.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1912,899440,90.6,139.0,0.33,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1913,507816,71.8,176.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1914,491293,84.5,153.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1915,719671,88.5,150.5,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1916,640886,79.3,161.7,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1917,839234,82.7,158.1,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1918,1212844,98.9,130.1,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1919,573690,84.2,154.7,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1920,1286798,100.9,123.4,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1921,481414,84.4,152.0,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1922,588762,86.9,151.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1923,914678,89.9,140.9,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1924,422878,70.6,179.0,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1925,471444,68.4,184.8,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1926,497279,83.6,158.0,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1927,682326,76.9,166.6,0.63,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1928,645262,82.8,157.4,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1929,904720,92.1,141.5,0.3,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1930,1143696,96.9,127.4,0.36,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1931,518916,71.0,177.9,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1932,705221,80.2,158.5,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1933,1114140,92.1,140.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1934,1125448,100.6,124.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1935,980444,85.4,145.7,0.46,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1936,459371,83.3,160.5,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1937,1041742,92.8,133.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1938,1014333,98.2,130.4,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1939,590084,83.8,159.7,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1940,905762,84.2,151.2,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1941,765115,87.8,151.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1942,1120198,108.0,111.0,0.25,Thermal Derate / Pixel Mask Active
MARELLI-LED-1943,559544,66.5,189.6,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1944,780079,89.2,147.1,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1945,732111,93.1,141.3,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1946,1158250,97.5,127.9,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1947,889779,91.9,140.0,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1948,685115,73.1,171.7,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1949,856477,89.2,144.9,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1950,641578,77.7,163.9,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1951,734966,80.7,161.2,0.29,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1952,656133,80.4,159.6,0.3,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1953,1266526,97.0,130.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1954,754026,83.0,151.8,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1955,769882,83.3,161.4,0.56,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1956,569009,75.0,172.0,0.63,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1957,797138,95.6,132.3,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1958,861454,89.6,145.1,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1959,659858,75.0,167.2,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1960,483680,82.3,159.5,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1961,602871,74.8,168.6,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1962,807309,97.1,122.5,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1963,479285,75.3,172.2,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1964,973800,88.3,141.5,0.38,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1965,554872,77.5,164.1,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1966,599181,77.2,172.4,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1967,829450,84.0,159.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1968,680282,89.3,141.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1969,656533,85.8,157.6,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1970,891416,93.4,132.6,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1971,772117,82.7,151.7,0.55,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1972,690431,80.5,159.8,0.34,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1973,872244,88.4,152.9,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1974,523895,78.7,162.6,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1975,1224858,103.0,124.0,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1976,465772,78.9,155.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1977,839325,89.5,144.0,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1978,1007644,84.7,154.9,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1979,614423,80.4,157.4,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1980,861293,83.9,150.4,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1981,811567,83.7,152.0,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1982,619465,86.0,149.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1983,1222984,102.8,119.1,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1984,770755,84.6,159.9,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1985,679570,88.5,153.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1986,403395,75.3,173.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1987,972415,104.6,117.4,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1988,1104846,105.8,109.3,0.03,Thermal Derate / Pixel Mask Active
MARELLI-LED-1989,1022706,106.9,111.3,0.1,Thermal Derate / Pixel Mask Active
MARELLI-LED-1990,913175,96.9,129.1,0.36,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1991,787678,85.4,154.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1992,810978,85.7,150.6,0.34,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1993,780575,92.9,142.8,0.45,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1994,924648,96.7,132.3,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1995,1004284,101.9,123.3,0.26,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1996,985391,98.6,122.8,0.33,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1997,904511,101.2,122.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1998,635039,78.5,169.1,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-1999,1164437,100.4,124.1,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2000,448062,67.8,178.9,0.3,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2001,846826,82.2,160.2,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2002,1077893,105.7,121.9,0.06,Thermal Derate / Pixel Mask Active
MARELLI-LED-2003,1124985,97.8,126.6,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2004,821997,90.6,146.2,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2005,992132,98.8,127.5,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2006,1240743,97.0,124.5,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2007,665118,86.8,147.6,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2008,809370,96.9,130.0,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2009,407659,78.1,169.8,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2010,996869,98.1,130.0,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2011,657216,88.1,153.1,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2012,863365,85.8,150.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2013,1291681,106.6,108.6,0.19,Thermal Derate / Pixel Mask Active
MARELLI-LED-2014,561772,87.3,155.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2015,1254215,94.9,132.9,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2016,654629,83.5,152.6,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2017,1252793,110.2,107.2,0.08,Thermal Derate / Pixel Mask Active
MARELLI-LED-2018,658687,78.9,165.3,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2019,974684,82.9,161.4,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2020,860068,78.5,157.3,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2021,702501,93.3,131.4,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2022,1295140,106.7,112.6,0.07,Thermal Derate / Pixel Mask Active
MARELLI-LED-2023,511277,80.7,161.2,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2024,1121853,94.7,139.9,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2025,897860,94.6,137.1,0.28,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2026,522738,86.7,145.9,0.25,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2027,789677,90.4,143.3,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2028,628351,88.9,152.4,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2029,1296188,116.5,100.0,0.02,Thermal Derate / Pixel Mask Active
MARELLI-LED-2030,858373,84.7,158.4,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2031,466311,73.5,172.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2032,667128,83.2,154.8,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2033,431757,73.3,175.9,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2034,656828,90.4,141.9,0.22,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2035,911476,98.4,124.2,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2036,1295694,111.8,103.2,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-2037,922290,84.2,158.9,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2038,776720,89.6,144.4,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2039,930286,86.0,152.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2040,915455,85.0,152.6,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2041,920046,92.8,135.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2042,1061516,88.3,144.7,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2043,1068876,100.8,115.7,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2044,912670,86.4,141.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2045,622553,81.4,166.8,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2046,1200221,101.4,124.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2047,1124665,94.1,137.0,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2048,700976,81.0,156.4,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2049,1045717,102.2,118.2,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2050,1152024,97.1,133.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2051,838450,100.5,128.8,0.26,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2052,646829,78.8,163.7,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2053,1208654,110.4,104.9,0.12,Thermal Derate / Pixel Mask Active
MARELLI-LED-2054,640112,85.4,157.1,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2055,909746,97.6,133.8,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2056,1075941,93.8,133.4,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2057,737103,81.8,166.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2058,1152351,105.7,116.7,0.07,Thermal Derate / Pixel Mask Active
MARELLI-LED-2059,1163733,102.7,121.8,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2060,1102443,100.0,127.1,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2061,915978,92.0,140.2,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2062,1042373,95.0,137.6,0.1,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2063,423073,69.8,183.4,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2064,1092636,92.2,138.3,0.35,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2065,1054595,95.9,132.9,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2066,649648,70.5,174.0,0.3,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2067,875339,85.5,148.6,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2068,735187,80.1,157.8,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2069,477079,82.8,154.1,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2070,819507,88.3,137.7,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2071,603213,76.6,165.3,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2072,530559,75.0,178.4,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2073,1020590,87.4,144.5,0.21,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2074,746244,78.4,160.1,0.23,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2075,881524,95.2,139.3,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2076,658756,88.7,140.4,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2077,412145,65.8,185.2,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2078,1088079,108.3,112.1,0.25,Thermal Derate / Pixel Mask Active
MARELLI-LED-2079,1061368,96.2,133.8,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2080,789117,82.3,157.2,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2081,945994,90.1,142.7,0.16,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2082,1133543,101.0,127.6,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2083,811584,85.1,151.2,0.56,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2084,415145,68.6,188.8,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2085,1007510,104.8,120.7,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2086,825973,89.3,143.8,0.41,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2087,606408,79.6,167.0,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2088,468207,77.8,164.2,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2089,719832,82.5,157.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2090,1052029,98.1,128.9,0.04,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2091,1132840,94.5,134.9,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2092,1281335,103.3,116.4,0.14,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2093,1024464,102.5,126.7,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2094,1228119,109.9,116.4,0.15,Thermal Derate / Pixel Mask Active
MARELLI-LED-2095,1111084,103.2,122.1,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2096,1267451,108.2,110.4,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-2097,428897,73.9,172.2,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2098,698480,83.6,162.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2099,1228763,94.2,136.3,0.32,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2100,663255,88.5,148.6,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2101,576413,71.7,179.5,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2102,1092764,105.5,112.7,0.11,Thermal Derate / Pixel Mask Active
MARELLI-LED-2103,1227270,93.7,136.6,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2104,943267,86.7,148.7,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2105,903773,85.0,147.8,0.11,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2106,1259079,118.6,99.8,0.3,Thermal Derate / Pixel Mask Active
MARELLI-LED-2107,1221886,114.6,102.1,0.1,Thermal Derate / Pixel Mask Active
MARELLI-LED-2108,903212,95.3,143.7,0.2,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2109,1006422,99.4,128.9,0.19,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2110,1107906,108.2,116.5,0.01,Thermal Derate / Pixel Mask Active
MARELLI-LED-2111,710476,71.0,180.6,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2112,1255040,110.0,113.3,0.05,Thermal Derate / Pixel Mask Active
MARELLI-LED-2113,906809,91.0,142.1,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2114,712160,94.9,132.6,0.09,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2115,1044888,92.5,137.3,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2116,1138916,93.1,137.5,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2117,833286,87.9,145.8,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2118,951359,87.1,135.9,0.01,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2119,1277320,102.3,117.3,0.47,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2120,531380,79.7,158.7,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2121,965512,92.3,139.9,0.02,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2122,925501,95.9,132.9,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2123,441748,75.0,172.3,0.07,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2124,517835,73.0,162.8,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2125,658008,79.1,160.2,0.05,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2126,1063696,94.3,139.7,0.03,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2127,983762,98.7,128.0,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2128,1246216,104.7,123.8,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2129,819456,84.1,153.0,0.3,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2130,505743,68.0,172.7,0.13,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2131,859117,87.3,146.6,0.06,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2132,527109,86.6,146.2,0.08,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2133,531522,77.5,166.9,0.17,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2134,606417,83.6,156.6,0.15,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2135,1140186,107.1,111.8,0.67,Thermal Derate / Pixel Mask Active
MARELLI-LED-2136,829163,91.7,137.2,0.18,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2137,1255217,110.5,107.4,0.33,Thermal Derate / Pixel Mask Active
MARELLI-LED-2138,868320,92.6,142.7,0.58,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2139,507041,74.9,170.9,0.12,Crystal-Clear Matrix Laser-LED (600m)
MARELLI-LED-2140,1276024,100.0,123.2,0.01,Crystal-Clear Matrix Laser-LED (600m)
