Drive_Segment_ID,Vehicle_Speed_mph,Power_Demand_kW,Operating_Hybrid_Mode,Instant_Fuel_Economy_MPG,Clutch_Lockup_State
HONDA-eHEV-1765,30.2,39.5,Hybrid Drive (Engine-Gen + Traction Motor),40.2,Disengaged / Electric Motor
HONDA-eHEV-1766,44.9,59.4,Hybrid Drive (Engine-Gen + Traction Motor),47.9,Disengaged / Electric Motor
HONDA-eHEV-1767,40.8,34.1,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-1768,30.2,45.2,Hybrid Drive (Engine-Gen + Traction Motor),48.0,Disengaged / Electric Motor
HONDA-eHEV-1769,27.6,25.1,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-1770,55.6,66.6,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-1771,72.7,78.4,Hybrid Drive (Engine-Gen + Traction Motor),47.6,Disengaged / Electric Motor
HONDA-eHEV-1772,50.3,61.3,Hybrid Drive (Engine-Gen + Traction Motor),39.5,Disengaged / Electric Motor
HONDA-eHEV-1773,47.2,56.0,Hybrid Drive (Engine-Gen + Traction Motor),40.3,Disengaged / Electric Motor
HONDA-eHEV-1774,67.1,65.5,Hybrid Drive (Engine-Gen + Traction Motor),44.9,Disengaged / Electric Motor
HONDA-eHEV-1775,42.2,41.7,Hybrid Drive (Engine-Gen + Traction Motor),46.1,Disengaged / Electric Motor
HONDA-eHEV-1776,57.7,56.8,Hybrid Drive (Engine-Gen + Traction Motor),47.2,Disengaged / Electric Motor
HONDA-eHEV-1777,18.3,26.2,Hybrid Drive (Engine-Gen + Traction Motor),44.3,Disengaged / Electric Motor
HONDA-eHEV-1778,55.1,71.2,Hybrid Drive (Engine-Gen + Traction Motor),43.1,Disengaged / Electric Motor
HONDA-eHEV-1779,64.3,69.1,Hybrid Drive (Engine-Gen + Traction Motor),42.1,Disengaged / Electric Motor
HONDA-eHEV-1780,58.2,66.2,Hybrid Drive (Engine-Gen + Traction Motor),46.1,Disengaged / Electric Motor
HONDA-eHEV-1781,29.9,29.7,Hybrid Drive (Engine-Gen + Traction Motor),47.6,Disengaged / Electric Motor
HONDA-eHEV-1782,24.6,12.0,EV Drive (Battery Only),65.0,Disengaged / Electric Motor
HONDA-eHEV-1783,45.8,47.3,Hybrid Drive (Engine-Gen + Traction Motor),41.0,Disengaged / Electric Motor
HONDA-eHEV-1784,59.2,57.7,Hybrid Drive (Engine-Gen + Traction Motor),41.8,Disengaged / Electric Motor
HONDA-eHEV-1785,63.6,78.6,Hybrid Drive (Engine-Gen + Traction Motor),39.3,Disengaged / Electric Motor
HONDA-eHEV-1786,24.8,17.5,EV Drive (Battery Only),68.7,Disengaged / Electric Motor
HONDA-eHEV-1787,74.8,84.3,Hybrid Drive (Engine-Gen + Traction Motor),40.7,Disengaged / Electric Motor
HONDA-eHEV-1788,62.1,53.8,Hybrid Drive (Engine-Gen + Traction Motor),40.0,Disengaged / Electric Motor
HONDA-eHEV-1789,39.7,46.8,Hybrid Drive (Engine-Gen + Traction Motor),44.4,Disengaged / Electric Motor
HONDA-eHEV-1790,19.2,25.3,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-1791,46.0,54.8,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-1792,73.3,74.3,Hybrid Drive (Engine-Gen + Traction Motor),40.9,Disengaged / Electric Motor
HONDA-eHEV-1793,61.7,68.0,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-1794,45.6,43.4,Hybrid Drive (Engine-Gen + Traction Motor),48.3,Disengaged / Electric Motor
HONDA-eHEV-1795,52.6,42.1,Hybrid Drive (Engine-Gen + Traction Motor),40.4,Disengaged / Electric Motor
HONDA-eHEV-1796,61.8,67.1,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-1797,51.0,60.8,Hybrid Drive (Engine-Gen + Traction Motor),41.5,Disengaged / Electric Motor
HONDA-eHEV-1798,30.7,22.6,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-1799,47.6,55.5,Hybrid Drive (Engine-Gen + Traction Motor),43.0,Disengaged / Electric Motor
HONDA-eHEV-1800,31.0,43.4,Hybrid Drive (Engine-Gen + Traction Motor),41.2,Disengaged / Electric Motor
HONDA-eHEV-1801,27.9,33.3,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
HONDA-eHEV-1802,57.6,67.0,Hybrid Drive (Engine-Gen + Traction Motor),46.7,Disengaged / Electric Motor
HONDA-eHEV-1803,33.9,37.7,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-1804,26.7,11.4,EV Drive (Battery Only),66.2,Disengaged / Electric Motor
HONDA-eHEV-1805,36.9,29.1,Hybrid Drive (Engine-Gen + Traction Motor),48.5,Disengaged / Electric Motor
HONDA-eHEV-1806,57.3,56.6,Hybrid Drive (Engine-Gen + Traction Motor),45.9,Disengaged / Electric Motor
HONDA-eHEV-1807,18.0,34.3,Hybrid Drive (Engine-Gen + Traction Motor),39.5,Disengaged / Electric Motor
HONDA-eHEV-1808,35.1,48.8,Hybrid Drive (Engine-Gen + Traction Motor),44.3,Disengaged / Electric Motor
HONDA-eHEV-1809,41.6,57.1,Hybrid Drive (Engine-Gen + Traction Motor),42.8,Disengaged / Electric Motor
HONDA-eHEV-1810,18.9,24.9,EV Drive (Battery Only),73.4,Disengaged / Electric Motor
HONDA-eHEV-1811,30.0,17.2,EV Drive (Battery Only),71.9,Disengaged / Electric Motor
HONDA-eHEV-1812,44.2,35.5,Hybrid Drive (Engine-Gen + Traction Motor),52.5,Disengaged / Electric Motor
HONDA-eHEV-1813,69.6,73.3,Hybrid Drive (Engine-Gen + Traction Motor),40.5,Disengaged / Electric Motor
HONDA-eHEV-1814,40.1,29.2,Hybrid Drive (Engine-Gen + Traction Motor),45.8,Disengaged / Electric Motor
HONDA-eHEV-1815,19.7,17.4,EV Drive (Battery Only),65.6,Disengaged / Electric Motor
HONDA-eHEV-1816,18.6,27.2,Hybrid Drive (Engine-Gen + Traction Motor),43.7,Disengaged / Electric Motor
HONDA-eHEV-1817,29.5,39.2,Hybrid Drive (Engine-Gen + Traction Motor),38.8,Disengaged / Electric Motor
HONDA-eHEV-1818,36.9,44.7,Hybrid Drive (Engine-Gen + Traction Motor),41.8,Disengaged / Electric Motor
HONDA-eHEV-1819,55.0,56.3,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-1820,18.1,28.5,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-1821,32.0,25.4,Hybrid Drive (Engine-Gen + Traction Motor),41.2,Disengaged / Electric Motor
HONDA-eHEV-1822,63.1,74.4,Hybrid Drive (Engine-Gen + Traction Motor),44.7,Disengaged / Electric Motor
HONDA-eHEV-1823,75.4,87.9,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-1824,52.6,42.5,Hybrid Drive (Engine-Gen + Traction Motor),44.4,Disengaged / Electric Motor
HONDA-eHEV-1825,34.1,39.8,Hybrid Drive (Engine-Gen + Traction Motor),41.2,Disengaged / Electric Motor
HONDA-eHEV-1826,24.6,27.9,Hybrid Drive (Engine-Gen + Traction Motor),43.6,Disengaged / Electric Motor
HONDA-eHEV-1827,78.6,73.6,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-1828,46.5,50.7,Hybrid Drive (Engine-Gen + Traction Motor),46.3,Disengaged / Electric Motor
HONDA-eHEV-1829,69.6,69.8,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-1830,69.2,66.8,Hybrid Drive (Engine-Gen + Traction Motor),41.0,Disengaged / Electric Motor
HONDA-eHEV-1831,61.3,71.0,Hybrid Drive (Engine-Gen + Traction Motor),47.8,Disengaged / Electric Motor
HONDA-eHEV-1832,67.2,64.7,Hybrid Drive (Engine-Gen + Traction Motor),47.9,Disengaged / Electric Motor
HONDA-eHEV-1833,37.1,34.8,Hybrid Drive (Engine-Gen + Traction Motor),47.5,Disengaged / Electric Motor
HONDA-eHEV-1834,24.6,26.4,Hybrid Drive (Engine-Gen + Traction Motor),46.1,Disengaged / Electric Motor
HONDA-eHEV-1835,51.8,37.7,Hybrid Drive (Engine-Gen + Traction Motor),45.1,Disengaged / Electric Motor
HONDA-eHEV-1836,54.4,50.5,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
HONDA-eHEV-1837,54.0,68.9,Hybrid Drive (Engine-Gen + Traction Motor),45.5,Disengaged / Electric Motor
HONDA-eHEV-1838,18.6,7.5,EV Drive (Battery Only),73.0,Disengaged / Electric Motor
HONDA-eHEV-1839,61.5,57.0,Hybrid Drive (Engine-Gen + Traction Motor),37.1,Disengaged / Electric Motor
HONDA-eHEV-1840,19.2,23.6,EV Drive (Battery Only),71.3,Disengaged / Electric Motor
HONDA-eHEV-1841,66.3,72.2,Hybrid Drive (Engine-Gen + Traction Motor),47.6,Disengaged / Electric Motor
HONDA-eHEV-1842,38.6,40.7,Hybrid Drive (Engine-Gen + Traction Motor),45.1,Disengaged / Electric Motor
HONDA-eHEV-1843,75.3,75.0,Hybrid Drive (Engine-Gen + Traction Motor),44.9,Disengaged / Electric Motor
HONDA-eHEV-1844,66.7,72.0,Hybrid Drive (Engine-Gen + Traction Motor),43.9,Disengaged / Electric Motor
HONDA-eHEV-1845,72.7,68.0,Hybrid Drive (Engine-Gen + Traction Motor),46.3,Disengaged / Electric Motor
HONDA-eHEV-1846,31.5,44.6,Hybrid Drive (Engine-Gen + Traction Motor),43.3,Disengaged / Electric Motor
HONDA-eHEV-1847,56.9,45.5,Hybrid Drive (Engine-Gen + Traction Motor),40.8,Disengaged / Electric Motor
HONDA-eHEV-1848,36.3,41.0,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-1849,51.0,55.4,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
HONDA-eHEV-1850,41.2,51.6,Hybrid Drive (Engine-Gen + Traction Motor),43.3,Disengaged / Electric Motor
HONDA-eHEV-1851,36.4,44.1,Hybrid Drive (Engine-Gen + Traction Motor),42.3,Disengaged / Electric Motor
HONDA-eHEV-1852,28.3,46.4,Hybrid Drive (Engine-Gen + Traction Motor),41.1,Disengaged / Electric Motor
HONDA-eHEV-1853,35.5,42.2,Hybrid Drive (Engine-Gen + Traction Motor),45.5,Disengaged / Electric Motor
HONDA-eHEV-1854,41.5,39.6,Hybrid Drive (Engine-Gen + Traction Motor),38.9,Disengaged / Electric Motor
HONDA-eHEV-1855,30.0,26.2,Hybrid Drive (Engine-Gen + Traction Motor),41.2,Disengaged / Electric Motor
HONDA-eHEV-1856,63.5,75.4,Hybrid Drive (Engine-Gen + Traction Motor),45.4,Disengaged / Electric Motor
HONDA-eHEV-1857,73.8,83.0,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-1858,60.8,69.0,Hybrid Drive (Engine-Gen + Traction Motor),44.0,Disengaged / Electric Motor
HONDA-eHEV-1859,22.0,16.9,EV Drive (Battery Only),69.9,Disengaged / Electric Motor
HONDA-eHEV-1860,44.2,57.5,Hybrid Drive (Engine-Gen + Traction Motor),42.2,Disengaged / Electric Motor
HONDA-eHEV-1861,22.8,20.8,EV Drive (Battery Only),65.9,Disengaged / Electric Motor
HONDA-eHEV-1862,61.5,53.9,Hybrid Drive (Engine-Gen + Traction Motor),42.8,Disengaged / Electric Motor
HONDA-eHEV-1863,33.3,40.0,Hybrid Drive (Engine-Gen + Traction Motor),39.4,Disengaged / Electric Motor
HONDA-eHEV-1864,50.8,52.0,Hybrid Drive (Engine-Gen + Traction Motor),46.4,Disengaged / Electric Motor
HONDA-eHEV-1865,29.6,25.8,Hybrid Drive (Engine-Gen + Traction Motor),46.0,Disengaged / Electric Motor
HONDA-eHEV-1866,27.2,37.7,Hybrid Drive (Engine-Gen + Traction Motor),46.2,Disengaged / Electric Motor
HONDA-eHEV-1867,64.1,72.9,Hybrid Drive (Engine-Gen + Traction Motor),51.1,Disengaged / Electric Motor
HONDA-eHEV-1868,52.9,49.2,Hybrid Drive (Engine-Gen + Traction Motor),39.7,Disengaged / Electric Motor
HONDA-eHEV-1869,18.5,15.0,EV Drive (Battery Only),68.4,Disengaged / Electric Motor
HONDA-eHEV-1870,59.3,57.2,Hybrid Drive (Engine-Gen + Traction Motor),46.0,Disengaged / Electric Motor
HONDA-eHEV-1871,75.9,76.2,Hybrid Drive (Engine-Gen + Traction Motor),43.8,Disengaged / Electric Motor
HONDA-eHEV-1872,64.8,76.5,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-1873,36.2,38.0,Hybrid Drive (Engine-Gen + Traction Motor),41.6,Disengaged / Electric Motor
HONDA-eHEV-1874,42.7,43.0,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-1875,27.7,35.4,Hybrid Drive (Engine-Gen + Traction Motor),43.8,Disengaged / Electric Motor
HONDA-eHEV-1876,30.6,37.5,Hybrid Drive (Engine-Gen + Traction Motor),51.5,Disengaged / Electric Motor
HONDA-eHEV-1877,38.9,43.5,Hybrid Drive (Engine-Gen + Traction Motor),47.5,Disengaged / Electric Motor
HONDA-eHEV-1878,74.2,66.6,Hybrid Drive (Engine-Gen + Traction Motor),48.5,Disengaged / Electric Motor
HONDA-eHEV-1879,54.7,54.7,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-1880,44.5,61.3,Hybrid Drive (Engine-Gen + Traction Motor),46.5,Disengaged / Electric Motor
HONDA-eHEV-1881,75.5,64.3,Hybrid Drive (Engine-Gen + Traction Motor),41.3,Disengaged / Electric Motor
HONDA-eHEV-1882,69.4,76.1,Hybrid Drive (Engine-Gen + Traction Motor),51.1,Disengaged / Electric Motor
HONDA-eHEV-1883,66.9,52.9,Hybrid Drive (Engine-Gen + Traction Motor),41.5,Disengaged / Electric Motor
HONDA-eHEV-1884,34.5,34.1,Hybrid Drive (Engine-Gen + Traction Motor),45.1,Disengaged / Electric Motor
HONDA-eHEV-1885,59.7,66.5,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-1886,52.0,69.5,Hybrid Drive (Engine-Gen + Traction Motor),46.2,Disengaged / Electric Motor
HONDA-eHEV-1887,75.2,68.4,Hybrid Drive (Engine-Gen + Traction Motor),50.2,Disengaged / Electric Motor
HONDA-eHEV-1888,37.7,46.5,Hybrid Drive (Engine-Gen + Traction Motor),45.5,Disengaged / Electric Motor
HONDA-eHEV-1889,19.7,14.9,EV Drive (Battery Only),67.8,Disengaged / Electric Motor
HONDA-eHEV-1890,18.6,25.8,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-1891,78.0,83.9,Hybrid Drive (Engine-Gen + Traction Motor),44.3,Disengaged / Electric Motor
HONDA-eHEV-1892,68.1,71.3,Hybrid Drive (Engine-Gen + Traction Motor),40.7,Disengaged / Electric Motor
HONDA-eHEV-1893,15.7,20.7,EV Drive (Battery Only),71.9,Disengaged / Electric Motor
HONDA-eHEV-1894,33.1,20.3,Hybrid Drive (Engine-Gen + Traction Motor),43.9,Disengaged / Electric Motor
HONDA-eHEV-1895,50.8,41.0,Hybrid Drive (Engine-Gen + Traction Motor),52.1,Disengaged / Electric Motor
HONDA-eHEV-1896,29.7,33.5,Hybrid Drive (Engine-Gen + Traction Motor),51.2,Disengaged / Electric Motor
HONDA-eHEV-1897,42.8,36.0,Hybrid Drive (Engine-Gen + Traction Motor),40.7,Disengaged / Electric Motor
HONDA-eHEV-1898,32.9,38.1,Hybrid Drive (Engine-Gen + Traction Motor),48.7,Disengaged / Electric Motor
HONDA-eHEV-1899,44.9,46.7,Hybrid Drive (Engine-Gen + Traction Motor),47.4,Disengaged / Electric Motor
HONDA-eHEV-1900,46.1,48.5,Hybrid Drive (Engine-Gen + Traction Motor),44.7,Disengaged / Electric Motor
HONDA-eHEV-1901,73.8,89.2,Hybrid Drive (Engine-Gen + Traction Motor),41.2,Disengaged / Electric Motor
HONDA-eHEV-1902,41.9,39.9,Hybrid Drive (Engine-Gen + Traction Motor),50.2,Disengaged / Electric Motor
HONDA-eHEV-1903,40.5,44.7,Hybrid Drive (Engine-Gen + Traction Motor),39.9,Disengaged / Electric Motor
HONDA-eHEV-1904,57.7,65.3,Hybrid Drive (Engine-Gen + Traction Motor),42.4,Disengaged / Electric Motor
HONDA-eHEV-1905,28.6,31.4,Hybrid Drive (Engine-Gen + Traction Motor),41.5,Disengaged / Electric Motor
HONDA-eHEV-1906,23.7,30.9,Hybrid Drive (Engine-Gen + Traction Motor),46.2,Disengaged / Electric Motor
HONDA-eHEV-1907,48.5,74.2,Hybrid Drive (Engine-Gen + Traction Motor),42.1,Disengaged / Electric Motor
HONDA-eHEV-1908,43.4,35.4,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-1909,31.4,34.6,Hybrid Drive (Engine-Gen + Traction Motor),47.5,Disengaged / Electric Motor
HONDA-eHEV-1910,51.8,66.9,Hybrid Drive (Engine-Gen + Traction Motor),50.3,Disengaged / Electric Motor
HONDA-eHEV-1911,44.1,46.9,Hybrid Drive (Engine-Gen + Traction Motor),44.1,Disengaged / Electric Motor
HONDA-eHEV-1912,38.4,36.7,Hybrid Drive (Engine-Gen + Traction Motor),46.6,Disengaged / Electric Motor
HONDA-eHEV-1913,31.4,35.9,Hybrid Drive (Engine-Gen + Traction Motor),46.2,Disengaged / Electric Motor
HONDA-eHEV-1914,55.9,50.6,Hybrid Drive (Engine-Gen + Traction Motor),44.7,Disengaged / Electric Motor
HONDA-eHEV-1915,69.3,102.2,Hybrid Drive (Engine-Gen + Traction Motor),41.0,Disengaged / Electric Motor
HONDA-eHEV-1916,73.2,72.4,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-1917,69.2,71.9,Hybrid Drive (Engine-Gen + Traction Motor),44.8,Disengaged / Electric Motor
HONDA-eHEV-1918,52.9,71.5,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-1919,20.1,21.3,EV Drive (Battery Only),69.7,Disengaged / Electric Motor
HONDA-eHEV-1920,35.5,27.7,Hybrid Drive (Engine-Gen + Traction Motor),44.5,Disengaged / Electric Motor
HONDA-eHEV-1921,29.3,28.1,Hybrid Drive (Engine-Gen + Traction Motor),48.1,Disengaged / Electric Motor
HONDA-eHEV-1922,34.4,33.9,Hybrid Drive (Engine-Gen + Traction Motor),40.9,Disengaged / Electric Motor
HONDA-eHEV-1923,28.5,25.0,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-1924,71.5,68.9,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-1925,74.2,70.7,Hybrid Drive (Engine-Gen + Traction Motor),46.1,Disengaged / Electric Motor
HONDA-eHEV-1926,71.2,76.9,Hybrid Drive (Engine-Gen + Traction Motor),43.2,Disengaged / Electric Motor
HONDA-eHEV-1927,65.4,81.3,Hybrid Drive (Engine-Gen + Traction Motor),45.0,Disengaged / Electric Motor
HONDA-eHEV-1928,75.5,73.2,Hybrid Drive (Engine-Gen + Traction Motor),47.6,Disengaged / Electric Motor
HONDA-eHEV-1929,25.2,25.3,Hybrid Drive (Engine-Gen + Traction Motor),37.5,Disengaged / Electric Motor
HONDA-eHEV-1930,25.5,32.4,Hybrid Drive (Engine-Gen + Traction Motor),47.3,Disengaged / Electric Motor
HONDA-eHEV-1931,22.1,15.1,EV Drive (Battery Only),74.9,Disengaged / Electric Motor
HONDA-eHEV-1932,71.1,74.2,Hybrid Drive (Engine-Gen + Traction Motor),44.6,Disengaged / Electric Motor
HONDA-eHEV-1933,33.3,37.9,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-1934,69.2,72.8,Hybrid Drive (Engine-Gen + Traction Motor),42.7,Disengaged / Electric Motor
HONDA-eHEV-1935,43.5,40.7,Hybrid Drive (Engine-Gen + Traction Motor),43.3,Disengaged / Electric Motor
HONDA-eHEV-1936,48.8,40.8,Hybrid Drive (Engine-Gen + Traction Motor),39.1,Disengaged / Electric Motor
HONDA-eHEV-1937,62.1,68.6,Hybrid Drive (Engine-Gen + Traction Motor),48.1,Disengaged / Electric Motor
HONDA-eHEV-1938,16.6,20.0,EV Drive (Battery Only),71.9,Disengaged / Electric Motor
HONDA-eHEV-1939,59.0,66.5,Hybrid Drive (Engine-Gen + Traction Motor),46.4,Disengaged / Electric Motor
HONDA-eHEV-1940,54.3,45.0,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-1941,29.5,25.0,Hybrid Drive (Engine-Gen + Traction Motor),43.0,Disengaged / Electric Motor
HONDA-eHEV-1942,42.6,48.1,Hybrid Drive (Engine-Gen + Traction Motor),45.8,Disengaged / Electric Motor
HONDA-eHEV-1943,28.6,38.7,Hybrid Drive (Engine-Gen + Traction Motor),47.3,Disengaged / Electric Motor
HONDA-eHEV-1944,32.0,40.9,Hybrid Drive (Engine-Gen + Traction Motor),46.8,Disengaged / Electric Motor
HONDA-eHEV-1945,78.0,87.5,Hybrid Drive (Engine-Gen + Traction Motor),46.9,Disengaged / Electric Motor
HONDA-eHEV-1946,17.7,6.5,EV Drive (Battery Only),71.5,Disengaged / Electric Motor
HONDA-eHEV-1947,73.4,97.0,Hybrid Drive (Engine-Gen + Traction Motor),46.1,Disengaged / Electric Motor
HONDA-eHEV-1948,79.6,81.5,Hybrid Drive (Engine-Gen + Traction Motor),46.4,Disengaged / Electric Motor
HONDA-eHEV-1949,62.6,51.9,Hybrid Drive (Engine-Gen + Traction Motor),48.5,Disengaged / Electric Motor
HONDA-eHEV-1950,64.1,56.2,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-1951,19.6,30.0,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-1952,15.4,12.0,EV Drive (Battery Only),69.5,Disengaged / Electric Motor
HONDA-eHEV-1953,32.4,23.8,Hybrid Drive (Engine-Gen + Traction Motor),45.9,Disengaged / Electric Motor
HONDA-eHEV-1954,67.9,63.5,Hybrid Drive (Engine-Gen + Traction Motor),42.3,Disengaged / Electric Motor
HONDA-eHEV-1955,44.3,46.3,Hybrid Drive (Engine-Gen + Traction Motor),44.2,Disengaged / Electric Motor
HONDA-eHEV-1956,39.0,52.2,Hybrid Drive (Engine-Gen + Traction Motor),42.1,Disengaged / Electric Motor
HONDA-eHEV-1957,78.4,71.9,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-1958,23.6,36.2,Hybrid Drive (Engine-Gen + Traction Motor),46.9,Disengaged / Electric Motor
HONDA-eHEV-1959,65.1,72.5,Hybrid Drive (Engine-Gen + Traction Motor),45.9,Disengaged / Electric Motor
HONDA-eHEV-1960,26.5,6.9,EV Drive (Battery Only),67.2,Disengaged / Electric Motor
HONDA-eHEV-1961,46.2,53.7,Hybrid Drive (Engine-Gen + Traction Motor),44.4,Disengaged / Electric Motor
HONDA-eHEV-1962,36.4,43.4,Hybrid Drive (Engine-Gen + Traction Motor),45.3,Disengaged / Electric Motor
HONDA-eHEV-1963,20.5,6.3,EV Drive (Battery Only),66.1,Disengaged / Electric Motor
HONDA-eHEV-1964,65.3,59.4,Hybrid Drive (Engine-Gen + Traction Motor),47.4,Disengaged / Electric Motor
HONDA-eHEV-1965,71.6,81.5,Hybrid Drive (Engine-Gen + Traction Motor),46.3,Disengaged / Electric Motor
HONDA-eHEV-1966,42.7,57.0,Hybrid Drive (Engine-Gen + Traction Motor),42.9,Disengaged / Electric Motor
HONDA-eHEV-1967,32.4,34.9,Hybrid Drive (Engine-Gen + Traction Motor),45.5,Disengaged / Electric Motor
HONDA-eHEV-1968,47.2,63.9,Hybrid Drive (Engine-Gen + Traction Motor),45.2,Disengaged / Electric Motor
HONDA-eHEV-1969,73.9,83.7,Hybrid Drive (Engine-Gen + Traction Motor),44.9,Disengaged / Electric Motor
HONDA-eHEV-1970,38.9,57.6,Hybrid Drive (Engine-Gen + Traction Motor),43.5,Disengaged / Electric Motor
HONDA-eHEV-1971,16.3,25.5,Hybrid Drive (Engine-Gen + Traction Motor),44.9,Disengaged / Electric Motor
HONDA-eHEV-1972,72.6,82.3,Hybrid Drive (Engine-Gen + Traction Motor),43.8,Disengaged / Electric Motor
HONDA-eHEV-1973,58.6,70.2,Hybrid Drive (Engine-Gen + Traction Motor),45.7,Disengaged / Electric Motor
HONDA-eHEV-1974,42.5,37.7,Hybrid Drive (Engine-Gen + Traction Motor),46.5,Disengaged / Electric Motor
HONDA-eHEV-1975,16.9,25.9,Hybrid Drive (Engine-Gen + Traction Motor),40.3,Disengaged / Electric Motor
HONDA-eHEV-1976,17.0,33.2,Hybrid Drive (Engine-Gen + Traction Motor),46.5,Disengaged / Electric Motor
HONDA-eHEV-1977,74.0,85.0,Hybrid Drive (Engine-Gen + Traction Motor),42.1,Disengaged / Electric Motor
HONDA-eHEV-1978,21.8,9.3,EV Drive (Battery Only),71.0,Disengaged / Electric Motor
HONDA-eHEV-1979,24.3,9.8,EV Drive (Battery Only),75.1,Disengaged / Electric Motor
HONDA-eHEV-1980,21.3,9.6,EV Drive (Battery Only),60.2,Disengaged / Electric Motor
HONDA-eHEV-1981,16.4,9.9,EV Drive (Battery Only),70.8,Disengaged / Electric Motor
HONDA-eHEV-1982,71.9,68.4,Hybrid Drive (Engine-Gen + Traction Motor),38.4,Disengaged / Electric Motor
HONDA-eHEV-1983,52.5,52.0,Hybrid Drive (Engine-Gen + Traction Motor),46.9,Disengaged / Electric Motor
HONDA-eHEV-1984,20.5,17.7,EV Drive (Battery Only),70.9,Disengaged / Electric Motor
HONDA-eHEV-1985,43.0,29.0,Hybrid Drive (Engine-Gen + Traction Motor),41.9,Disengaged / Electric Motor
HONDA-eHEV-1986,34.1,49.8,Hybrid Drive (Engine-Gen + Traction Motor),43.5,Disengaged / Electric Motor
