Regera_Telemetry_ID,Vehicle_Speed_kmh,Engine_Speed_RPM,HydraCoup_Slip_pct,Freevalve_Intake_Lift_mm,Powertrain_Mode
KOENIG-KDD-1943,142.4,2931,0.0,5.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1944,394.8,8241,0.0,11.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1945,165.3,3228,0.0,6.01,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1946,35.5,800,83.3,2.85,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1947,69.0,1341,57.4,3.68,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1948,160.3,3279,0.0,5.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1949,193.2,3919,0.0,6.99,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1950,82.0,1882,47.1,3.6,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1951,389.0,8058,0.0,11.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1952,127.7,2591,2.6,5.5,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1953,117.3,2331,8.2,4.66,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1954,345.9,7249,0.0,10.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1955,390.4,8164,0.0,12.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1956,352.1,7231,0.0,10.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1957,271.1,5508,0.0,7.45,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1958,280.4,5874,0.0,8.68,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1959,340.3,7002,0.0,10.17,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1960,58.2,1303,71.2,3.73,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1961,309.1,6358,0.0,9.38,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1962,155.7,3069,0.0,6.05,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1963,300.5,6260,0.0,9.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1964,108.7,2353,22.8,4.22,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1965,132.1,2784,0.0,5.32,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1966,186.2,3649,0.0,6.27,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1967,227.4,4699,0.0,7.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1968,157.9,3262,0.0,5.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1969,234.4,4835,0.0,8.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1970,226.5,4686,0.0,7.51,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1971,114.4,2475,9.8,4.64,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1972,300.7,5923,0.0,8.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1973,125.8,2559,2.7,5.0,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1974,57.5,1365,70.0,3.34,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1975,50.0,965,71.2,3.83,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1976,102.0,2343,29.8,4.95,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1977,78.6,1664,45.6,4.39,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1978,97.7,2128,31.0,3.88,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1979,59.8,1423,67.4,3.22,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1980,206.2,4138,0.0,6.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1981,64.9,1070,69.5,3.53,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1982,257.7,5510,0.0,8.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1983,230.9,4716,0.0,7.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1984,170.6,3409,0.0,6.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1985,220.2,4540,0.0,6.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1986,44.5,1197,80.7,4.3,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1987,312.6,6717,0.0,9.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1988,340.8,6841,0.0,10.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1989,43.7,951,80.5,3.31,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1990,63.5,1461,62.9,3.75,HydraCoup Torque Multiplication Slip
KOENIG-KDD-1991,268.1,5513,0.0,7.99,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1992,196.7,3866,0.0,6.19,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1993,302.5,6167,0.0,9.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1994,156.3,3154,0.0,6.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1995,141.1,3056,0.0,5.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1996,136.0,2709,0.0,4.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1997,327.9,6803,0.0,10.25,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1998,193.7,4028,0.0,6.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-1999,383.0,8123,0.0,11.71,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2000,337.3,6770,0.0,10.16,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2001,262.5,5274,0.0,8.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2002,133.5,2612,0.0,5.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2003,396.5,8149,0.0,11.52,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2004,208.7,4527,0.0,7.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2005,92.7,1694,37.1,3.63,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2006,382.5,7814,0.0,11.94,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2007,83.7,1700,43.1,4.65,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2008,350.8,7212,0.0,10.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2009,259.7,5296,0.0,8.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2010,377.7,7477,0.0,10.51,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2011,184.3,3693,0.0,6.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2012,151.8,3048,0.0,5.94,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2013,108.2,2545,18.8,5.45,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2014,43.4,800,80.2,2.56,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2015,46.7,828,79.7,2.8,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2016,356.1,7215,0.0,10.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2017,316.3,6494,0.0,9.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2018,106.8,2665,23.0,4.91,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2019,138.5,2798,0.0,5.27,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2020,153.1,2969,0.0,6.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2021,361.6,7553,0.0,11.14,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2022,70.1,1329,57.4,3.74,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2023,287.7,5936,0.0,8.86,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2024,79.3,1639,54.6,3.67,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2025,76.8,1598,53.3,3.28,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2026,387.7,7897,0.0,11.73,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2027,286.2,5622,0.0,9.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2028,360.8,7239,0.0,10.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2029,144.9,2874,0.0,5.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2030,396.0,8241,0.0,11.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2031,89.4,2014,37.4,4.81,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2032,358.7,7238,0.0,10.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2033,311.0,6285,0.0,9.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2034,271.4,5570,0.0,8.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2035,353.5,7039,0.0,10.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2036,211.5,4604,0.0,7.77,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2037,380.0,7638,0.0,11.42,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2038,258.4,5142,0.0,7.39,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2039,340.4,7065,0.0,9.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2040,140.4,2737,0.0,5.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2041,163.5,3541,0.0,6.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2042,152.5,3111,0.0,5.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2043,350.5,7084,0.0,9.9,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2044,46.3,938,76.8,2.56,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2045,387.3,7778,0.0,11.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2046,266.2,5289,0.0,8.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2047,188.2,4106,0.0,6.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2048,385.8,7724,0.0,10.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2049,73.5,1545,53.2,3.22,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2050,139.5,3080,0.0,4.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2051,88.4,1617,34.9,3.94,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2052,125.7,2467,0.7,4.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2053,56.4,1257,69.4,3.65,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2054,50.5,861,74.4,2.32,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2055,83.7,1559,53.8,3.61,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2056,301.6,6227,0.0,9.57,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2057,157.8,3110,0.0,5.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2058,88.6,1707,36.7,4.19,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2059,138.0,2527,0.0,5.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2060,348.6,7151,0.0,10.57,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2061,116.7,2132,7.8,4.68,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2062,319.8,6640,0.0,9.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2063,144.2,2951,0.0,5.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2064,83.0,1936,49.5,3.89,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2065,346.8,7207,0.0,10.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2066,297.5,6131,0.0,9.18,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2067,318.7,6509,0.0,9.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2068,197.2,4096,0.0,7.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2069,327.2,6898,0.0,10.61,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2070,279.9,5598,0.0,8.49,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2071,32.2,800,90.2,3.35,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2072,46.2,1031,85.1,3.15,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2073,352.2,7310,0.0,10.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2074,301.9,6131,0.0,8.65,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2075,369.6,7512,0.0,11.37,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2076,277.5,5517,0.0,8.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2077,38.6,878,87.7,2.95,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2078,283.5,5749,0.0,9.05,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2079,238.0,4799,0.0,7.56,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2080,204.1,4211,0.0,6.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2081,187.4,3856,0.0,6.48,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2082,57.1,1036,70.2,3.48,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2083,238.5,5051,0.0,7.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2084,82.8,1713,49.2,4.09,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2085,275.5,5677,0.0,8.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2086,85.8,1772,47.9,3.63,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2087,145.1,2692,0.0,5.26,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2088,60.8,1217,69.2,3.59,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2089,305.0,6413,0.0,9.44,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2090,283.6,5816,0.0,9.33,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2091,288.6,5865,0.0,8.57,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2092,339.6,6616,0.0,9.91,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2093,364.3,7190,0.0,9.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2094,230.7,4646,0.0,7.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2095,203.4,4076,0.0,6.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2096,388.9,7889,0.0,11.85,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2097,326.0,6892,0.0,9.74,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2098,379.8,7735,0.0,11.08,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2099,363.4,7640,0.0,10.49,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2100,107.9,2441,23.0,4.86,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2101,260.6,5549,0.0,8.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2102,78.6,1816,49.3,4.26,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2103,159.4,3265,0.0,5.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2104,51.5,1014,76.5,2.87,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2105,325.4,6845,0.0,9.25,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2106,63.1,1179,61.2,3.41,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2107,305.2,6438,0.0,9.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2108,391.8,7952,0.0,11.28,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2109,183.9,4043,0.0,6.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2110,409.9,8181,0.0,11.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2111,360.1,7280,0.0,11.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2112,246.2,5000,0.0,7.47,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2113,178.5,3417,0.0,6.89,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2114,176.2,3613,0.0,6.38,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2115,169.7,3347,0.0,5.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2116,200.2,4162,0.0,6.2,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2117,176.0,3877,0.0,6.29,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2118,283.5,6067,0.0,9.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2119,281.5,5567,0.0,8.58,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2120,354.9,7102,0.0,10.51,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2121,37.1,800,84.4,3.06,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2122,270.4,5582,0.0,9.17,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2123,337.5,6908,0.0,9.75,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2124,109.3,2164,19.4,4.82,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2125,215.0,4275,0.0,6.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2126,31.0,800,88.2,3.01,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2127,352.8,7189,0.0,10.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2128,133.0,2711,0.0,5.83,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2129,318.2,6463,0.0,9.57,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2130,271.0,5637,0.0,8.88,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2131,140.5,2658,0.0,5.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2132,72.4,1375,57.4,3.79,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2133,166.3,3361,0.0,5.55,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2134,32.0,800,87.5,3.73,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2135,228.1,4657,0.0,7.69,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2136,157.1,2868,0.0,5.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2137,331.3,6711,0.0,9.73,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2138,359.1,7456,0.0,11.3,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2139,260.6,5223,0.0,7.34,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2140,107.5,2094,18.7,4.77,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2141,239.5,5093,0.0,8.52,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2142,356.6,7194,0.0,10.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2143,88.1,1900,37.2,3.69,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2144,264.0,5633,0.0,8.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2145,313.2,6390,0.0,9.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2146,125.6,2610,5.3,5.43,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2147,122.7,2582,9.3,4.81,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2148,74.0,1527,51.6,3.8,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2149,93.3,1743,33.9,4.15,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2150,298.2,6185,0.0,8.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2151,261.9,5527,0.0,7.81,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2152,185.9,3707,0.0,6.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2153,396.4,8196,0.0,11.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2154,133.3,3054,0.0,5.62,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2155,185.1,3747,0.0,5.98,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2156,51.1,958,73.5,3.27,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2157,138.0,2893,0.0,5.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2158,40.8,830,86.3,2.98,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2159,91.6,2028,35.4,3.91,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2160,227.7,4619,0.0,7.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2161,58.2,1423,65.0,3.8,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2162,325.2,6535,0.0,9.13,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2163,288.5,5809,0.0,9.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2164,144.9,3080,0.0,5.21,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2165,327.9,6645,0.0,9.16,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2166,143.1,2861,0.0,5.96,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2167,317.1,6672,0.0,9.5,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2168,111.4,2304,21.2,4.6,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2169,246.5,4885,0.0,7.02,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2170,378.2,7745,0.0,10.46,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2171,161.3,3538,0.0,7.17,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2172,364.9,7377,0.0,10.39,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2173,72.5,1452,55.2,3.55,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2174,158.2,3133,0.0,5.93,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2175,199.4,4366,0.0,6.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2176,306.6,6448,0.0,10.44,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2177,138.4,2930,0.0,5.47,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2178,252.6,5241,0.0,8.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2179,381.7,7909,0.0,11.05,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2180,400.2,7871,0.0,11.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2181,143.6,3148,0.0,5.6,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2182,337.6,7043,0.0,10.42,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2183,311.9,6444,0.0,9.72,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2184,183.4,3597,0.0,5.97,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2185,374.0,7526,0.0,10.64,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2186,173.2,3601,0.0,6.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2187,340.5,7043,0.0,11.38,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2188,311.8,6344,0.0,9.43,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2189,113.8,2229,13.4,4.68,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2190,282.4,5939,0.0,8.92,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2191,149.0,3011,0.0,5.67,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2192,64.0,1426,66.9,3.51,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2193,152.7,3167,0.0,6.18,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2194,49.4,1239,77.5,3.53,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2195,84.6,1795,44.6,4.73,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2196,110.4,2481,14.8,4.47,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2197,342.2,7124,0.0,11.06,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2198,321.7,6489,0.0,9.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2199,386.7,7751,0.0,11.19,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2200,302.9,6133,0.0,9.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2201,155.9,3455,0.0,6.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2202,61.1,1053,68.2,3.46,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2203,142.3,2722,0.0,4.24,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2204,361.4,7582,0.0,10.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2205,123.8,2306,4.8,4.75,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2206,196.1,3857,0.0,6.42,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2207,285.4,6058,0.0,9.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2208,165.0,3474,0.0,6.41,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2209,68.2,1189,61.2,3.89,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2210,84.3,1924,45.2,4.08,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2211,264.1,5337,0.0,8.07,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2212,44.3,907,78.8,3.05,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2213,236.2,4876,0.0,7.59,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2214,236.1,4871,0.0,7.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2215,247.4,5432,0.0,8.36,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2216,187.8,4301,0.0,6.74,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2217,180.8,3505,0.0,5.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2218,340.4,7169,0.0,10.11,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2219,352.5,7155,0.0,10.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2220,315.5,6222,0.0,9.4,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2221,312.5,6211,0.0,9.09,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2222,153.4,3225,0.0,6.0,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2223,394.3,8262,0.0,11.78,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2224,299.8,6063,0.0,9.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2225,92.6,2013,40.1,4.13,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2226,284.4,5743,0.0,9.35,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2227,343.6,6935,0.0,10.37,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2228,377.9,7763,0.0,11.03,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2229,373.0,7871,0.0,11.7,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2230,184.8,3692,0.0,6.8,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2231,332.7,6727,0.0,9.99,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2232,89.5,2359,36.5,5.37,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2233,245.2,4908,0.0,7.48,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2234,232.7,4685,0.0,7.53,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2235,41.3,1015,79.7,2.53,HydraCoup Torque Multiplication Slip
KOENIG-KDD-2236,362.0,7208,0.0,11.22,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2237,188.2,3625,0.0,6.54,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2238,393.5,8080,0.0,10.82,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2239,226.9,4783,0.0,7.65,100% Direct Drive Hydraulic Lockup
KOENIG-KDD-2240,167.4,3507,0.0,5.64,100% Direct Drive Hydraulic Lockup
