Packet_Stream_ID,Link_Bandwidth_Mbps,Micro_Burst_Size_kB,Packet_Latency_Microseconds,Gateway_Buffer_Util_pct,Network_QoS_Status
APTIV-ZONAL-1972,852.6,170.6,393.9,19.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1973,6567.3,92.7,492.6,67.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1974,4142.8,145.0,506.1,50.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1975,8730.4,154.5,699.1,94.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-1976,3121.5,73.6,343.7,34.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1977,4154.9,149.8,497.0,52.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1978,7045.3,154.3,636.5,78.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-1979,4277.3,41.9,376.0,44.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1980,6139.1,25.5,384.0,58.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1981,1013.8,128.8,321.8,21.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1982,4321.3,106.8,421.9,48.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1983,4687.5,55.7,432.7,47.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1984,3112.7,42.9,315.5,34.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1985,930.8,21.6,171.8,13.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1986,7853.9,116.1,604.4,86.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-1987,6777.3,97.5,488.3,76.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1988,2361.3,77.3,329.2,23.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1989,4952.5,80.3,388.4,61.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1990,2015.0,51.6,243.8,19.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1991,7180.2,129.1,580.1,79.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-1992,7853.1,127.2,621.4,87.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-1993,7174.0,154.7,579.2,82.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-1994,3870.5,153.5,460.1,45.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1995,2249.5,78.8,291.7,27.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1996,8154.3,38.0,499.7,75.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1997,8724.9,30.6,531.9,82.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-1998,8022.4,106.5,566.7,88.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-1999,2271.4,34.6,285.9,23.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2000,3556.6,86.5,336.2,45.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2001,6722.4,53.3,490.2,71.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2002,3049.4,78.7,332.9,33.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2003,6366.1,90.9,499.2,64.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2004,6648.5,125.6,542.1,72.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2005,3744.4,103.3,357.4,40.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2006,6702.1,162.7,604.7,73.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2007,8566.5,163.3,675.9,99.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2008,8111.4,127.8,674.6,86.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2009,1643.7,69.2,295.7,16.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2010,8609.8,137.0,667.1,87.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2011,3408.6,45.6,314.6,37.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2012,5924.9,161.6,605.4,73.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2013,1736.4,179.6,394.4,30.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2014,8007.1,119.4,556.4,88.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2015,6803.4,98.0,545.1,80.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2016,2626.9,40.1,263.5,30.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2017,8436.3,65.8,570.5,88.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2018,6562.3,86.4,478.8,69.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2019,4919.4,167.4,561.5,59.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2020,8405.7,137.3,591.4,89.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2021,1683.7,15.8,202.5,19.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2022,1202.3,139.5,346.6,23.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2023,2575.4,58.4,278.8,31.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2024,768.4,53.5,226.5,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2025,6050.5,127.8,591.4,63.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2026,8242.8,78.2,563.8,82.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2027,3527.2,35.2,364.6,36.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2028,3558.6,105.9,388.3,46.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2029,1490.2,179.7,437.2,28.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2030,4439.8,95.6,437.0,49.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2031,4456.2,83.1,453.6,54.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2032,7962.6,79.0,594.3,84.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2033,3979.7,169.6,481.0,54.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2034,4636.0,28.5,384.6,51.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2035,2697.8,100.6,395.9,35.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2036,3447.4,113.1,410.4,39.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2037,622.5,130.4,279.4,17.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2038,6855.2,116.9,562.3,74.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2039,4625.3,113.1,463.7,44.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2040,7512.6,175.2,637.5,89.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2041,4073.2,173.7,529.7,52.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2042,7361.9,169.8,666.1,80.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2043,8173.1,93.6,573.0,84.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2044,7940.6,139.5,608.5,89.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2045,1402.5,167.6,373.0,30.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2046,7927.0,129.0,641.5,84.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2047,2936.1,127.8,417.7,35.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2048,2332.1,99.4,391.5,31.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2049,6670.8,46.9,501.0,63.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2050,7095.0,87.1,528.1,73.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2051,8594.2,64.7,608.0,90.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2052,3390.1,96.7,362.6,38.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2053,7236.0,47.5,502.2,68.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2054,3244.6,154.9,420.9,39.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2055,4990.6,160.7,537.5,62.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2056,6085.9,91.8,495.7,64.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2057,5174.1,137.8,518.8,63.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2058,6192.8,51.8,454.6,55.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2059,3417.2,65.8,380.0,38.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2060,1704.7,72.9,256.8,23.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2061,8457.0,93.8,593.5,86.4,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2062,4626.3,13.1,315.6,47.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2063,3444.5,162.3,519.9,50.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2064,4759.0,65.8,406.7,57.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2065,2911.7,98.2,323.1,37.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2066,1474.9,125.3,352.2,20.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2067,2833.1,48.5,347.6,28.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2068,5211.7,13.2,365.0,47.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2069,3916.8,179.4,537.0,50.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2070,6074.6,169.0,613.0,75.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2071,1551.6,143.7,405.8,27.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2072,5857.5,155.8,547.9,72.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2073,6757.6,135.8,592.6,73.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2074,6760.5,60.7,503.9,63.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2075,3467.3,84.5,368.6,43.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2076,5866.6,174.4,616.5,73.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2077,3319.3,178.7,522.3,47.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2078,8315.2,97.6,616.5,85.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2079,8125.6,46.6,528.9,78.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2080,6726.4,97.1,524.6,70.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2081,4026.3,148.5,551.8,51.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2082,2030.2,172.8,409.7,26.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2083,6292.0,29.2,386.2,61.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2084,1635.5,32.2,220.5,13.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2085,1428.1,61.1,275.9,17.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2086,7013.0,52.3,471.9,75.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2087,8665.6,58.4,544.8,84.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2088,6698.0,32.7,507.6,66.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2089,623.0,89.7,265.5,10.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2090,5815.3,101.4,481.2,65.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2091,2254.2,159.0,397.3,32.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2092,5754.1,86.9,476.4,56.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2093,1636.5,18.8,177.9,12.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2094,7761.4,38.3,493.6,77.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2095,1886.9,157.2,378.0,28.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2096,4186.1,128.1,408.6,48.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2097,1556.0,116.6,276.1,24.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2098,4214.8,127.3,405.2,54.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2099,5623.6,35.1,418.2,56.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2100,4697.9,172.1,567.5,58.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2101,8325.7,66.6,566.7,83.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2102,4418.7,176.5,577.5,57.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2103,3974.5,27.7,303.9,39.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2104,4427.7,39.5,396.3,44.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2105,3297.6,109.5,415.3,41.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2106,966.8,66.4,247.6,18.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2107,7272.2,76.7,558.5,70.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2108,7906.6,90.9,570.5,79.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2109,7041.2,143.1,600.9,76.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2110,6809.0,36.7,503.6,64.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2111,6100.3,162.1,572.1,69.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2112,5414.5,14.5,409.8,49.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2113,4051.8,132.6,490.6,50.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2114,5523.3,168.7,489.1,67.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2115,2416.6,69.8,315.4,30.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2116,1352.9,80.1,320.0,23.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2117,3888.0,74.8,424.4,48.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2118,3420.8,112.2,364.7,43.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2119,8119.6,93.0,590.0,86.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2120,1742.3,99.3,262.9,22.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2121,1879.4,49.7,291.9,21.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2122,5165.4,150.7,547.6,62.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2123,6805.5,141.2,598.0,76.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2124,8353.8,154.8,660.7,97.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2125,555.7,104.2,276.8,14.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2126,6294.7,75.6,515.7,71.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2127,4996.9,172.3,588.4,61.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2128,5331.7,13.4,335.3,49.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2129,3519.9,97.2,355.8,42.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2130,2893.1,112.1,356.4,39.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2131,830.5,82.6,256.8,12.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2132,8268.7,75.9,558.2,80.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2133,4588.8,140.5,532.6,53.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2134,4472.5,39.6,443.5,47.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2135,6716.8,46.6,422.0,65.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2136,4058.3,87.0,430.6,47.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2137,7773.3,82.1,565.8,78.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2138,932.0,55.8,264.9,10.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2139,2344.6,134.0,433.9,35.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2140,5814.3,104.1,483.8,63.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2141,8057.2,47.6,484.1,81.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2142,3084.3,91.9,352.5,37.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2143,8656.6,61.3,594.7,88.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2144,2737.3,126.2,387.1,39.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2145,1084.8,45.7,162.2,12.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2146,3931.4,106.2,394.9,47.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2147,5335.6,49.2,421.8,54.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2148,2819.5,81.2,374.1,41.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2149,504.5,178.9,360.3,19.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2150,5546.0,99.5,507.8,56.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2151,4327.9,69.1,381.9,41.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2152,5219.1,42.3,401.8,55.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2153,4888.6,169.8,583.8,60.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2154,8229.9,126.8,588.1,88.8,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2155,1414.3,44.0,245.3,22.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2156,1310.9,14.2,189.4,15.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2157,4264.6,158.6,545.2,51.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2158,3448.9,120.0,471.8,42.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2159,7017.3,143.2,546.6,78.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2160,584.3,95.7,246.7,12.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2161,2171.0,126.2,375.0,28.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2162,4361.8,130.4,456.1,52.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2163,2857.0,67.2,355.1,33.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2164,7061.0,123.9,577.0,78.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2165,826.8,23.1,168.3,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2166,2486.0,43.8,291.3,24.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2167,3821.8,12.8,303.1,37.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2168,2084.4,160.1,396.1,32.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2169,7925.2,178.8,665.5,89.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2170,5438.4,52.9,440.5,55.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2171,8418.5,161.7,707.3,93.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2172,2562.2,170.8,376.8,42.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2173,2164.7,94.3,336.6,26.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2174,1604.2,57.8,172.7,24.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2175,3217.4,84.0,363.2,38.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2176,2776.8,97.3,320.0,39.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2177,2000.1,96.1,313.8,27.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2178,1483.8,89.1,258.6,24.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2179,6276.8,171.5,679.1,77.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2180,7290.9,159.2,660.0,82.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2181,2972.7,54.2,338.3,37.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2182,1894.9,68.7,295.3,27.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2183,645.6,56.1,186.7,16.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2184,8497.2,13.3,519.5,72.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2185,522.9,107.2,277.7,15.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2186,7301.3,53.8,501.5,73.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2187,4945.4,170.3,558.1,59.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2188,5543.1,98.3,492.9,64.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2189,7803.4,43.3,512.5,80.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2190,1892.8,160.3,506.8,29.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2191,6002.6,94.4,506.7,65.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2192,496.7,70.3,187.8,10.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2193,1499.3,124.6,341.9,24.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2194,2715.7,144.8,416.7,39.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2195,4048.2,167.4,485.8,56.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2196,426.1,102.4,281.0,11.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2197,8000.8,124.8,639.6,82.9,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2198,1003.1,119.6,327.0,19.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2199,8011.5,44.9,548.5,80.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2200,8758.9,175.9,720.4,99.0,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2201,6761.9,127.7,551.7,70.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2202,3986.8,137.3,459.5,48.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2203,1906.4,165.2,387.2,29.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2204,3110.3,49.0,376.2,31.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2205,2120.6,64.1,303.7,25.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2206,3846.5,168.0,446.5,52.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2207,8697.4,46.5,539.5,84.2,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2208,6944.1,99.7,552.2,78.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2209,1060.9,73.7,249.6,16.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2210,1851.5,102.8,340.6,25.5,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2211,8231.2,151.9,687.9,91.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2212,2383.8,46.6,307.1,24.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2213,8508.1,24.0,498.6,85.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2214,7106.4,75.1,530.8,81.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2215,5102.4,74.7,417.3,56.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2216,7420.9,175.8,662.3,87.7,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2217,7978.1,96.2,529.3,80.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2218,2819.2,109.7,393.5,31.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2219,8784.5,136.0,608.2,96.5,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2220,3067.2,102.3,392.5,35.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2221,755.8,80.0,203.0,15.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2222,7496.0,86.2,533.0,75.3,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2223,3133.3,111.0,377.4,36.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2224,2366.6,83.5,296.9,29.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2225,4520.2,168.6,558.6,62.2,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2226,4118.8,159.6,536.4,54.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2227,1314.4,91.6,227.2,23.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2228,8441.0,147.1,645.3,88.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2229,5513.3,164.7,528.5,66.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2230,4600.8,160.8,479.4,51.4,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2231,4323.8,39.8,365.6,45.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2232,3084.9,34.6,379.3,34.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2233,4215.8,102.1,426.6,47.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2234,7616.5,159.5,656.0,81.3,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2235,3249.4,30.0,288.1,31.0,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2236,7647.6,14.1,404.5,67.7,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2237,899.6,52.4,286.1,11.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2238,5003.2,77.1,375.3,49.9,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2239,7382.6,130.8,591.7,78.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2240,8294.1,117.5,594.3,87.1,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2241,2981.0,175.2,453.4,42.1,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2242,7011.3,175.5,606.0,77.6,Micro-Burst Buffer Congestion Alert
APTIV-ZONAL-2243,3719.6,160.8,503.5,53.6,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2244,5270.5,123.0,471.5,61.8,Time-Sensitive Network (TSN) Compliant
APTIV-ZONAL-2245,3635.0,172.4,491.3,51.6,Time-Sensitive Network (TSN) Compliant
